ax (m/s^2),ay (m/s^2),az (m/s^2)
-1.6048,-2.187,-0.9806
-1.6559,-2.2827,-0.8446
-1.7142,-2.2814,-0.7136
-1.7293,-2.1284,-0.6776
-1.7423,-1.8094,-0.7006
-1.6792,-1.3892,-0.7414
-1.5422,-1.0258,-0.7711
-1.3063,-0.7866,-0.7242
-1.0087,-0.6528,-0.6672
-0.7415,-0.591,-0.6256
-0.5781,-0.5657,-0.594
-0.5782,-0.5507,-0.5501
-0.6612,-0.5609,-0.5188
-0.8668,-0.5201,-0.5421
-1.0838,-0.4476,-0.6264
-1.2293,-0.3744,-0.8032
-1.2883,-0.3,-1.0401
-1.2435,-0.2023,-1.3082
-1.1866,-0.0826,-1.5721
-1.1474,0.005,-1.7489
-1.0603,0.1064,-1.8184
-0.9438,0.1789,-1.7841
-0.8636,0.2345,-1.6918
-0.7563,0.2657,-1.4548
-0.5975,0.2907,-1.0968
-0.4201,0.363,-0.679
-0.4125,0.5507,-0.2621
-0.6251,0.8596,0.0574
-0.9784,1.2052,0.177
-1.2869,1.482,0.0644
-1.4121,1.6378,-0.2743
-1.2832,1.7379,-0.7709
-1.0096,1.7327,-1.401
-0.5837,1.647,-2.0979
-0.2048,1.5813,-2.807
0.0092,1.5657,-3.3125
0.2896,1.745,-3.5423
0.5309,2.3046,-3.4027
0.302,2.9628,-2.5287
-0.4963,3.1756,-0.9595
-1.6993,2.7661,0.892
-2.7771,2.0335,2.8067
-3.4027,1.3413,4.5808
-3.4411,0.7268,5.8501
-2.8347,0.0845,6.2799
-1.7794,-0.6128,5.9377
-0.6229,-1.1964,4.9946
0.416,-1.5882,3.7837
1.2054,-1.902,2.4156
1.7523,-2.1347,1.0346
1.9989,-2.1544,-0.2285
1.9358,-1.923,-1.3223
1.5426,-1.5008,-2.1724
0.9154,-0.9303,-2.6115
0.1128,-0.3729,-2.5534
-0.7998,0.124,-1.9696
-1.55,0.3567,-0.9586
-2.0132,0.3776,0.2368
-2.2068,0.2891,1.4463
-2.115,0.1909,2.5159
-1.6357,0.0905,3.2314
-0.8846,-0.0296,3.5299
-0.0194,-0.1973,3.2967
0.6994,-0.3699,2.6963
1.2063,-0.5519,1.8365
1.4769,-0.7574,0.8507
1.5821,-0.9964,-0.1316
1.5908,-1.2411,-0.9384
1.5063,-1.5241,-1.5133
1.3707,-1.7927,-1.8291
1.1721,-2.028,-1.9404
1.0107,-2.1826,-1.8214
0.8764,-2.2477,-1.5531
0.8112,-2.1836,-1.1609
0.7996,-1.9431,-0.7953
0.8006,-1.6544,-0.4404
0.792,-1.3233,-0.0518
0.7037,-1.0131,0.1838
0.6098,-0.8177,0.3159
0.5106,-0.7017,0.3096
0.4519,-0.6295,0.1963
0.3956,-0.6725,-0.056
0.3734,-0.7655,-0.3992
0.3547,-0.9555,-0.7639
0.3252,-1.1365,-1.1091
0.2489,-1.2717,-1.4583
0.1542,-1.3465,-1.7787
0.084,-1.3393,-2.0178
0.0624,-1.2357,-2.1969
0.0937,-1.0839,-2.2912
0.1437,-0.8407,-2.2526
0.2626,-0.5413,-2.1354
0.4724,-0.2079,-1.9194
0.6671,0.1844,-1.8032
0.8387,0.6399,-1.4933
1.1112,0.9947,-0.9194
1.3495,1.2715,-0.164
1.4067,1.5786,0.5113
1.3394,1.8658,1.0334
1.3843,1.9795,1.375
1.5067,1.8979,1.455
1.4652,1.7427,1.1661
1.175,1.6685,0.4766
0.7555,1.7304,-0.461
0.3348,1.8676,-1.423
-0.0835,2.0252,-2.5036
-0.6889,2.4582,-3.4375
-1.3146,3.364,-3.6118
-1.4482,4.1871,-2.7791
-0.8226,4.1683,-1.1262
0.4413,3.2116,0.6435
1.7353,1.797,2.1129
2.656,0.3153,3.4395
3.068,-0.8813,4.6251
2.9643,-1.8292,5.3328
2.3428,-2.5525,5.5899
1.2571,-2.8351,5.425
-0.2007,-2.6403,4.7243
-1.6496,-2.0805,3.6193
-2.7568,-1.4201,2.1848
-3.2945,-0.8611,0.6039
-3.1304,-0.4229,-0.8028
-2.3904,-0.1295,-1.8086
-1.3232,0.096,-2.3155
-0.1121,0.2018,-2.3169
1.0162,0.171,-1.8898
1.8268,0.0099,-1.0619
2.1649,-0.211,0.0329
2.0495,-0.488,1.1405
1.5961,-0.733,2.0984
0.8611,-0.8943,2.724
-0.0269,-0.967,3.0181
-0.81,-0.9373,2.8559
-1.2998,-0.8344,2.3234
-1.5446,-0.7112,1.5752
-1.7106,-0.5822,0.7253
-1.85,-0.5054,-0.0596
-1.8954,-0.573,-0.6893
-1.944,-0.7871,-1.1102
-1.9272,-1.076,-1.3123
-1.8784,-1.3687,-1.3296
-1.9127,-1.68,-1.2178
-2.0932,-1.9124,-1.0448
-2.2996,-2.0496,-0.8853
-2.4327,-2.0944,-0.7595
-2.418,-1.9921,-0.7094
-2.2449,-1.8126,-0.7461
-1.9141,-1.5727,-0.8456
-1.5319,-1.337,-0.9702
-1.1394,-1.1413,-1.1157
-0.8451,-1.0478,-1.2199
-0.6388,-1.0377,-1.2371
-0.5872,-1.039,-1.2748
-0.7289,-1.0161,-1.2821
-0.9624,-0.9451,-1.2584
-1.2444,-0.7858,-1.2383
-1.4424,-0.6077,-1.2616
-1.5359,-0.4132,-1.3279
-1.489,-0.2286,-1.3781
-1.2843,-0.0487,-1.4203
-1.0835,0.1099,-1.4001
-0.8393,0.2596,-1.388
-0.6242,0.3742,-1.3446
-0.324,0.521,-1.1506
-0.0389,0.6685,-0.9039
0.1553,0.8304,-0.6754
