ax (m/s^2),ay (m/s^2),az (m/s^2)
-0.1569,0.1768,-0.7238
-0.1035,0.2274,-0.7736
-0.0337,0.2352,-0.8026
0.0147,0.2193,-0.8059
0.0393,0.199,-0.8128
0.045,0.1553,-0.8334
0.0224,0.117,-0.8295
0.0118,0.0767,-0.8246
0.0018,0.0799,-0.7965
-0.0024,0.095,-0.7494
-0.0697,0.1101,-0.683
-0.1403,0.1513,-0.609
-0.2479,0.1729,-0.5431
-0.3856,0.1962,-0.4799
-0.5755,0.2713,-0.469
-0.7397,0.3407,-0.4818
-0.8329,0.3832,-0.5021
-0.8528,0.3774,-0.5451
-0.7924,0.3114,-0.5848
-0.7305,0.2189,-0.607
-0.6648,0.1286,-0.6237
-0.5689,0.0428,-0.678
-0.4904,-0.0263,-0.751
-0.4293,-0.0667,-0.831
-0.4166,-0.0903,-0.9279
-0.4116,-0.1017,-1.0112
-0.429,-0.0887,-1.1053
-0.4666,-0.0752,-1.1627
-0.4793,-0.0635,-1.2121
-0.4506,-0.0608,-1.2368
-0.4139,-0.0744,-1.2512
-0.3647,-0.1137,-1.2554
-0.3147,-0.1572,-1.259
-0.2805,-0.2433,-1.24
-0.2884,-0.3195,-1.2052
-0.2735,-0.3693,-1.1684
-0.2617,-0.3735,-1.1626
-0.3077,-0.3563,-1.1831
-0.3684,-0.2888,-1.1983
-0.4373,-0.2263,-1.2587
-0.443,-0.1567,-1.3236
-0.4359,-0.111,-1.4003
-0.3896,-0.0534,-1.4575
-0.3084,0.0138,-1.4977
-0.2496,0.0712,-1.5038
-0.1838,0.1309,-1.5168
-0.1729,0.1715,-1.5108
-0.1929,0.1956,-1.5125
-0.2296,0.2439,-1.4908
-0.2526,0.3161,-1.4692
-0.2836,0.3929,-1.4249
-0.294,0.4692,-1.4128
-0.312,0.514,-1.4426
-0.3443,0.5084,-1.5053
-0.3804,0.4693,-1.5634
-0.4729,0.4327,-1.5931
-0.5953,0.4321,-1.6206
-0.7432,0.4291,-1.6504
-0.838,0.4786,-1.7014
-0.9132,0.5736,-1.7763
-0.9308,0.6884,-1.8532
-0.864,0.8479,-1.937
-0.6875,1.0556,-2.0621
-0.4006,1.348,-2.156
-0.1701,1.6482,-2.1036
-0.1085,1.8881,-1.7268
-0.3232,1.9464,-1.0932
-0.8425,1.8598,-0.3606
-1.4089,1.7324,0.3645
-1.8445,1.6656,1.0169
-2.1327,1.6051,1.4935
-2.2164,1.4488,1.7262
-2.0631,1.1702,1.62
-1.6863,0.742,1.162
-1.2058,0.2888,0.4396
-0.6729,-0.1143,-0.3808
-0.0947,-0.5001,-1.1665
0.3976,-0.8851,-1.8032
0.7582,-1.2748,-2.2853
1.0419,-1.6346,-2.4607
1.2772,-1.8404,-2.2453
1.3819,-1.8843,-1.7205
1.3103,-1.795,-0.973
0.983,-1.6347,-0.1634
0.4381,-1.5153,0.6587
-0.1318,-1.3165,1.3621
-0.585,-1.0665,1.9325
-0.8676,-0.7667,2.3187
-1.0088,-0.4467,2.4772
-1.0108,-0.0634,2.3981
-0.8602,0.2861,2.1029
-0.6337,0.64,1.6245
-0.47,0.9333,1.0604
-0.4239,1.1422,0.457
-0.4566,1.2563,-0.0851
-0.4793,1.1903,-0.4286
-0.3999,0.9436,-0.515
-0.158,0.5318,-0.3918
0.0217,0.0494,-0.1369
0.1648,-0.4285,0.1621
0.2142,-0.8118,0.4547
0.2466,-1.0577,0.5982
0.2926,-1.1902,0.5972
0.3781,-1.2494,0.4695
0.481,-1.2178,0.2517
0.6077,-1.169,-0.0055
0.7724,-1.0925,-0.3015
0.9809,-1.0214,-0.5831
1.1596,-0.8906,-0.7912
1.3159,-0.7531,-0.8972
1.3904,-0.5945,-0.8909
1.4263,-0.4609,-0.8287
1.3971,-0.3382,-0.7045
1.353,-0.2823,-0.5311
1.2894,-0.2457,-0.3646
1.2163,-0.2243,-0.2443
1.1032,-0.2186,-0.1477
0.9819,-0.2051,-0.1316
0.8212,-0.1717,-0.1675
0.6184,-0.1467,-0.3089
0.4261,-0.1801,-0.5043
0.239,-0.2091,-0.7045
0.0589,-0.2425,-0.9373
-0.0887,-0.3013,-1.1176
-0.1757,-0.328,-1.2479
-0.1762,-0.3633,-1.3064
-0.1233,-0.4099,-1.3187
-0.0119,-0.4683,-1.2595
0.0962,-0.573,-1.1608
0.2081,-0.662,-1.0811
0.2831,-0.7312,-1.0816
0.3423,-0.7566,-1.1358
0.4286,-0.7262,-1.2365
0.5303,-0.6492,-1.3728
0.6334,-0.5369,-1.544
0.709,-0.3718,-1.7039
0.7757,-0.1891,-1.7869
0.8547,-0.0051,-1.8464
0.9573,0.1613,-1.8495
1.1238,0.3248,-1.8085
1.2945,0.4298,-1.6652
1.3996,0.5307,-1.4727
1.4068,0.6555,-1.1907
1.3962,0.7579,-0.899
1.3888,0.8258,-0.6397
1.481,0.8324,-0.472
1.5885,0.839,-0.3922
1.6366,0.9119,-0.4611
1.6385,1.0362,-0.7188
1.5013,1.193,-1.1153
1.3083,1.3667,-1.5763
1.0633,1.5181,-2.0336
0.7949,1.6071,-2.4237
0.4052,1.7205,-2.6866
-0.1813,2.0382,-2.6857
-0.6496,2.5637,-2.2325
-0.6454,2.9229,-1.4669
-0.0142,2.7709,-0.4693
1.0134,2.1628,0.6023
1.9818,1.4048,1.5005
2.4635,0.7799,2.3108
2.4469,0.2813,2.9831
2.1992,-0.0918,3.3468
1.7711,-0.5132,3.461
1.1416,-0.9253,3.2939
0.2011,-1.2188,2.8937
-0.8508,-1.4073,2.2988
-1.8359,-1.5278,1.5366
-2.531,-1.5975,0.6472
-2.9112,-1.5907,-0.2723
-2.9061,-1.4635,-1.0515
-2.437,-1.1904,-1.5483
-1.6964,-0.8048,-1.67
-0.8119,-0.3968,-1.4539
0.1167,-0.0293,-0.9348
0.8488,0.2296,-0.182
1.403,0.439,0.5373
1.7692,0.5462,1.1961
1.9075,0.5682,1.7647
1.7924,0.5346,2.2347
1.3964,0.4396,2.5373
0.8219,0.4085,2.6056
0.2526,0.417,2.3338
-0.1678,0.401,1.7855
-0.5026,0.3131,1.0551
-0.7493,0.0404,0.3287
-1.0693,-0.3896,-0.2337
-1.392,-0.9044,-0.7084
-1.6906,-1.3648,-0.9959
-1.9236,-1.7208,-1.1626
-2.0493,-1.8982,-1.2155
-2.0659,-1.9404,-1.2526
-2.0157,-1.8856,-1.2935
-1.9167,-1.7605,-1.3217
-1.7751,-1.5891,-1.291
-1.621,-1.389,-1.2072
-1.4279,-1.1535,-1.0585
-1.2122,-0.9362,-0.8957
-0.9855,-0.7399,-0.7458
-0.8001,-0.5486,-0.5881
-0.6633,-0.408,-0.4478
-0.597,-0.3018,-0.3572
-0.5159,-0.2828,-0.2706
-0.4611,-0.2622,-0.3151
-0.445,-0.2661,-0.4463
-0.4822,-0.3419,-0.6339
-0.5775,-0.4678,-0.8574
-0.7265,-0.6292,-1.0505
-0.8291,-0.7731,-1.2664
-0.8852,-0.8923,-1.467
-0.8704,-1.0036,-1.6667
-0.7741,-1.0904,-1.8699
-0.6386,-1.0785,-2.0333
-0.5229,-0.9347,-2.1855
-0.4383,-0.6707,-2.2837
-0.3916,-0.3126,-2.3095
-0.399,0.1252,-2.2561
-0.4678,0.5805,-2.0872
-0.5119,0.9668,-1.8288
-0.5914,1.2408,-1.5396
-0.7011,1.3565,-1.2448
-0.7999,1.3657,-0.9137
-0.8267,1.3513,-0.6326
-0.8498,1.377,-0.4784
-0.8874,1.4828,-0.4854
-0.9783,1.5847,-0.6407
-1.091,1.6398,-0.9232
-1.1415,1.644,-1.3339
-1.0641,1.601,-1.885
-0.9137,1.5795,-2.488
-0.6722,1.6259,-3.0301
-0.256,1.8537,-3.4212
0.4484,2.2648,-3.5367
1.1019,2.8871,-3.1642
1.3131,3.2673,-2.209
0.7536,3.1057,-0.7522
-0.4438,2.5225,0.9489
-1.72,1.7758,2.5916
-2.6366,1.0465,3.9725
-3.0224,0.3677,4.7984
-2.7513,-0.3544,5.1131
-1.8705,-1.0613,4.9734
-0.696,-1.592,4.3225
0.3974,-1.8905,3.2691
1.3175,-2.0662,2.0873
2.0115,-2.1262,0.9343
2.3998,-1.9369,-0.1245
2.3989,-1.5665,-0.9173
1.9743,-1.0238,-1.4259
1.1171,-0.4194,-1.5803
0.0665,0.1331,-1.3038
-0.9213,0.4878,-0.74
-1.6487,0.6517,0.0022
-2.0975,0.6491,0.8363
-2.2534,0.5356,1.6141
-2.1011,0.3009,2.1759
-1.5845,0.0163,2.4703
-0.7725,-0.3007,2.3903
0.0183,-0.5934,1.9737
0.6399,-0.8574,1.3631
1.0171,-1.0816,0.6922
1.2589,-1.279,0.0237
1.3903,-1.5041,-0.5183
1.4684,-1.7446,-0.9546
1.384,-1.9383,-1.1924
1.2523,-2.0687,-1.2672
1.1379,-2.1124,-1.223
1.0522,-2.0747,-1.0648
1.0475,-1.9515,-0.8572
1.1017,-1.7531,-0.6148
1.1791,-1.5162,-0.3806
1.234,-1.2821,-0.177
1.2473,-1.042,0.0098
1.2041,-0.8703,0.1475
1.1014,-0.6764,0.1455
0.9755,-0.5756,0.048
0.8378,-0.4891,-0.0729
0.7092,-0.4765,-0.2534
0.6157,-0.5516,-0.4924
0.5987,-0.7283,-0.7297
0.6709,-0.9388,-0.9529
0.7133,-1.1565,-1.1726
0.7287,-1.3093,-1.3871
0.6859,-1.4163,-1.5677
0.6158,-1.4368,-1.7241
0.5323,-1.3493,-1.8341
0.4301,-1.1205,-1.916
0.3685,-0.7483,-1.921
0.315,-0.3001,-1.8287
0.3656,0.1626,-1.6666
0.4592,0.507,-1.4852
0.5666,0.789,-1.2984
0.6935,1.0322,-0.9567
0.9369,1.1832,-0.4889
1.2912,1.2746,0.0117
1.6297,1.3578,0.3967
1.9009,1.4409,0.595
2.0941,1.5439,0.6388
2.2714,1.5958,0.4993
2.3734,1.6249,0.0816
2.2917,1.6625,-0.498
2.0262,1.6816,-1.2552
1.6662,1.7258,-2.081
1.3928,1.7417,-2.7959
1.0494,1.7407,-3.4676
0.4739,2.0541,-3.7195
-0.0739,2.6961,-3.3165
-0.1026,3.0373,-2.3713
0.6116,2.5053,-1.1099
1.7979,1.3784,0.1711
2.768,0.2647,1.2221
3.0514,-0.4279,2.304
2.6527,-0.6507,3.3003
1.9496,-0.6931,3.9256
1.1078,-0.7212,4.1858
0.1068,-0.7736,4.0836
-0.948,-0.7877,3.8058
-1.9041,-0.76,3.4454
-2.5948,-0.7964,2.9595
-2.8295,-0.9415,2.3163
-2.5925,-1.1509,1.395
-2.1006,-1.201,0.3966
-1.42,-1.1184,-0.3948
-0.5823,-0.8109,-0.9852
0.2369,-0.4702,-1.3184
0.9884,-0.0734,-1.3885
1.5408,0.3085,-1.199
1.9063,0.4891,-0.7609
1.9821,0.4395,-0.0261
1.6164,0.208,0.7844
0.9067,-0.0347,1.557
0.1464,-0.2326,2.1532
-0.4639,-0.2854,2.492
-0.8107,-0.2525,2.4293
-1.0398,-0.1679,2.0424
-1.1968,-0.1541,1.383
-1.2737,-0.3071,0.6174
-1.3637,-0.5943,-0.0894
-1.5517,-0.9402,-0.6424
-1.7583,-1.2436,-1.0703
-1.9109,-1.4825,-1.3885
-2.01,-1.6617,-1.5829
-1.9746,-1.7861,-1.6605
-1.8296,-1.8369,-1.6543
-1.6424,-1.8243,-1.5868
-1.4527,-1.716,-1.3853
-1.2766,-1.5488,-1.1473
-1.1404,-1.3187,-0.9207
-1.0422,-1.0956,-0.7492
-0.9662,-0.8703,-0.6049
-0.8918,-0.6718,-0.4917
-0.844,-0.4981,-0.4326
-0.7936,-0.3515,-0.4147
-0.7538,-0.22,-0.467
-0.6671,-0.1441,-0.6093
-0.5417,-0.1882,-0.7804
-0.4511,-0.3451,-0.9761
-0.4019,-0.5689,-1.1899
-0.3767,-0.8023,-1.4797
-0.3794,-1.043,-1.747
-0.3564,-1.1955,-1.9673
-0.2847,-1.26,-2.1765
-0.2052,-1.1912,-2.3439
-0.1834,-0.9743,-2.4374
-0.2353,-0.5824,-2.4807
-0.4141,-0.0315,-2.4158
-0.7009,0.5472,-2.202
-0.9844,1.096,-1.869
-1.1801,1.4831,-1.5254
-1.3049,1.7389,-1.2155
-1.3065,1.8674,-0.9276
-1.3022,1.965,-0.6753
-1.3046,2.0543,-0.5149
-1.3585,2.1289,-0.5246
-1.4261,2.1192,-0.7844
-1.4754,2.0378,-1.2528
-1.4714,1.9058,-1.8477
-1.3086,1.9155,-2.4989
-0.9436,2.1219,-3.0827
-0.2118,2.6032,-3.5061
0.8017,3.3596,-3.4212
1.5408,4.0506,-2.5395
1.4814,4.1986,-1.1255
0.508,3.7196,0.691
-0.9525,2.8881,2.6311
-2.3536,1.796,4.0898
-3.2642,0.6081,4.9318
-3.6587,-0.564,5.4625
-3.4634,-1.5281,5.5864
-2.6836,-2.1862,5.2125
-1.4325,-2.4484,4.2987
-0.0219,-2.4518,2.9785
1.2505,-2.3914,1.4659
2.1884,-2.3052,0.0286
2.6386,-2.0577,-1.065
2.5561,-1.5892,-1.8275
1.9998,-0.9817,-2.1886
1.0022,-0.3945,-2.1329
-0.2008,0.04,-1.7636
-1.2725,0.2101,-1.0939
-2.0604,0.1807,-0.1109
-2.5303,0.0497,0.9854
-2.6908,-0.0896,1.9392
-2.5734,-0.2153,2.7105
-2.0242,-0.3565,3.0639
-1.1787,-0.5196,2.9965
-0.3176,-0.6762,2.565
0.4287,-0.8242,1.8728
0.9888,-0.9162,1.0216
1.3286,-1.0417,0.1933
1.5072,-1.2409,-0.4901
1.6098,-1.4969,-0.9078
1.6481,-1.7432,-1.1629
1.6563,-1.8889,-1.2699
1.6246,-1.9461,-1.3174
1.5305,-1.8907,-1.2525
1.4136,-1.7638,-1.1002
1.2962,-1.5586,-0.8629
1.2081,-1.3334,-0.6099
1.1535,-1.1273,-0.3332
1.0725,-0.9823,-0.0684
0.9597,-0.9061,0.1318
0.8554,-0.8613,0.2356
0.7501,-0.8626,0.2031
0.6511,-0.8956,0.003
0.5836,-0.9266,-0.3249
0.5438,-0.979,-0.6945
0.5256,-1.0232,-1.1057
0.4863,-1.0179,-1.4908
0.4325,-0.9721,-1.8462
0.3757,-0.8807,-2.1436
0.3463,-0.7484,-2.3207
0.3273,-0.604,-2.4035
0.3113,-0.4836,-2.365
0.2955,-0.3488,-2.2313
0.2424,-0.2304,-2.0457
0.2726,-0.1773,-1.7316
0.4068,-0.2094,-1.5988
0.4414,-0.106,-1.5339
0.5191,0.0701,-1.2809
0.6819,0.267,-0.8262
0.8282,0.5411,-0.399
0.8658,0.8893,-0.0883
0.9231,1.3109,0.0501
1.1459,1.611,0.0348
1.4425,1.8068,-0.0354
1.6582,1.9808,-0.2301
1.6997,2.0772,-0.5775
1.5897,2.1227,-1.0618
1.349,2.0952,-1.6462
1.078,1.9669,-2.2859
0.5404,1.8982,-3.0277
-0.4109,2.2001,-3.4853
-1.2679,2.8895,-3.2631
-1.4326,3.3435,-2.4297
-0.6449,2.909,-1.1306
0.6826,1.8188,0.3013
1.8103,0.6229,1.6116
2.2971,-0.2552,2.8598
2.0968,-0.6942,3.9417
1.6323,-0.9382,4.5128
1.0456,-1.1562,4.7434
0.3588,-1.3592,4.7893
-0.389,-1.4127,4.5259
-1.2336,-1.2854,3.9112
-1.901,-1.073,2.9472
-2.24,-0.7978,1.7209
-2.1669,-0.519,0.3917
-1.6555,-0.2687,-0.7542
-0.8429,-0.0477,-1.6264
0.0697,0.2445,-2.0687
0.9337,0.441,-2.0946
1.5321,0.4627,-1.7009
1.7677,0.2683,-0.9319
1.5961,-0.0541,-0.0205
1.0954,-0.389,0.7925
0.364,-0.6659,1.4089
-0.3865,-0.8227,1.7858
-0.9292,-0.8374,1.8785
-1.2289,-0.7071,1.753
-1.3263,-0.5001,1.4667
-1.346,-0.3279,1.0483
-1.3772,-0.2732,0.5983
-1.4356,-0.3614,0.1697
-1.5293,-0.5293,-0.247
-1.6429,-0.7834,-0.6416
-1.782,-1.0009,-0.9705
-1.9028,-1.2412,-1.2468
-1.994,-1.4632,-1.4745
-1.9958,-1.6665,-1.6688
-1.9165,-1.7893,-1.7365
-1.7906,-1.8201,-1.7288
-1.6409,-1.7288,-1.6409
-1.4787,-1.5331,-1.4823
-1.3297,-1.2695,-1.3351
-1.1553,-0.9888,-1.1618
-1.0221,-0.7708,-0.9896
-0.9329,-0.6372,-0.8172
-0.8495,-0.5791,-0.6982
-0.8252,-0.544,-0.6704
-0.9012,-0.5198,-0.7387
-0.9996,-0.4896,-0.8742
-1.0468,-0.4773,-1.1324
-1.0769,-0.4659,-1.4131
-1.0779,-0.5167,-1.7805
-1.0045,-0.5861,-2.1099
-0.9038,-0.5823,-2.3937
-0.7382,-0.5143,-2.6488
-0.5885,-0.3667,-2.8668
-0.5083,-0.127,-2.8387
-0.4091,0.2188,-2.5784
-0.3585,0.5913,-2.1724
-0.2702,0.9344,-1.7089
-0.1088,1.2107,-1.1675
0.0254,1.4705,-0.5552
-0.0322,1.7757,0.108
-0.2557,2.0549,0.6489
-0.5532,2.2637,0.8132
-0.7191,2.2849,0.5275
-0.7239,2.1891,-0.076
-0.5226,1.9782,-0.9413
-0.2336,1.7897,-2.0541
0.0491,1.7263,-3.1609
0.4371,1.6951,-4.0339
0.9151,1.8405,-4.5815
0.9319,2.3467,-4.306
0.3548,2.7083,-3.0383
-0.6956,2.516,-1.1405
-1.9498,1.9455,1.0672
-2.9825,1.2384,3.4353
-3.5741,0.5998,5.3319
-3.634,-0.0537,6.504
-3.1957,-0.6569,6.9853
-2.1978,-1.0388,6.8036
-0.8078,-1.1025,5.8747
0.4803,-0.9366,4.4002
1.5258,-0.7994,2.6375
2.0973,-0.7464,0.8052
2.0345,-0.6359,-0.779
1.5828,-0.4833,-2
0.8396,-0.2714,-2.7296
-0.0092,-0.0888,-3.017
-0.9857,0.0041,-2.8552
-1.7824,-0.0802,-2.1451
-2.3135,-0.3009,-1.0981
-2.5771,-0.6157,0.1648
-2.5377,-0.8939,1.3742
-2.0888,-1.095,2.3128
-1.1866,-1.2353,2.8415
-0.0859,-1.3724,2.8835
0.9615,-1.4527,2.5301
1.6759,-1.4764,1.8728
2.0446,-1.3694,1.0218
2.119,-1.194,0.0463
1.9671,-1.0443,-0.8703
1.683,-1.0487,-1.5185
1.3917,-1.1569,-1.7719
1.105,-1.348,-1.7075
0.8502,-1.5273,-1.391
0.676,-1.7053,-0.9766
0.6311,-1.8038,-0.574
0.7199,-1.7971,-0.2671
0.8633,-1.6955,-0.0639
0.9825,-1.5068,0.0615
1.001,-1.2985,0.1098
0.9091,-1.1162,0.022
0.7303,-0.9672,-0.1398
0.4805,-0.8679,-0.3738
0.3201,-0.8175,-0.7225
0.2547,-0.8327,-0.9977
0.3144,-0.8271,-1.2433
0.3878,-0.7361,-1.508
0.4061,-0.5834,-1.7564
0.3766,-0.4096,-1.9168
0.296,-0.2508,-1.9695
0.2325,-0.124,-1.9346
0.2394,-0.0674,-1.8547
0.3192,-0.0324,-1.7282
0.5133,-0.0628,-1.6336
0.6809,-0.0896,-1.6642
0.7741,-0.0002,-1.6242
0.8898,0.1471,-1.3362
1.0169,0.368,-0.9547
1.0844,0.6569,-0.6424
1.0046,1.0512,-0.3918
1.0118,1.3655,-0.1974
1.1731,1.5476,-0.0729
1.3751,1.6009,-0.0586
1.4244,1.6224,-0.2108
1.3387,1.6807,-0.5783
1.1212,1.683,-1.1384
0.6264,1.7282,-1.8006
-0.2287,2.2258,-2.2394
-1.0915,3.2646,-2.0971
-1.434,4.0064,-1.4458
-1.0123,3.7309,-0.2286
-0.0242,2.6118,1.1005
0.9452,1.2442,2.4112
1.6108,0.0374,3.5463
1.7858,-0.8443,4.4059
1.6409,-1.5364,4.8021
1.2523,-2.0357,4.8488
0.4209,-2.1779,4.4918
-0.7672,-1.8778,3.6815
-1.9576,-1.2419,2.5832
-2.6279,-0.5796,1.2943
-2.7326,-0.0428,-0.1028
-2.2054,0.3315,-1.3178
-1.221,0.5258,-2.1166
-0.0318,0.5108,-2.3668
1.1679,0.2936,-2.1307
2.0813,-0.0124,-1.467
2.5074,-0.3126,-0.5653
2.5001,-0.5912,0.4062
2.0925,-0.7984,1.3391
1.2521,-0.8283,2.1046
0.1387,-0.7099,2.6354
-0.8896,-0.4929,2.8446
-1.6255,-0.2215,2.6976
-2.0439,0.0533,2.2916
-2.2725,0.2185,1.7184
-2.3427,0.2037,1.0606
-2.3439,-0.0373,0.381
-2.3561,-0.4,-0.2593
-2.3491,-0.7854,-0.8181
-2.3518,-1.1639,-1.281
-2.3262,-1.4946,-1.6087
-2.1876,-1.7677,-1.7973
-2.0194,-1.9884,-1.8849
-1.7897,-2.1258,-1.8685
-1.5433,-2.164,-1.7293
-1.2992,-2.0345,-1.5221
-1.0567,-1.8243,-1.304
-0.8318,-1.5586,-1.0605
-0.648,-1.2665,-0.8595
-0.5354,-1.0112,-0.6775
-0.4912,-0.8027,-0.523
-0.6142,-0.6462,-0.4382
-0.8797,-0.5609,-0.4221
-1.2424,-0.4821,-0.5029
-1.5675,-0.4336,-0.7258
-1.7796,-0.3624,-1.0458
-1.8697,-0.2847,-1.4336
-1.8374,-0.228,-1.8581
-1.7061,-0.1914,-2.2196
-1.4697,-0.1165,-2.509
-1.1809,-0.0024,-2.7004
-0.828,0.1341,-2.6941
-0.4592,0.2878,-2.4685
-0.1226,0.3913,-2.1281
0.086,0.4751,-1.7181
0.1404,0.5598,-1.1986
0.0523,0.6292,-0.5774
-0.1762,0.932,0.0826
-0.5633,1.3772,0.6239
-1.0015,1.8674,0.8293
-1.3104,2.2831,0.6164
-1.4705,2.5033,0.1294
-1.4155,2.5921,-0.5471
-1.1688,2.5319,-1.338
-0.7458,2.3869,-2.2609
-0.3285,2.2488,-3.1879
0.063,2.11,-3.8152
0.6081,1.963,-4.1229
1.016,2.0564,-3.9483
0.8265,2.3427,-3.1208
-0.0704,2.3816,-1.7435
-1.2915,2.0088,-0.0634
-2.4609,1.4573,1.7167
-3.2685,0.9638,3.3505
-3.5646,0.5505,4.5989
-3.1751,0.2453,5.3155
-2.1236,-0.0778,5.5581
-0.726,-0.516,5.173
0.5023,-1.0448,4.2363
1.3731,-1.6933,2.9865
1.9245,-2.3932,1.6017
2.1262,-2.8829,0.3239
1.98,-2.8367,-0.7618
1.5851,-2.3154,-1.6158
0.9573,-1.4358,-2.1192
0.2067,-0.4278,-2.2353
-0.5976,0.4918,-1.9524
-1.4285,1.0505,-1.2432
-2.0991,1.2118,-0.2098
-2.5198,1.1016,0.9755
-2.6513,0.7936,2.1037
-2.4118,0.4029,2.9797
-1.7311,-0.0355,3.3924
-0.8356,-0.4779,3.3135
0.059,-0.8292,2.8068
0.7363,-1.0679,2.0498
1.1894,-1.1699,1.1623
1.4252,-1.1982,0.2726
1.4689,-1.2376,-0.5621
1.4081,-1.2943,-1.2592
1.3014,-1.4517,-1.713
1.224,-1.6191,-1.8615
1.1115,-1.7587,-1.799
0.9968,-1.8042,-1.535
0.8843,-1.8181,-1.0615
0.8386,-1.7659,-0.5419
0.8206,-1.6645,-0.0514
0.8191,-1.4671,0.3152
0.8378,-1.2559,0.5579
0.8408,-1.0026,0.6059
0.8377,-0.7528,0.4924
0.7662,-0.537,0.2424
0.6169,-0.393,-0.0859
0.4613,-0.3342,-0.4685
0.3214,-0.4268,-0.7853
0.198,-0.6537,-1.0595
0.1085,-0.9263,-1.2458
0.0387,-1.1775,-1.428
0.0049,-1.3763,-1.601
0.0236,-1.4917,-1.7691
0.1019,-1.5428,-1.9229
0.2306,-1.5079,-2.029
0.3831,-1.3629,-2.1455
