ax (m/s^2),ay (m/s^2),az (m/s^2)
0.015,-1.4135,-1.5294
0.0238,-1.302,-1.62
0.1744,-1.1147,-1.7321
0.4005,-0.8228,-1.8421
0.5878,-0.5077,-1.9336
0.7617,-0.2334,-1.9794
0.9447,0.0011,-1.9129
1.1011,0.1534,-1.8174
1.154,0.35,-1.6151
1.202,0.5039,-1.2293
1.1847,0.6766,-0.813
1.1532,0.9467,-0.4538
1.0942,1.2566,-0.2153
1.0905,1.5601,-0.1149
1.179,1.7512,-0.1839
1.2612,1.8793,-0.459
1.2641,1.9469,-0.8857
1.164,2.0507,-1.3803
0.9573,2.2398,-1.8836
0.8324,2.4464,-2.2664
0.6167,2.687,-2.6044
0.2023,3.0468,-2.5396
-0.0654,3.2558,-1.9426
0.0005,3.213,-1.0465
0.2596,2.9605,0.021
0.5493,2.5723,1.2116
0.8672,1.8945,2.306
1.1803,1.0128,3.3729
1.4062,-0.0429,4.0177
1.1493,-1.0047,3.9974
0.5285,-1.6876,3.5685
-0.1521,-2.0784,2.9859
-0.7521,-2.2204,2.1794
-1.2877,-2.0463,1.2251
-1.6172,-1.7188,0.2259
-1.6658,-1.3994,-0.5014
-1.4514,-1.1067,-0.9161
-1.0974,-0.7686,-1.0546
-0.6125,-0.3882,-0.8449
-0.0748,-0.1248,-0.417
0.2745,0.0917,0.1916
0.4051,0.1253,0.9247
0.4357,0.0608,1.5876
0.3678,-0.0642,2.0288
0.3417,-0.2453,2.2682
0.2887,-0.4205,2.2393
0.0124,-0.4455,1.9573
-0.3253,-0.3838,1.5004
-0.596,-0.2891,0.9965
-0.8102,-0.2178,0.5398
-0.9779,-0.2359,0.1732
-1.1982,-0.3622,-0.0951
-1.4483,-0.5632,-0.2312
-1.6844,-0.8056,-0.2241
-1.877,-1.0776,-0.1516
-2.0564,-1.3506,-0.0917
-2.2195,-1.5575,-0.0895
-2.3219,-1.6937,-0.1736
-2.328,-1.7281,-0.3222
-2.2138,-1.6701,-0.531
-2.0697,-1.5293,-0.7337
-1.9043,-1.3296,-0.892
-1.6597,-1.167,-0.9508
-1.395,-1.0345,-0.8894
-1.09,-0.9904,-0.7803
-0.8148,-0.9848,-0.6817
-0.592,-1.0469,-0.6811
-0.5025,-1.0834,-0.7667
-0.5586,-1.1516,-0.9102
-0.7013,-1.1914,-1.1052
-0.9181,-1.1594,-1.3448
-1.0954,-1.0867,-1.5353
-1.1571,-1.0308,-1.6885
-1.1674,-0.9078,-1.7952
-1.1926,-0.7749,-1.8946
-1.1886,-0.615,-1.9216
-1.1297,-0.3843,-1.9264
-1.0874,-0.1547,-1.7488
-0.9474,0.1093,-1.4997
-0.7797,0.3476,-1.2951
-0.5575,0.5576,-1.0936
-0.3005,0.8824,-0.9037
-0.0485,1.273,-0.6993
0.0867,1.6204,-0.5417
0.0226,1.9256,-0.418
-0.3017,2.1354,-0.443
-0.7302,2.2405,-0.7055
-1.0813,2.2372,-1.1362
-1.3286,2.2446,-1.725
-1.4544,2.2909,-2.2815
-1.3541,2.4763,-2.7193
-1.0112,2.793,-2.9641
-0.5612,3.0956,-2.819
-0.206,3.2753,-2.1533
-0.2331,3.3093,-1.0048
-0.6425,3.1907,0.4128
-1.2597,2.7183,1.833
-1.7199,1.7866,3.0186
-1.8197,0.6335,3.9331
-1.7104,-0.4538,4.4339
-1.4494,-1.2833,4.3978
-0.9957,-1.8675,3.8485
-0.4895,-2.1512,2.8329
0.1776,-2.1721,1.6163
0.9434,-1.9257,0.417
1.4185,-1.5258,-0.4115
1.5647,-1.0946,-0.6825
1.377,-0.6716,-0.503
0.8253,-0.287,-0.0855
0.1807,0.0028,0.3787
-0.3357,0.1871,0.8314
-0.7208,0.1598,1.1961
-1.0905,0.0356,1.3975
-1.4907,-0.0588,1.5321
-1.7118,-0.1998,1.5498
-1.6946,-0.3343,1.4192
-1.352,-0.5291,1.2327
-0.7281,-0.726,0.8873
-0.0597,-0.9291,0.5283
0.5721,-1.1065,0.2245
1.0979,-1.2195,-0.0025
1.4047,-1.3161,-0.1604
1.5233,-1.4157,-0.2632
1.4448,-1.4756,-0.2813
1.2798,-1.5295,-0.1947
1.2283,-1.6185,-0.0601
1.1464,-1.6279,0.0375
0.9349,-1.594,0.0754
0.7623,-1.4907,0.1536
0.6294,-1.3519,0.1945
0.607,-1.1727,0.1845
0.7433,-1.0516,0.1358
0.944,-0.9836,0.0093
1.1171,-0.9952,-0.1498
1.1672,-1.0145,-0.318
1.1373,-1.0845,-0.5102
1.0321,-1.1164,-0.7195
0.9136,-1.2011,-0.9394
0.7865,-1.3166,-1.1108
0.5999,-1.4009,-1.2356
0.393,-1.4539,-1.3276
0.2293,-1.4565,-1.4171
0.1586,-1.39,-1.4957
0.1381,-1.209,-1.6036
0.2072,-0.9497,-1.7026
0.2464,-0.6644,-1.7906
0.3076,-0.3792,-1.7636
0.4184,-0.1075,-1.6837
0.5909,0.037,-1.5641
0.6684,0.2003,-1.5151
0.7185,0.3883,-1.2339
0.7196,0.5279,-0.7255
0.6073,0.7233,-0.231
0.4138,1.0218,0.1279
0.399,1.3418,0.3045
0.7396,1.5373,0.1477
1.2723,1.623,-0.298
1.6675,1.6995,-0.8999
1.9256,1.7458,-1.4757
2.045,1.7961,-1.9899
1.9532,1.9158,-2.4336
1.7168,2.173,-2.6032
1.3444,2.4755,-2.5354
0.8506,2.8293,-2.2992
0.5119,3.046,-1.8427
0.3375,3.1183,-1.1791
0.4,3.0626,-0.2802
0.6533,2.827,0.6983
1.0223,2.3559,1.7523
1.4703,1.6342,2.7211
1.8549,0.6672,3.4889
1.8213,-0.3421,3.747
1.2463,-1.2212,3.4499
0.4395,-1.9235,3.0088
-0.2668,-2.359,2.4656
-0.9741,-2.5188,1.7799
-1.6507,-2.3193,0.9122
-2.0901,-1.9212,0.0389
-2.2364,-1.5192,-0.6993
-2.0842,-1.0759,-1.1557
-1.6566,-0.6962,-1.291
-1.1616,-0.2705,-1.0736
-0.686,0.0485,-0.5401
-0.2084,0.1196,0.2262
0.1581,0.0481,1.0261
0.4134,-0.0839,1.6771
0.5869,-0.1915,2.1117
0.7777,-0.3232,2.2948
0.8202,-0.3785,2.2546
0.7488,-0.3497,1.9628
0.5796,-0.204,1.4275
0.3182,-0.0833,0.8068
-0.0138,-0.0289,0.2569
-0.3542,-0.1067,-0.163
-0.7286,-0.3663,-0.4373
-1.1389,-0.748,-0.5269
-1.5797,-1.1538,-0.4831
-2.0058,-1.4525,-0.4022
-2.3513,-1.6873,-0.3958
-2.6243,-1.8056,-0.4853
-2.7793,-1.7908,-0.6301
-2.8374,-1.7049,-0.8021
-2.7959,-1.5239,-0.9474
-2.6545,-1.2642,-1.0453
-2.4081,-0.998,-1.0589
-2.0438,-0.7978,-0.9572
-1.5942,-0.6693,-0.7712
-1.1605,-0.6397,-0.6513
-0.8589,-0.6282,-0.616
-0.8021,-0.62,-0.7113
-0.8593,-0.6098,-0.8839
-0.9909,-0.6162,-1.0969
-1.1022,-0.6583,-1.3004
-1.1749,-0.7194,-1.4455
-1.1444,-0.7473,-1.5646
-1.0965,-0.7636,-1.7003
-1.0018,-0.7587,-1.7577
-0.8879,-0.7058,-1.7857
-0.7677,-0.6045,-1.803
-0.7159,-0.4541,-1.8047
-0.6007,-0.245,-1.6431
-0.5065,0.0515,-1.459
-0.3755,0.3085,-1.3048
-0.1958,0.5589,-1.1294
-0.0841,0.8784,-0.8345
-0.1749,1.2316,-0.4685
-0.476,1.581,-0.1794
-0.8936,1.8152,-0.1281
-1.2003,1.9318,-0.3877
-1.3862,2.0083,-0.9435
-1.3768,2.0967,-1.6606
-1.2001,2.1798,-2.4128
-0.8205,2.353,-3.0555
-0.3939,2.6854,-3.5442
0.0167,2.8867,-3.5652
0.2594,2.8928,-3.0411
0.1949,2.8995,-2.0382
-0.2618,3.0155,-0.5835
-0.9917,3.0228,1.0715
-1.6697,2.7437,2.7171
-2.0579,2.1296,4.3088
-2.0221,1.1848,5.5591
-1.5865,0.0389,6.0625
-0.9897,-1.0586,5.7343
-0.4959,-1.8126,4.7946
-0.0499,-2.2097,3.4549
0.4992,-2.3657,1.9449
1.0678,-2.436,0.4765
1.3756,-2.383,-0.6851
1.4464,-2.1105,-1.2865
1.1814,-1.6767,-1.4341
0.6802,-1.1762,-1.2007
0.0991,-0.6629,-0.7375
-0.3976,-0.2889,-0.1955
-0.7824,-0.1008,0.4226
-1.2186,-0.0305,1.0062
-1.5098,-0.0621,1.5594
-1.5557,-0.1365,1.9605
-1.4226,-0.17,2.1772
-0.9555,-0.2703,2.1301
-0.2748,-0.4678,1.8797
0.4297,-0.685,1.5158
1.031,-0.7749,1.0056
1.4682,-0.7964,0.4559
1.7312,-0.7659,-0.0638
1.9127,-0.791,-0.4638
1.8417,-0.8907,-0.6919
1.6917,-1.0245,-0.7968
1.4918,-1.2091,-0.6938
1.307,-1.3734,-0.4653
1.1176,-1.47,-0.2286
0.947,-1.4564,-0.072
0.835,-1.338,0.0161
0.728,-1.2084,0.0584
0.6976,-1.082,0.0002
0.6599,-0.9637,-0.0771
0.5593,-0.8845,-0.1852
0.4669,-0.9068,-0.3099
0.4129,-1.0038,-0.4877
0.4454,-1.168,-0.746
0.5286,-1.3082,-0.9884
0.5508,-1.412,-1.2015
0.5293,-1.4986,-1.3663
0.4716,-1.5538,-1.499
0.3772,-1.5253,-1.5888
0.3435,-1.4514,-1.6925
0.3461,-1.3108,-1.8002
0.4548,-1.0865,-1.9266
0.5929,-0.7856,-1.986
0.7193,-0.4821,-1.9816
0.8692,-0.1993,-1.8766
0.9949,0.0441,-1.7488
1.0154,0.2333,-1.5495
1.0262,0.3748,-1.25
1.0124,0.5257,-0.849
0.9508,0.6883,-0.487
0.8539,0.9367,-0.2446
0.7992,1.201,-0.1296
0.9071,1.442,-0.1685
1.1467,1.6013,-0.4025
1.2857,1.7243,-0.7617
1.3155,1.8302,-1.1657
1.277,1.9056,-1.6174
1.1313,2.0694,-2.1186
0.9794,2.2968,-2.4583
0.7287,2.5967,-2.6961
0.4269,2.867,-2.5497
0.2917,2.9574,-1.8974
0.4624,2.8607,-0.8648
0.7575,2.6404,0.3694
1.0347,2.268,1.6617
1.2093,1.6395,2.9596
1.4021,0.731,3.9873
1.3814,-0.2573,4.2313
1.0412,-1.0793,3.8723
0.5007,-1.6342,3.3557
-0.0967,-1.8899,2.7901
-0.7104,-1.9402,2.0237
-1.2826,-1.7584,1.1038
-1.7179,-1.4357,0.1794
-1.8829,-1.0757,-0.5149
-1.7336,-0.6557,-0.8522
-1.2213,-0.2837,-0.8339
-0.6152,0.1039,-0.5446
0.0083,0.3811,-0.0245
0.4951,0.4764,0.596
0.7034,0.3907,1.2473
0.7513,0.1275,1.849
0.7286,-0.2422,2.274
0.6661,-0.5414,2.4072
0.5445,-0.7437,2.2617
0.1894,-0.7093,1.8823
-0.2568,-0.5614,1.3807
-0.5587,-0.4614,0.9302
-0.7169,-0.4131,0.5033
-0.8828,-0.4421,0.2007
-1.0504,-0.5913,0.02
-1.2591,-0.8225,-0.0428
-1.395,-1.0953,-0.0412
-1.62,-1.3333,0.0265
-1.7943,-1.5487,0.0584
-2.0246,-1.708,0.0192
-2.1829,-1.7513,-0.1007
-2.3081,-1.6904,-0.2779
-2.3718,-1.5131,-0.5157
-2.3947,-1.2372,-0.6859
-2.2989,-0.9947,-0.7167
-2.0777,-0.804,-0.6698
-1.7452,-0.6199,-0.6229
-1.3524,-0.5484,-0.5865
-1.0104,-0.5778,-0.6149
-0.7852,-0.6173,-0.7293
-0.7247,-0.6139,-0.8949
-0.7205,-0.6729,-1.0237
-0.7294,-0.7633,-1.1009
-0.8188,-0.8326,-1.169
-0.9217,-0.9097,-1.2775
-1.0163,-0.937,-1.429
-1.1097,-0.936,-1.5886
-1.1994,-0.8821,-1.7435
-1.29,-0.7678,-1.8425
-1.3118,-0.6308,-1.9117
-1.3044,-0.497,-1.8761
-1.1985,-0.3258,-1.6906
-1.0209,-0.1123,-1.4502
-0.8191,0.1119,-1.2014
-0.5754,0.3631,-0.8733
-0.2998,0.6784,-0.5087
-0.1386,1.0258,-0.2055
-0.1636,1.4019,-0.0084
-0.3594,1.6716,0.0858
-0.5705,1.8419,-0.0454
-0.7628,1.9203,-0.4334
-0.8533,1.9574,-1.0148
-0.8732,1.9686,-1.6725
-0.8366,2.0435,-2.2999
-0.7709,2.15,-2.8568
-0.6451,2.2944,-3.2821
-0.521,2.432,-3.4799
-0.5685,2.4293,-3.3615
-0.9393,2.2408,-2.9064
-1.4864,2.0632,-2.0667
-1.9863,2.0209,-0.8548
-2.3128,1.976,0.6043
-2.3423,1.6981,2.1748
-2.0656,1.0643,3.508
-1.6046,0.2945,4.5712
-1.0354,-0.4687,5.1004
-0.3619,-1.0257,4.8209
0.1997,-1.3669,3.9028
0.6771,-1.6899,2.6398
1.1932,-1.9461,1.3706
1.6189,-2.0306,0.3174
1.8501,-1.9425,-0.3568
1.7966,-1.6055,-0.5471
1.5484,-1.0731,-0.3774
1.1505,-0.4589,-0.093
0.6,0.0998,0.146
0.0134,0.3866,0.4599
-0.4519,0.3889,0.8301
-0.9783,0.2326,1.1374
-1.5135,0.0874,1.396
-1.7642,-0.0495,1.5168
-1.7432,-0.1591,1.4654
-1.401,-0.2917,1.3142
-0.83,-0.4997,1.0693
-0.1792,-0.7293,0.6627
0.4581,-0.9629,0.2383
1.0157,-1.1875,-0.2082
1.3743,-1.4171,-0.5601
1.5194,-1.5772,-0.8164
1.459,-1.6825,-0.9122
1.3254,-1.7358,-0.8269
1.1351,-1.747,-0.6404
0.9518,-1.7263,-0.4201
0.8316,-1.6693,-0.1685
0.742,-1.5309,0.0209
0.7087,-1.3549,0.1383
0.7917,-1.1727,0.214
0.9103,-0.9701,0.1329
1.0343,-0.819,-0.0362
1.1213,-0.7239,-0.2463
1.1045,-0.7159,-0.4645
1.0128,-0.7326,-0.6866
0.8795,-0.8095,-0.8803
0.7232,-0.8864,-1.0706
0.5531,-0.9343,-1.1979
0.4044,-0.9821,-1.3362
0.2743,-0.9651,-1.4225
0.1435,-0.9126,-1.4795
0.0528,-0.8177,-1.5371
-0.0149,-0.6662,-1.5394
-0.0131,-0.4798,-1.481
0.0808,-0.2892,-1.4297
0.2624,-0.0907,-1.396
0.5189,0.0144,-1.3323
0.785,0.1415,-1.413
1.0868,0.2948,-1.2251
1.2969,0.3819,-0.7643
1.2274,0.5282,-0.1842
0.9946,0.7808,0.3132
0.8565,1.0525,0.5515
1.0115,1.2449,0.4597
1.3031,1.3746,0.069
1.4755,1.4968,-0.5213
1.4476,1.5736,-1.2246
1.3549,1.6535,-1.8161
1.2533,1.7927,-2.3489
0.9903,2.071,-2.7033
0.6593,2.4822,-2.8336
0.3289,2.7619,-2.8456
0.2152,2.7939,-2.6058
0.4585,2.6246,-2.0112
0.903,2.3978,-1.1361
1.3688,2.1788,0.017
1.7473,1.8951,1.4212
2.0345,1.4744,2.9544
2.1548,0.9229,3.9007
1.8688,0.2321,4.209
1.152,-0.5151,4.1348
0.2568,-1.2733,3.8524
-0.5965,-1.967,3.3469
-1.3579,-2.4362,2.5914
-1.9585,-2.5707,1.6286
-2.3337,-2.4134,0.5046
-2.4622,-2.0673,-0.5638
-2.3124,-1.6028,-1.3451
-1.7779,-1.1582,-1.6274
-1.0771,-0.6649,-1.5542
-0.3903,-0.2106,-1.0955
0.2148,0.0328,-0.3756
0.6647,0.1135,0.4617
0.9703,0.1037,1.2691
1.1717,0.023,1.9677
1.2817,-0.0872,2.4366
1.1687,-0.1509,2.5645
0.8819,-0.0983,2.3089
0.4642,0.0267,1.7899
-0.0411,0.0897,1.1433
-0.5308,0.1,0.4904
-0.9836,-0.0555,-0.0894
-1.4597,-0.275,-0.5662
-1.7859,-0.6156,-0.7875
-2.0019,-1.073,-0.792
-2.2316,-1.4682,-0.661
-2.3881,-1.7632,-0.5505
-2.3998,-1.9298,-0.5336
-2.3286,-1.93,-0.5999
-2.2506,-1.8068,-0.7041
-2.2207,-1.5244,-0.8348
-2.1814,-1.1569,-0.9248
-2.0335,-0.8412,-0.9713
-1.788,-0.6566,-0.9275
-1.5591,-0.4837,-0.8977
-1.327,-0.4332,-0.8474
-1.1566,-0.4764,-0.7785
-1.0341,-0.5631,-0.7579
-0.9791,-0.6906,-0.8243
-0.9944,-0.7991,-0.9517
-1.0377,-0.8956,-1.1137
-1.1091,-0.9612,-1.2905
-1.1462,-0.9672,-1.4916
-1.1198,-0.9278,-1.6337
-1.029,-0.8165,-1.696
-0.8996,-0.6499,-1.7679
-0.7844,-0.4564,-1.7864
-0.6625,-0.3097,-1.72
-0.5021,-0.0975,-1.4588
-0.37,0.1706,-1.1815
-0.3038,0.4557,-0.9154
-0.2537,0.7115,-0.6617
-0.3448,1.0523,-0.4134
-0.5435,1.4292,-0.1679
-0.8767,1.7022,-0.0556
-1.2275,1.89,-0.1096
-1.4974,1.9926,-0.4543
-1.6864,2.0973,-1.0099
-1.7704,2.2051,-1.6503
-1.6958,2.2889,-2.2548
-1.4435,2.4148,-2.8002
-1.0949,2.6254,-3.1827
-0.6989,2.8043,-3.2279
-0.4007,2.8821,-2.8369
-0.3638,2.8295,-2.0255
-0.6486,2.8659,-0.8932
-1.1811,2.9036,0.4783
-1.7271,2.7437,1.9629
-1.9484,2.1867,3.2352
-1.8036,1.3551,4.2537
-1.4321,0.4541,4.8392
-0.8742,-0.4249,4.7993
-0.2914,-1.2726,4.1405
0.254,-2.0497,3.0755
0.8398,-2.6456,1.8553
1.3961,-2.9552,0.694
1.7077,-3.0228,-0.2605
1.7408,-2.8026,-0.8719
1.4389,-2.3501,-1.075
0.903,-1.7713,-1.0473
0.1835,-1.1482,-0.8944
-0.5286,-0.5988,-0.5649
-1.0524,-0.2156,-0.1063
-1.4619,0.0239,0.4437
-1.9423,0.2621,1.0156
-2.2257,0.4121,1.6467
-2.0668,0.3897,2.0296
-1.5141,0.2453,2.1452
-0.7335,-0.0349,2.0228
0.0285,-0.328,1.6471
0.6622,-0.5802,1.1459
1.2179,-0.8002,0.6376
1.6023,-0.9134,0.132
1.7908,-1.001,-0.2382
1.8274,-1.1134,-0.459
1.7106,-1.2291,-0.5614
1.5483,-1.3674,-0.5189
1.3522,-1.4901,-0.3881
1.2392,-1.557,-0.2589
1.1467,-1.5134,-0.1703
1.0743,-1.4148,-0.0823
1.0192,-1.2903,-0.0318
0.919,-1.1594,-0.0346
0.8455,-1.0413,-0.0666
0.7387,-0.9528,-0.1425
0.6487,-0.9031,-0.2458
0.5127,-0.8661,-0.3883
0.4048,-0.8513,-0.5341
0.3875,-0.8754,-0.6737
0.4063,-0.917,-0.8314
0.4284,-0.957,-0.9685
0.4542,-0.9572,-1.1255
0.4194,-0.9178,-1.288
0.3018,-0.8458,-1.4248
0.16,-0.7458,-1.5144
0.055,-0.6441,-1.5638
0.0515,-0.5308,-1.5513
0.1856,-0.3979,-1.4982
0.4473,-0.3276,-1.419
0.7045,-0.2041,-1.5225
0.8844,-0.0137,-1.4149
1.0747,0.1203,-1.035
1.0885,0.2855,-0.5906
0.8371,0.5938,-0.2159
0.5518,0.9873,0.0319
0.5469,1.2569,0.1292
0.8237,1.4162,-0.006
1.1234,1.5199,-0.3188
1.3363,1.5879,-0.7946
1.3048,1.7048,-1.4345
1.1123,1.9025,-1.8959
0.9763,2.1149,-2.1745
0.7042,2.4298,-2.3486
0.2251,2.8075,-2.2145
-0.115,3.0454,-1.7206
-0.2499,3.1437,-0.9409
-0.1333,3.0848,0.1066
0.1954,2.8594,1.1888
0.643,2.2994,2.3355
1.3326,1.3381,3.3577
1.6869,0.2354,3.7028
1.489,-0.7508,3.5814
0.9401,-1.616,3.2995
0.2901,-2.3041,2.8299
-0.4212,-2.7222,2.1842
-1.2131,-2.6932,1.3969
-1.9116,-2.3247,0.511
-2.3016,-1.7269,-0.3938
-2.3392,-1.1282,-1.0448
-1.9664,-0.6168,-1.2588
-1.2797,-0.2244,-1.0285
-0.451,-0.0054,-0.5229
0.2218,0.0521,0.1846
0.7238,-0.0397,0.9353
1.0072,-0.2374,1.6386
1.054,-0.3745,2.1732
1.0264,-0.4832,2.5031
0.8759,-0.5663,2.4659
0.5168,-0.5128,2.1168
0.0493,-0.3407,1.579
-0.3265,-0.2182,0.9606
-0.6352,-0.1199,0.3985
-0.9088,-0.0926,-0.0745
-1.2357,-0.2241,-0.4416
-1.5777,-0.449,-0.6628
-1.8083,-0.7718,-0.6807
-1.9077,-1.0755,-0.6091
-1.9573,-1.3844,-0.4458
-1.9874,-1.6055,-0.3158
-1.8951,-1.6746,-0.3066
-1.7823,-1.6301,-0.4018
-1.6456,-1.5558,-0.5348
-1.6267,-1.2911,-0.6944
-1.6132,-1.0083,-0.7924
-1.5301,-0.7796,-0.8401
-1.388,-0.531,-0.8628
-1.2617,-0.4259,-0.8281
-1.0927,-0.3978,-0.7824
-1.0431,-0.3988,-0.7876
-1.157,-0.4433,-0.8537
-1.3641,-0.4949,-0.9216
-1.5316,-0.6111,-0.9913
-1.5721,-0.72,-1.0957
-1.5116,-0.8266,-1.2512
-1.4121,-0.8302,-1.4007
-1.2297,-0.805,-1.5544
-1.0132,-0.7317,-1.6941
-0.8232,-0.6075,-1.8307
-0.7012,-0.4871,-1.8781
-0.6008,-0.3796,-1.7642
-0.4898,-0.28,-1.5268
-0.4528,-0.117,-1.3226
-0.4202,0.071,-1.1718
-0.3408,0.3501,-0.9501
-0.2535,0.7841,-0.6522
-0.2505,1.2283,-0.3687
-0.459,1.5838,-0.1682
-0.7397,1.7494,-0.1258
-1.0464,1.7421,-0.3078
-1.266,1.6653,-0.6625
-1.3065,1.5937,-1.1582
-1.1815,1.6076,-1.7028
-0.8834,1.8353,-2.2837
-0.5484,2.1709,-2.7285
-0.2791,2.4503,-2.8772
-0.2857,2.597,-2.5943
-0.5535,2.577,-1.8637
-1.0162,2.6003,-0.729
-1.5089,2.5073,0.6519
-1.864,2.1662,2.0632
-1.882,1.4883,3.2325
-1.695,0.6732,4.1051
-1.3359,-0.0669,4.394
-0.8566,-0.7026,4.014
-0.3282,-1.3849,3.1292
0.1503,-1.9936,1.9806
0.6795,-2.4657,0.8476
1.2249,-2.7013,-0.1553
1.6359,-2.6971,-0.9198
1.7046,-2.3169,-1.3341
1.4297,-1.6162,-1.3723
0.9628,-0.8401,-1.1536
0.352,-0.1354,-0.7895
-0.3502,0.3888,-0.2414
-0.9387,0.6518,0.4062
-1.4561,0.7168,1.099
-1.8681,0.6978,1.6772
-1.9826,0.5973,2.0172
-1.7815,0.3987,2.0827
-1.2361,0.1407,1.9302
-0.5253,-0.1331,1.6033
0.1318,-0.3645,1.1444
0.6545,-0.5982,0.6918
1.0263,-0.8383,0.2738
1.2774,-1.0606,-0.1212
1.3749,-1.2979,-0.4402
1.3622,-1.5334,-0.6626
1.3646,-1.7574,-0.8037
1.3809,-1.891,-0.8731
1.3709,-1.9057,-0.8677
1.3439,-1.8115,-0.7787
1.3551,-1.6331,-0.6499
1.3157,-1.3852,-0.46
1.2179,-1.1092,-0.2622
1.0174,-0.8532,-0.0932
0.7761,-0.6082,0.0125
0.5891,-0.4413,0.0362
0.4156,-0.343,0.0024
0.2579,-0.33,-0.1564
0.169,-0.3709,-0.3695
0.1594,-0.4606,-0.6216
0.1601,-0.5819,-0.8543
0.2196,-0.6915,-1.0852
0.2325,-0.7869,-1.2813
0.2059,-0.8392,-1.438
0.1413,-0.8318,-1.5619
0.0785,-0.7601,-1.628
0.0311,-0.66,-1.6645
-0.0114,-0.5171,-1.7048
0.003,-0.3168,-1.723
0.0158,-0.0943,-1.69
0.1406,0.0848,-1.5714
0.2823,0.2403,-1.465
0.3955,0.4007,-1.2696
0.5884,0.5098,-0.8238
0.7054,0.626,-0.3123
0.6976,0.7938,0.1152
0.7026,1.0071,0.3762
0.8571,1.1791,0.3962
1.1126,1.2662,0.164
1.2675,1.2877,-0.2617
1.3116,1.2755,-0.8408
1.1361,1.2403,-1.5142
0.852,1.3292,-2.0215
0.7157,1.4092,-2.272
0.513,1.5297,-2.5309
0.1998,1.7181,-2.6141
0.0327,1.8145,-2.3317
0.0272,1.8363,-1.6992
0.1988,1.8361,-0.7108
0.3839,1.7647,0.5229
0.5847,1.4889,2.0014
0.7701,0.9425,3.0976
0.8346,0.2599,3.5302
0.6023,-0.4009,3.6163
0.1255,-0.9667,3.5816
-0.4261,-1.3944,3.3817
-1.0905,-1.6449,2.9016
-1.7211,-1.6835,2.2726
-2.0551,-1.4938,1.497
-2.0808,-1.1142,0.6579
-1.8609,-0.6339,-0.0559
-1.4172,-0.1066,-0.5063
-0.6561,0.2738,-0.6242
0.149,0.5037,-0.4357
0.7442,0.5407,-0.0343
0.996,0.4907,0.5208
1.0173,0.3549,1.0661
0.8995,0.1754,1.5231
0.6557,0.0691,1.795
0.2189,0.0746,1.7565
-0.3609,0.1422,1.4823
-0.9792,0.2036,1.159
-1.4984,0.1543,0.9064
-2.0023,0.0262,0.7615
-2.2908,-0.2663,0.6489
-2.3765,-0.613,0.5317
-2.3923,-0.915,0.3655
-2.3185,-1.1291,0.2408
-2.2481,-1.3365,0.1527
-2.0477,-1.4844,0.0198
-1.7963,-1.53,-0.1123
-1.4304,-1.5309,-0.2074
-1.1646,-1.5281,-0.2867
-0.9796,-1.3897,-0.3077
-0.8147,-1.1686,-0.306
-0.549,-0.9299,-0.1869
-0.2548,-0.6816,0.0039
-0.0821,-0.5344,0.1964
0.003,-0.4624,0.3447
-0.0209,-0.5663,0.3434
-0.1518,-0.7285,0.2113
-0.3837,-0.8121,-0.0483
-0.6263,-0.8526,-0.3605
-0.8107,-0.8064,-0.6543
-0.9612,-0.736,-0.8601
-0.981,-0.6751,-0.9746
-0.5284,-0.5935,-0.6454
-0.5934,-0.631,-0.3819
-0.4603,-0.7013,0.0193
-1.6945,-0.4181,-1.2304
-1.8668,-0.4011,-1.7486
-0.2434,-0.785,-0.3412
-0.31,-1.169,-0.1035
-0.7493,-0.7475,-1.5939
-2.0197,0.2466,-1.9553
-1.3776,0.1784,-2.5671
-0.4321,0.1797,-2.7001
-0.2553,0.1111,-2.5422
-0.6679,0.0845,-2.156
-1.1166,0.2852,-1.4172
-1.1017,0.5339,-0.6106
-0.8377,0.6777,-0.0323
-0.7638,0.7532,0.1343
-0.8336,0.7113,0.6036
-0.7323,0.7519,0.7793
-0.656,0.8956,1.1663
-0.5811,1.0407,0.7217
-0.8017,1.1179,0.1449
-0.752,1.214,-0.6089
-1.6231,1.1901,-1.1363
-1.5369,0.8868,-0.9165
-1.5741,1.3716,-1.8857
-1.6895,1.7177,-1.2646
-1.4111,1.5149,-0.4085
-1.3206,1.2351,-0.0367
-0.9497,1.1151,0.2922
-0.6754,0.9364,0.5454
-0.3682,0.4228,0.6043
0.0809,-0.2753,0.5954
0.402,-0.9072,1.0024
0.6802,-1.3718,1.7726
1.156,-1.6639,2.3834
1.5166,-1.7465,2.7636
1.5382,-1.6759,2.9225
1.204,-1.6863,3.0574
1.51,-1.3219,2.6577
1.098,-1.0483,2.192
0.7986,-0.9481,1.9134
0.5333,-0.7401,1.6091
0.4968,-0.5427,1.2661
0.2369,-0.3306,0.6992
0.1383,-0.2777,0.4171
0.1201,-0.4607,0.1948
0.2488,-0.7156,0.2027
0.4585,-0.7624,0.7331
0.641,-0.7415,1.0639
0.5768,-0.8138,1.5245
0.6964,-0.8691,1.5065
0.6928,-0.8184,1.3418
0.6542,-0.7646,1.2099
0.497,-0.8223,0.9375
0.4031,-0.9505,0.8353
0.407,-1.0533,0.7283
0.3733,-1.0829,0.5871
0.3477,-1.0752,0.6251
0.3616,-0.9966,0.7197
0.3455,-0.9636,0.6972
0.4689,-0.8848,0.5399
