ax (m/s^2),ay (m/s^2),az (m/s^2)
1.437,-1.6985,1.7792
1.5883,-1.5685,0.7329
1.6212,-1.4039,-0.3453
1.5659,-1.2342,-1.2572
1.4615,-1.1643,-1.8281
1.3031,-1.1847,-1.9807
1.1066,-1.3132,-1.7713
1.0026,-1.4719,-1.2605
1.0259,-1.5281,-0.7527
1.159,-1.5234,-0.2207
1.2883,-1.4149,0.1992
1.3636,-1.2432,0.4543
1.4168,-1.0758,0.5096
1.3676,-0.9756,0.4066
1.2207,-0.9257,0.1863
0.9512,-0.8925,-0.1137
0.6969,-0.9569,-0.4686
0.4906,-1.0991,-0.8344
0.3416,-1.2993,-1.1987
0.248,-1.4463,-1.5123
0.2057,-1.5077,-1.7899
0.1772,-1.4566,-1.9835
0.196,-1.2885,-2.0706
0.1849,-1.0347,-2.0459
0.214,-0.7382,-1.9336
0.2685,-0.4361,-1.7205
0.3764,-0.206,-1.7263
0.5088,0.1299,-1.852
0.8001,0.4851,-1.7786
1.1334,0.7715,-1.4526
1.4065,1.0495,-0.9924
1.4573,1.4101,-0.5136
1.5292,1.7968,-0.0769
1.8314,1.9653,0.3046
2.1912,2.0088,0.5701
2.3034,2.0118,0.6257
2.0056,2.1178,0.3593
1.5042,2.2929,-0.1096
0.9928,2.4484,-0.7808
0.3219,2.6941,-1.7107
-0.7149,3.3839,-2.3381
-1.5911,4.2979,-2.1743
-1.7812,4.7186,-1.2994
-1.0798,4.225,0.0682
0.2349,2.9595,1.378
1.4217,1.4744,2.3886
2.0512,0.1954,3.3858
2.2657,-0.9181,4.362
2.1142,-1.9192,4.876
1.5565,-2.7213,4.8595
0.6486,-3.1498,4.408
-0.4479,-3.1251,3.5811
-1.5828,-2.718,2.4874
-2.4137,-2.0964,1.3216
-2.6442,-1.4834,0.2338
-2.2376,-0.8633,-0.6899
-1.4895,-0.239,-1.3626
-0.6067,0.4304,-1.618
0.2845,0.9233,-1.4412
1.1532,1.06,-0.9649
1.7774,0.8231,-0.2172
2.0668,0.4441,0.7501
2.1131,-0.0225,1.6619
1.9405,-0.4904,2.3658
1.5189,-0.872,2.7834
0.9382,-1.042,2.8177
0.3275,-0.9773,2.4892
-0.2322,-0.7925,1.9164
-0.6931,-0.5904,1.1688
-1.0586,-0.5122,0.367
-1.2372,-0.6308,-0.3258
-1.2413,-0.9365,-0.8106
-1.1422,-1.31,-1.0311
-1.0906,-1.6659,-0.9952
-1.1082,-1.9641,-0.8758
-1.2294,-2.1379,-0.7513
-1.4529,-2.1826,-0.6715
-1.6691,-2.1584,-0.6138
-1.7979,-2.0485,-0.5262
-1.8837,-1.8214,-0.4522
-1.926,-1.4987,-0.4235
-1.9298,-1.1645,-0.4029
-1.8574,-0.9078,-0.3918
-1.68,-0.7095,-0.4502
-1.4427,-0.6319,-0.5491
-1.1544,-0.6463,-0.6428
-0.7778,-0.8076,-0.7148
-0.4644,-0.9433,-0.8445
-0.2973,-1.0293,-1.0157
-0.2378,-1.109,-1.1891
-0.2524,-1.1157,-1.3755
-0.3612,-1.0424,-1.5866
-0.4955,-0.9414,-1.8448
-0.6318,-0.7809,-2.0852
-0.7434,-0.555,-2.3066
-0.8265,-0.3268,-2.4627
-0.894,-0.088,-2.5068
-0.9586,0.1879,-2.2837
-1.0292,0.4976,-1.9082
-1.0488,0.7659,-1.5494
-0.9587,1.0038,-1.154
-0.7291,1.2411,-0.7612
-0.5234,1.4836,-0.4004
-0.534,1.7559,-0.0507
-0.7558,1.9968,0.1314
-1.0124,2.1601,0.0452
-1.1658,2.1908,-0.3573
-1.1135,2.1404,-0.9569
-0.8489,2.0547,-1.7463
-0.4213,2.0217,-2.5496
0.3045,2.1137,-3.3014
1.1931,2.3915,-3.7107
1.7523,2.8212,-3.3643
1.5355,2.9842,-2.2367
0.5262,2.567,-0.5484
-0.8146,1.6844,1.4654
-2.0131,0.7813,3.5388
-2.8583,0.0233,5.2686
-3.2879,-0.7424,6.3426
-3.229,-1.4915,6.7626
-2.6534,-2.0197,6.6194
-1.5482,-2.2572,5.8494
-0.1576,-2.2141,4.4678
1.0444,-1.9451,2.8533
1.8647,-1.5271,1.1805
2.1982,-1.0428,-0.4132
2.0147,-0.497,-1.7641
1.4182,-0.0228,-2.5709
0.6006,0.4031,-2.6986
-0.317,0.6326,-2.2112
-1.1311,0.6034,-1.253
-1.7989,0.3386,-0.0288
-2.2542,0.0263,1.2366
-2.421,-0.317,2.3336
-2.1792,-0.6358,3.1316
-1.4364,-0.9281,3.4601
-0.3339,-1.1687,3.204
0.7359,-1.403,2.5199
1.4752,-1.5277,1.5598
1.8446,-1.5544,0.5112
1.9161,-1.4644,-0.5113
1.8557,-1.4121,-1.3644
1.7263,-1.3585,-1.9258
1.5336,-1.3736,-2.1133
1.3342,-1.4663,-1.8893
1.0993,-1.5955,-1.4006
0.9294,-1.6775,-0.7897
0.8351,-1.6637,-0.2166
0.8205,-1.5623,0.2436
0.8593,-1.4273,0.5344
0.9322,-1.2376,0.6833
0.9867,-1.1107,0.597
1.0229,-0.996,0.2891
1.0269,-0.9383,-0.1259
0.9989,-0.9846,-0.5715
0.8952,-1.1148,-0.9619
0.7627,-1.3211,-1.2676
0.637,-1.5195,-1.506
0.5683,-1.6647,-1.6861
0.5162,-1.6421,-1.8092
0.5383,-1.4855,-1.9057
0.5987,-1.1856,-1.9534
0.666,-0.7493,-1.9264
0.7577,-0.3005,-1.8456
0.8239,0.0617,-1.6386
0.9096,0.3121,-1.5196
0.8993,0.5681,-1.371
0.969,0.7638,-0.9355
1.1975,0.9049,-0.2923
1.4401,1.1141,0.3546
1.5252,1.4668,0.8412
1.6085,1.8513,1.0972
1.812,2.0435,1.0998
1.9836,2.0644,0.8556
1.9392,2.034,0.352
1.6798,1.9776,-0.4165
1.2816,1.9545,-1.3063
0.8768,1.901,-2.1949
0.4235,1.8216,-3.1455
-0.3204,2.0216,-3.8392
-1.1629,2.6717,-3.7014
-1.5668,3.2578,-2.6661
-1.1199,3.1668,-1.002
-0.0406,2.3252,0.9023
1.1367,1.1318,2.4278
1.8018,0.0407,3.5488
1.9591,-0.7206,4.4394
1.8565,-1.2879,5.0798
1.5836,-1.7786,5.247
0.9178,-2.1517,4.8968
-0.0983,-2.1967,4.1488
-1.1921,-1.9552,2.9849
-2.0171,-1.5806,1.6285
-2.3744,-1.1092,0.4047
-2.1914,-0.683,-0.6257
-1.6279,-0.2864,-1.2813
-0.8283,0.1138,-1.3628
0.0522,0.5203,-0.9479
0.9452,0.6978,-0.2461
1.6275,0.5621,0.595
2.0204,0.2159,1.4531
2.0839,-0.2184,2.1568
1.7979,-0.6108,2.5836
1.1809,-0.8586,2.7421
0.3808,-0.9824,2.5496
-0.3755,-1.0067,2.1074
-0.9174,-0.9772,1.4812
-1.2801,-0.8822,0.7322
-1.5608,-0.8636,0.0083
-1.7971,-0.8677,-0.5698
-1.9355,-0.9706,-0.9611
-1.9696,-1.1485,-1.1418
-1.9625,-1.3445,-1.0914
-1.9174,-1.5522,-0.9413
-1.8586,-1.741,-0.7998
-1.7603,-1.8875,-0.6707
-1.6526,-1.9393,-0.6294
-1.5356,-1.9107,-0.6426
-1.4866,-1.7715,-0.6574
-1.4926,-1.4879,-0.6838
-1.4856,-1.1968,-0.6823
-1.3646,-0.9751,-0.6522
-1.1886,-0.799,-0.5831
-0.9862,-0.7097,-0.481
-0.8294,-0.7004,-0.4017
-0.6602,-0.7286,-0.3991
-0.518,-0.8372,-0.5141
-0.5606,-0.9062,-0.7215
-0.6515,-0.9091,-0.9621
-0.7671,-0.9414,-1.2101
-0.845,-1.0032,-1.449
-0.8688,-1.0677,-1.6912
-0.8815,-1.099,-1.9089
-0.8808,-1.0463,-2.0913
-0.8684,-0.8658,-2.2425
-0.918,-0.5762,-2.3552
-1.0009,-0.1958,-2.3546
-1.123,0.2468,-2.2052
-1.2073,0.6892,-1.9283
-1.1869,1.0137,-1.5724
-0.9831,1.217,-1.2235
-0.7523,1.298,-0.8617
-0.604,1.3772,-0.4369
-0.596,1.5821,-0.04
-0.6678,1.8727,0.1104
-0.6848,2.0857,-0.0292
-0.5998,2.188,-0.455
-0.4363,2.1976,-1.1154
-0.1912,2.1506,-1.9047
0.0548,2.209,-2.727
0.4964,2.3565,-3.4639
1.0764,2.6949,-3.9035
1.3954,3.133,-3.6186
0.9452,3.3692,-2.505
-0.2586,3.0747,-0.7525
-1.8892,2.3619,1.1927
-3.3779,1.5538,3.064
-4.3286,0.7782,4.6589
-4.6226,-0.0011,5.7707
-4.2367,-0.81,6.2604
-3.2771,-1.5323,6.1511
-1.87,-2.0233,5.4599
-0.3147,-2.2114,4.2668
1.0571,-2.2527,2.7374
2.0631,-2.2291,1.1631
2.6919,-2.1248,-0.2661
2.8882,-1.9299,-1.4832
2.6337,-1.6213,-2.307
1.9601,-1.1562,-2.5701
1.0307,-0.6802,-2.2813
0.005,-0.3443,-1.5011
-0.8819,-0.1901,-0.371
-1.515,-0.1299,0.841
-1.9366,-0.088,1.9973
-2.0786,-0.036,2.9874
-1.8499,0.046,3.6288
-1.2882,0.0788,3.7637
-0.5097,0.0378,3.3793
0.2041,-0.084,2.6513
0.7261,-0.224,1.7256
1.0487,-0.3914,0.702
1.2017,-0.5911,-0.2969
1.2369,-0.8314,-1.051
1.2319,-1.1475,-1.5004
1.2367,-1.5349,-1.6187
1.2646,-1.8843,-1.5233
1.2571,-2.0745,-1.2734
1.3053,-2.133,-0.9397
1.3151,-2.0251,-0.5784
1.2975,-1.8093,-0.2509
1.2771,-1.5701,0.0259
1.2125,-1.3562,0.1774
1.0888,-1.1945,0.2677
0.9553,-1.1045,0.204
0.7996,-1.0358,0.0245
0.6475,-0.9833,-0.2525
0.5157,-1.0089,-0.5566
0.423,-1.1145,-0.8388
0.3986,-1.2828,-1.1342
0.4143,-1.4078,-1.4133
0.4606,-1.4536,-1.6715
0.5501,-1.4154,-1.8799
0.6693,-1.2767,-2.0068
0.7921,-1.0783,-2.071
0.8748,-0.837,-2.0462
0.9732,-0.6023,-1.9387
1.1116,-0.404,-1.7984
1.2202,-0.2357,-1.7852
1.1696,0.018,-1.7827
1.1569,0.3081,-1.4269
1.2643,0.612,-0.8048
1.2741,0.9808,-0.1544
1.0923,1.5181,0.378
0.9232,2.0879,0.7137
1.0877,2.3629,0.8427
1.4042,2.3659,0.7703
1.6714,2.2669,0.4775
1.7153,2.1723,-0.1217
1.5829,2.0958,-0.9144
1.2834,2.0305,-1.7019
0.7658,1.9755,-2.6504
-0.2194,2.1788,-3.5179
-1.3786,2.8943,-3.6003
-1.9188,3.5809,-2.6623
-1.4331,3.5543,-1.0893
-0.0997,2.6613,0.7127
1.3936,1.2977,2.1851
2.3195,0.0176,3.2885
2.6467,-0.9491,4.2851
2.6287,-1.5974,5.0648
2.3364,-2.1434,5.3601
1.6053,-2.4508,5.1373
0.4354,-2.3429,4.3898
-0.7829,-1.967,3.2056
-1.7672,-1.4261,1.8013
-2.2677,-0.8302,0.4758
-2.197,-0.3501,-0.6537
-1.6931,0.0211,-1.4937
-1.062,0.3218,-1.7002
-0.4727,0.5719,-1.3163
0.1881,0.5032,-0.5819
0.7623,0.1997,0.2872
1.0557,-0.224,1.1639
1.0984,-0.6167,1.8154
0.8961,-0.8775,2.2832
0.5231,-0.9692,2.4771
0.0967,-0.9919,2.3995
-0.328,-0.9301,2.0159
-0.7399,-0.7888,1.4356
-1.1504,-0.695,0.7699
-1.5019,-0.6254,0.0489
-1.7731,-0.7126,-0.5641
-1.969,-0.906,-1.0037
-1.9976,-1.1627,-1.2125
-1.9187,-1.4162,-1.2298
-1.821,-1.6578,-1.1299
-1.7451,-1.8879,-1.0071
-1.7342,-2.0325,-0.9228
-1.7333,-2.0585,-0.8645
-1.7255,-1.9398,-0.824
-1.7158,-1.6912,-0.8429
-1.6468,-1.3345,-0.8344
-1.511,-1.0134,-0.8912
-1.3435,-0.7569,-0.963
-1.1367,-0.6296,-0.9777
-0.8866,-0.6652,-0.963
-0.5981,-0.8352,-0.9423
-0.4135,-1.0152,-0.9393
-0.4213,-1.1456,-0.9484
-0.5435,-1.2316,-0.9827
-0.6571,-1.2593,-1.0432
-0.7397,-1.1908,-1.1916
-0.7591,-1.0809,-1.4426
-0.7372,-0.9002,-1.7482
-0.6592,-0.6788,-2.0231
-0.619,-0.4031,-2.2667
-0.6409,-0.1557,-2.4015
-0.6715,0.138,-2.28
-0.7593,0.4129,-1.9725
-0.8541,0.6516,-1.6562
-0.9011,0.8456,-1.3158
-0.894,1.0223,-0.8917
-0.952,1.2586,-0.3686
-1.2033,1.5715,0.123
-1.5635,1.9188,0.3953
-1.8617,2.1757,0.2363
-1.9501,2.3092,-0.2377
-1.7303,2.3662,-0.9391
-1.2236,2.3472,-1.8186
-0.5248,2.3746,-2.8623
0.3751,2.4808,-3.8529
1.2447,2.7774,-4.2973
1.5633,3.2038,-3.7395
1.0494,3.2063,-2.3275
-0.1231,2.6864,-0.2868
-1.6509,1.8722,2.0075
-2.9115,0.9316,4.0916
-3.5861,0.0007,5.7702
-3.7177,-0.9009,6.8999
-3.222,-1.6188,7.3595
-2.1182,-1.9476,7.0945
-0.5428,-1.8828,6.1045
0.9486,-1.6388,4.4012
2.1141,-1.4819,2.2996
2.8249,-1.438,0.1448
2.9207,-1.3527,-1.6382
2.5179,-1.1648,-2.9562
1.6848,-0.8839,-3.5867
0.5645,-0.5206,-3.5151
-0.5822,-0.1945,-2.7814
-1.5514,-0.0211,-1.5375
-2.2826,0.046,-0.0005
-2.702,0.1069,1.5592
-2.7757,0.1549,2.9897
-2.379,0.129,4.027
-1.4882,0.0285,4.4673
-0.2977,-0.2265,4.2091
0.7369,-0.5874,3.3571
1.4314,-0.9141,2.1138
1.8233,-1.1385,0.7146
1.9666,-1.3584,-0.6252
1.9594,-1.5795,-1.7472
1.8787,-1.8608,-2.464
1.7385,-2.1663,-2.7021
1.4335,-2.4035,-2.5168
1.053,-2.5374,-2.0494
0.7167,-2.5003,-1.3775
0.4955,-2.3226,-0.6168
0.4282,-2.0659,0.0042
0.5262,-1.7319,0.5821
0.6873,-1.4271,0.9399
0.8768,-1.1447,0.9802
1.0047,-0.9709,0.803
1.0257,-0.8909,0.4958
0.9008,-0.8682,0.078
0.6819,-0.9669,-0.3708
0.4998,-1.1146,-0.7516
0.4137,-1.275,-1.1281
0.4865,-1.3159,-1.518
0.621,-1.2371,-1.8938
0.8154,-1.0529,-2.1525
1.0126,-0.8013,-2.297
1.167,-0.5565,-2.3209
1.3143,-0.3513,-2.2233
1.4062,-0.2489,-1.9725
1.4192,-0.2483,-1.768
1.2205,-0.0742,-1.5945
1.0435,0.234,-1.0852
1.0209,0.6364,-0.4293
0.9457,1.1434,0.1284
0.7722,1.7556,0.5209
0.8295,2.1673,0.6902
1.1074,2.3247,0.6538
1.3933,2.3446,0.4801
1.4375,2.3207,0.0463
1.2268,2.3118,-0.5405
0.8186,2.2792,-1.3125
0.3192,2.1811,-2.179
-0.4643,2.2278,-3.074
-1.5076,2.6879,-3.427
-2.2717,3.3873,-2.8301
-2.1105,3.659,-1.433
-0.983,3.039,0.478
0.5942,1.6859,2.1384
1.7896,0.2695,3.3221
2.4342,-0.8729,4.3034
2.7109,-1.7299,5.1123
2.7191,-2.4107,5.5614
2.3016,-2.8901,5.542
1.2929,-2.8863,4.9787
-0.0918,-2.4078,3.8523
-1.4181,-1.6433,2.3694
-2.3277,-0.8074,0.8926
-2.5714,-0.1159,-0.3484
-2.2255,0.3327,-1.2245
-1.5015,0.6537,-1.5436
-0.7017,0.8479,-1.3215
0.1207,0.7312,-0.6807
0.7483,0.3507,0.134
1.1046,-0.16,0.9679
1.2887,-0.6574,1.6702
1.2298,-1.0666,2.0944
0.9293,-1.3232,2.2104
0.3801,-1.3828,1.9358
-0.2397,-1.2337,1.3486
-0.7545,-0.9262,0.6579
-1.1545,-0.5686,0.0188
-1.3729,-0.313,-0.4815
-1.4524,-0.2955,-0.8177
-1.4136,-0.4638,-0.8904
-1.3342,-0.7806,-0.7419
-1.2918,-1.1611,-0.4616
-1.3161,-1.4888,-0.1874
-1.3865,-1.8099,-0.04
-1.5163,-1.99,-0.0709
-1.5854,-2.0908,-0.2986
-1.5688,-2.0977,-0.6049
-1.504,-1.9599,-0.8953
-1.4334,-1.7205,-1.1535
-1.36,-1.4367,-1.33
-1.2239,-1.2017,-1.406
-1.0848,-1.0326,-1.3449
-0.9203,-1.0231,-1.1857
-0.7687,-1.0326,-0.9959
-0.7302,-0.9876,-0.7997
-0.7475,-0.8697,-0.7023
-0.7997,-0.6988,-0.6582
-0.8343,-0.4755,-0.7378
-0.8339,-0.2665,-0.9466
-0.8521,-0.1286,-1.179
-0.8421,-0.044,-1.4404
-0.874,0.0124,-1.6767
-0.99,0.0228,-1.8781
-1.086,0.0454,-1.846
-1.1142,0.1594,-1.662
-1.0756,0.2852,-1.4564
-0.8823,0.4442,-1.2592
-0.5276,0.6259,-0.9503
-0.1527,0.8289,-0.5636
-0.0236,1.0659,-0.1522
-0.1879,1.321,0.2197
-0.4697,1.5328,0.3742
-0.7836,1.641,0.1622
-1.0152,1.6678,-0.2959
-1.0846,1.6289,-0.927
-1.0125,1.5915,-1.7199
-0.7542,1.6915,-2.489
-0.2224,2.0624,-3.1741
0.4644,2.7348,-3.449
0.8313,3.3728,-2.9822
0.6961,3.5095,-1.6925
-0.0741,2.9749,0.047
-1.2612,1.9557,1.7984
-2.3095,0.8984,3.4809
-2.9894,0.0396,4.8773
-3.1879,-0.6603,5.6994
-2.8739,-1.2668,5.8908
-2.05,-1.7587,5.4287
-1.0214,-2.0366,4.3588
0.0847,-2.1086,2.999
1.0758,-2.0956,1.48
1.8411,-1.9563,0.0964
2.2717,-1.6761,-1.0116
2.3309,-1.2609,-1.7342
1.9878,-0.8087,-2.0265
1.2728,-0.3634,-1.8301
0.3619,-0.0397,-1.1801
-0.6232,0.078,-0.213
-1.4228,0.0373,0.8569
-1.9929,-0.1048,1.8576
-2.2582,-0.257,2.6679
-2.1632,-0.3322,3.1311
-1.6047,-0.4193,3.2098
-0.7307,-0.4906,2.8172
0.1909,-0.5533,2.1292
0.9187,-0.6457,1.2633
1.3709,-0.7798,0.3779
1.5405,-0.9156,-0.3799
1.5622,-1.0421,-1.0649
1.5283,-1.1611,-1.5264
1.4884,-1.347,-1.7138
1.3791,-1.4973,-1.5987
1.2905,-1.6274,-1.3096
1.2136,-1.6692,-0.8828
1.1259,-1.605,-0.3469
1.1323,-1.4313,0.115
1.1627,-1.1563,0.4291
1.1344,-0.8787,0.6187
1.041,-0.6204,0.6579
0.9247,-0.4315,0.563
0.7752,-0.3713,0.3684
0.6593,-0.4204,0.1064
0.5605,-0.5758,-0.1934
0.4983,-0.8012,-0.5132
0.4375,-1.0961,-0.8159
0.4124,-1.3429,-1.1051
0.4214,-1.5364,-1.3746
0.4822,-1.6164,-1.6566
0.5501,-1.5779,-1.8991
0.5965,-1.4665,-2.0489
0.6282,-1.2801,-2.134
0.5894,-1.0694,-2.0713
0.5549,-0.8231,-1.8855
0.5388,-0.5221,-1.6577
0.5963,-0.2443,-1.403
0.7585,0.0355,-1.2353
0.8745,0.3706,-1.1204
0.9581,0.6932,-0.7687
1.1375,0.9519,-0.2416
1.2485,1.1955,0.3187
1.2996,1.5018,0.7143
1.3323,1.7328,0.9373
1.5007,1.8056,0.9892
1.593,1.7482,0.8316
1.4894,1.7068,0.3921
1.154,1.6946,-0.3151
0.7018,1.6655,-1.1437
0.3266,1.6243,-1.8949
0.0459,1.5482,-2.6095
-0.2922,1.6158,-3.1794
-0.7417,2.143,-3.296
-0.9303,2.8976,-2.6683
-0.5137,3.2328,-1.2774
0.5369,2.7553,0.5569
1.7543,1.7188,2.231
2.4794,0.5181,3.4957
2.5958,-0.5059,4.4328
2.2095,-1.2395,5.1148
1.5341,-1.7304,5.3785
0.5696,-2.0383,5.0562
-0.4981,-2.0632,4.271
-1.4826,-1.8526,3.1318
-2.226,-1.496,1.8261
-2.5717,-1.0876,0.5444
-2.4256,-0.6931,-0.6331
-1.78,-0.3483,-1.5325
-0.7858,-0.0504,-1.8961
0.2797,0.2358,-1.7696
1.3163,0.4293,-1.3323
2.0896,0.4679,-0.7328
2.4946,0.3249,0.1561
2.4874,0.0701,1.0585
2.1275,-0.1884,1.7667
1.4124,-0.3487,2.2221
0.5454,-0.473,2.4587
-0.2412,-0.5125,2.3861
-0.8297,-0.4899,2.1066
-1.2222,-0.4397,1.7122
-1.4825,-0.4371,1.1731
-1.6264,-0.5484,0.6658
-1.6671,-0.78,0.236
-1.6053,-1.0982,-0.1008
-1.5062,-1.4071,-0.3785
-1.4569,-1.6756,-0.5928
-1.4054,-1.9133,-0.7607
-1.4213,-2.101,-0.9305
-1.4788,-2.2051,-1.0768
-1.5564,-2.1704,-1.2186
-1.5714,-2.0356,-1.2717
-1.5728,-1.7846,-1.1997
-1.5646,-1.4491,-1.0843
-1.5469,-1.1039,-0.9407
-1.4938,-0.8572,-0.8225
-1.3718,-0.726,-0.6951
-1.2049,-0.6963,-0.5838
-1.0486,-0.7108,-0.5337
-0.9195,-0.7818,-0.5801
-0.7741,-0.9115,-0.6994
-0.7389,-0.9633,-0.8969
-0.7512,-0.9345,-1.1566
-0.7872,-0.9301,-1.4243
-0.7679,-0.9668,-1.6531
-0.7147,-0.9768,-1.8515
-0.6133,-0.9721,-2.0011
-0.4723,-0.9208,-2.1227
-0.3518,-0.8291,-2.2415
-0.2845,-0.6577,-2.1875
-0.2827,-0.3322,-1.9805
-0.3422,0.0707,-1.7491
-0.3903,0.553,-1.4824
-0.3316,1.0515,-1.1243
-0.2203,1.5188,-0.6024
-0.2438,1.919,0.0284
-0.4877,2.2305,0.6332
-0.9388,2.4271,0.9854
-1.3542,2.4578,0.9219
-1.55,2.3732,0.5017
-1.4649,2.2133,-0.2246
-1.187,2.1116,-1.2345
-0.7601,2.1126,-2.321
-0.1215,2.4796,-3.2721
0.5002,3.2529,-3.6094
0.8044,3.811,-3.2342
0.5196,3.5555,-2.1878
-0.4392,2.771,-0.5544
-1.6704,1.7719,1.3579
-2.6927,0.799,3.0145
-3.1721,-0.1361,4.2347
-3.1667,-1.0549,5.1259
-2.7349,-1.694,5.493
-1.7796,-1.9506,5.2207
-0.4776,-2.0078,4.2226
0.7956,-2.108,2.7216
1.8944,-2.2085,1.1162
2.6536,-2.1637,-0.3906
2.8819,-1.8414,-1.6286
2.4795,-1.2548,-2.4905
1.6082,-0.5047,-2.7412
0.4834,0.1775,-2.4521
-0.6183,0.6122,-1.6757
-1.5109,0.7817,-0.4954
-2.0893,0.7614,0.9126
-2.3738,0.6261,2.3007
-2.3603,0.4106,3.4784
-1.9624,0.1393,4.2476
-1.1643,-0.1661,4.3956
-0.1084,-0.5013,3.9856
0.7944,-0.8175,3.0892
1.4592,-1.0876,1.9394
1.8238,-1.3034,0.6516
1.9945,-1.4674,-0.5358
2.0058,-1.6111,-1.5693
1.9086,-1.7696,-2.2882
1.7677,-1.9304,-2.5862
1.6017,-2.0942,-2.4448
1.3804,-2.1932,-1.9521
1.1619,-2.2101,-1.2504
1.0311,-2.0991,-0.5147
0.996,-1.9007,0.1126
0.9816,-1.5923,0.5638
0.9365,-1.2424,0.8539
0.845,-0.9278,0.936
0.7399,-0.6674,0.7343
0.6406,-0.5224,0.3304
0.5888,-0.5182,-0.1592
0.5403,-0.6945,-0.6416
0.5077,-0.9905,-1.0686
0.5571,-1.3364,-1.4467
0.63,-1.6241,-1.8002
0.7082,-1.7387,-2.0744
0.7659,-1.6852,-2.2375
0.8055,-1.5021,-2.291
0.8332,-1.2206,-2.2397
0.8288,-0.9234,-2.108
0.9042,-0.6872,-1.8498
1.0108,-0.472,-1.8507
0.9768,-0.1507,-1.7471
1.0271,0.2343,-1.1968
1.1485,0.681,-0.428
1.0854,1.3735,0.2713
0.9394,2.1631,0.8479
0.9714,2.686,1.1691
1.1642,2.8471,1.3321
1.2631,2.7752,1.2455
1.168,2.6718,0.7717
0.9062,2.5508,0.0355
0.5607,2.4042,-0.937
-0.0509,2.3426,-2.0597
-0.8817,2.7178,-2.9293
-1.6572,3.4362,-3.0471
-1.7442,3.8797,-2.3318
-0.9298,3.5411,-0.8476
0.5248,2.447,0.8647
1.8031,1.0395,2.3283
2.486,-0.1388,3.6106
2.6735,-1.0645,4.7012
2.5152,-1.7969,5.3709
2.0084,-2.3422,5.5146
1.0536,-2.6106,5.0223
-0.1589,-2.5177,3.9963
-1.2823,-2.1883,2.6674
-1.9938,-1.7848,1.2048
-2.1397,-1.3903,-0.2477
-1.7602,-0.9912,-1.4945
-1.0879,-0.5909,-2.2064
-0.3027,-0.1562,-2.2612
0.4602,0.1818,-1.8168
1.1735,0.2909,-0.9362
1.6349,0.1696,0.202
1.7631,0.0107,1.4239
1.5961,-0.1962,2.436
1.1855,-0.3408,3.1267
0.5451,-0.3855,3.4675
-0.1384,-0.4254,3.4093
-0.6682,-0.3891,2.938
-1.0698,-0.3387,2.2027
-1.3906,-0.2981,1.3387
-1.6251,-0.3467,0.4645
-1.7325,-0.55,-0.3002
-1.7087,-0.9049,-0.8699
-1.5998,-1.3202,-1.2364
-1.4655,-1.6909,-1.3652
-1.402,-1.9985,-1.3554
-1.3759,-2.234,-1.2916
-1.4096,-2.3595,-1.192
-1.4265,-2.3586,-1.1005
-1.441,-2.263,-1.0157
-1.4433,-1.9847,-0.9404
-1.3828,-1.6607,-0.8993
-1.3221,-1.2818,-0.8411
-1.1554,-1.0352,-0.7669
-0.8597,-0.9426,-0.6928
-0.6065,-0.9323,-0.6566
-0.4594,-0.9611,-0.7042
-0.4542,-1.0457,-0.8285
-0.6036,-1.05,-0.9831
-0.8202,-0.9455,-1.1532
-0.9809,-0.7804,-1.3309
-1.0604,-0.6121,-1.5258
-1.0438,-0.4758,-1.7229
-0.9489,-0.4282,-1.9248
-0.8186,-0.3863,-2.0759
-0.7336,-0.3584,-2.1008
-0.6554,-0.2464,-1.8007
-0.6379,-0.02,-1.4247
-0.6877,0.2293,-1.1193
-0.66,0.5031,-0.8898
-0.5325,0.7914,-0.6313
-0.4385,1.1527,-0.3471
-0.5866,1.602,-0.0353
-0.8388,2.0087,0.2245
-1.052,2.2905,0.145
-1.1564,2.3611,-0.1948
-1.1143,2.2859,-0.7698
-0.8633,2.1453,-1.4567
-0.5703,2.0191,-2.3413
-0.1929,2.0654,-3.1273
0.3802,2.3633,-3.6962
1.014,2.9671,-3.7732
1.1859,3.5306,-3.0303
0.6289,3.4163,-1.5087
-0.538,2.6119,0.5071
-1.7937,1.4628,2.6358
-2.8103,0.377,4.5215
-3.3481,-0.5271,5.8949
-3.3077,-1.3456,6.5928
-2.7309,-1.9726,6.6625
-1.6358,-2.2657,6.0265
-0.3191,-2.3375,4.7002
0.972,-2.2975,2.9339
2.0104,-2.1694,1.1183
2.6015,-1.9135,-0.5698
2.623,-1.3889,-1.8895
2.192,-0.7197,-2.651
1.4109,-0.0865,-2.7337
0.3291,0.3531,-2.2434
-0.841,0.57,-1.2955
-1.8374,0.5851,-0.0558
-2.5532,0.4478,1.2675
-2.921,0.2963,2.5342
-2.8071,0.147,3.5558
-2.1267,0.0369,4.0824
-0.8944,-0.0714,3.9692
0.4224,-0.3097,3.3452
1.4337,-0.6966,2.3438
2.0084,-1.0473,1.2845
2.2386,-1.3498,0.2384
2.1947,-1.5761,-0.7289
2.0357,-1.7899,-1.5497
1.7766,-1.9764,-2.0511
1.463,-2.1169,-2.2037
1.1905,-2.2094,-2.0199
0.9836,-2.2432,-1.5722
0.9072,-2.1885,-0.9849
0.9771,-2.0587,-0.4066
1.1596,-1.8023,0.0874
1.3669,-1.5497,0.3948
1.4989,-1.2686,0.6415
