ax (m/s^2),ay (m/s^2),az (m/s^2)
1.7705,1.8466,0.9609
1.4939,2.5848,1.2012
1.1671,3.1543,1.2413
0.7393,3.3852,1.0543
0.3243,3.2717,0.843
0.0457,2.7909,0.7827
-0.1097,2.1511,0.9818
-0.2195,1.5985,1.1493
-0.288,1.2025,1.279
-0.2699,0.8465,1.3465
-0.1735,0.479,1.2444
-0.0247,0.125,1.0085
0.1145,-0.2336,0.7039
0.3276,-0.5708,0.5001
0.5466,-0.8344,0.491
0.7565,-1.0129,0.5767
0.8993,-1.0999,0.6742
0.879,-1.1101,0.6928
0.6705,-1.0389,0.695
0.3243,-0.9133,0.742
-0.1494,-0.7458,0.8619
-0.6531,-0.5465,0.9902
-1.1072,-0.2706,1.1529
-1.3809,0.0459,1.2505
-1.4979,0.3339,1.2396
-1.4321,0.5528,1.1556
-1.2507,0.6195,1.0548
-1.0177,0.5722,0.9367
-0.7029,0.4157,0.8111
-0.3908,0.2285,0.6636
-0.0455,-0.0083,0.4843
0.2012,-0.28,0.224
0.3437,-0.6001,-0.0208
0.2838,-0.8889,-0.2398
0.1385,-1.1624,-0.444
-0.0783,-1.3696,-0.6756
-0.3199,-1.5317,-0.7913
-0.5106,-1.6199,-0.8703
-0.6674,-1.6512,-0.8785
-0.8,-1.5851,-0.8636
-0.9281,-1.4555,-0.7812
-1.0215,-1.2199,-0.645
-1.0231,-0.9792,-0.5398
-0.9327,-0.7624,-0.4007
-0.7732,-0.6034,-0.3059
-0.6303,-0.5047,-0.2075
-0.5637,-0.4329,-0.1694
-0.5528,-0.4188,-0.1084
-0.6468,-0.3479,-0.1194
-0.6163,-0.3875,-0.1627
-0.5481,-0.4577,-0.2018
-0.4998,-0.5844,-0.2956
-0.4443,-0.6929,-0.3682
-0.3873,-0.7738,-0.4291
-0.3206,-0.8442,-0.4444
-0.2406,-0.8756,-0.4011
-0.2095,-0.8681,-0.3732
-0.215,-0.8363,-0.4011
-0.2484,-0.7443,-0.439
-0.2767,-0.6688,-0.4966
-0.2862,-0.6096,-0.586
-0.3299,-0.5692,-0.6738
-0.3461,-0.6095,-0.6865
-0.3753,-0.7111,-0.6557
-0.3909,-0.8069,-0.5866
-0.4626,-0.8921,-0.5368
-0.5667,-0.9812,-0.4721
-0.6706,-1.0555,-0.4351
-0.7391,-1.132,-0.4152
-0.7965,-1.2278,-0.4337
-0.7593,-1.2616,-0.519
-0.6658,-1.2789,-0.628
-0.582,-1.2556,-0.761
-0.5045,-1.2369,-0.9231
-0.4199,-1.1867,-1.0552
-0.4036,-1.0927,-1.1528
-0.4243,-0.9358,-1.1802
-0.5165,-0.7161,-1.1392
-0.7011,-0.4985,-1.0606
-0.8361,-0.2764,-0.9604
-0.9054,-0.0571,-0.8618
-0.9041,0.1089,-0.8269
-0.8263,0.2144,-0.8172
-0.7765,0.3268,-0.8067
-0.7231,0.4246,-0.8127
-0.6799,0.5461,-0.8445
-0.6703,0.737,-0.9002
-0.6346,1.0069,-0.9077
-0.5973,1.2957,-0.8861
-0.5077,1.5891,-0.912
-0.4389,1.7372,-0.9034
-0.4019,1.8197,-0.7402
-0.4102,1.9043,-0.4712
-0.4916,1.9938,-0.1812
-0.5183,2.1599,0.1161
-0.4039,2.5565,0.314
-0.3443,2.9858,0.4158
-0.3351,3.2625,0.4213
-0.3746,3.2218,0.4203
-0.5231,2.6465,0.4944
-0.8406,1.7451,0.7367
-0.9975,0.9115,1.0966
-0.8234,0.3319,1.2815
-0.448,-0.0075,1.1348
-0.1749,-0.1528,0.7557
-0.0395,-0.2577,0.4059
0.0925,-0.371,0.0893
0.2784,-0.492,-0.1069
0.3622,-0.6018,-0.0888
0.3579,-0.6942,0.1415
0.2716,-0.7203,0.4549
0.1578,-0.6787,0.7795
0.0564,-0.5753,1.0867
-0.0651,-0.433,1.3955
-0.0705,-0.3198,1.6146
0.0163,-0.2292,1.676
0.1174,-0.1612,1.649
0.1976,-0.1083,1.4921
0.2036,-0.0652,1.2233
0.2052,-0.0429,0.9727
0.2364,-0.0864,0.7532
0.2832,-0.1256,0.4824
0.2997,-0.1719,0.2116
0.2468,-0.227,-0.0147
0.1186,-0.2644,-0.1924
-0.0486,-0.2861,-0.2665
-0.1954,-0.3184,-0.3281
-0.3164,-0.3757,-0.3866
-0.432,-0.4536,-0.3817
-0.5127,-0.5474,-0.332
-0.5581,-0.6623,-0.2371
-0.5939,-0.7915,-0.149
-0.6636,-0.8753,-0.1006
-0.6885,-0.9166,-0.055
-0.7199,-0.9468,-0.0451
-0.6899,-0.9131,-0.0465
-0.6256,-0.8536,-0.0957
-0.438,-0.8656,-0.2058
-0.2425,-0.944,-0.2869
-0.0734,-1.0718,-0.3903
0.0133,-1.2224,-0.5023
0.0498,-1.3457,-0.5706
0.0362,-1.4087,-0.6086
0.0731,-1.4095,-0.6106
0.0929,-1.3247,-0.5946
0.1241,-1.2643,-0.5895
0.2132,-1.2279,-0.6686
0.3281,-1.2058,-0.6864
0.4154,-1.2107,-0.6811
0.4273,-1.2453,-0.6638
0.3195,-1.19,-0.6535
0.1646,-1.0346,-0.6601
0.0087,-0.8337,-0.6982
-0.0818,-0.7041,-0.7521
-0.1021,-0.6167,-0.8053
-0.0983,-0.5432,-0.7445
-0.013,-0.4913,-0.681
0.1691,-0.4449,-0.5925
0.4154,-0.3949,-0.56
0.6599,-0.3322,-0.5256
0.8488,-0.2837,-0.5774
0.9756,-0.2278,-0.6081
1.0118,-0.1456,-0.6484
0.9715,-0.0373,-0.6764
0.9162,0.0349,-0.7346
0.7993,0.1067,-0.8202
0.7016,0.131,-0.9168
0.618,0.1226,-1.0663
0.6055,0.0415,-1.1715
0.6061,-0.1569,-1.2936
0.5636,-0.3356,-1.515
0.5205,-0.4025,-1.7702
0.4912,-0.3956,-2.0051
0.5166,-0.3145,-2.1057
0.5162,-0.1734,-2.1378
0.4711,0.0207,-2.0968
0.4048,0.2895,-1.9376
0.4246,0.495,-1.6829
0.5151,0.5618,-1.2107
0.7312,0.5223,-0.5636
0.9434,0.6081,0.1159
1.0533,1.0563,0.7542
1.0452,1.8851,1.3255
1.0895,2.8616,1.8073
1.1774,3.8222,2.0116
1.2162,4.5019,2.0432
1.1627,4.6866,1.9598
1.0121,4.3696,1.835
0.9032,3.7388,1.9309
0.8446,3.0723,2.2471
0.8151,2.3957,2.444
0.7068,1.7932,2.4018
0.4545,1.2692,2.0414
0.117,0.8097,1.5291
-0.1686,0.3616,0.8976
-0.3288,-0.1024,0.3836
-0.3658,-0.5791,0.0094
-0.2804,-0.9726,-0.228
-0.1808,-1.2549,-0.3235
-0.0077,-1.3836,-0.276
0.1858,-1.4101,-0.12
0.2858,-1.3643,0.1037
0.2536,-1.2538,0.4198
0.145,-1.0766,0.6469
0.0342,-0.8589,0.8623
-0.0539,-0.6058,0.9668
-0.1873,-0.3798,0.9824
-0.3814,-0.1928,0.9354
-0.5918,-0.042,0.8158
-0.6675,-0.0082,0.6725
-0.7072,-0.0525,0.4657
-0.6933,-0.1984,0.2852
-0.712,-0.3835,0.1736
-0.6963,-0.6218,0.087
-0.6069,-0.8773,0.0325
-0.5311,-1.148,-0.0474
-0.4659,-1.3234,-0.1433
-0.4714,-1.4537,-0.2509
-0.5116,-1.5411,-0.3391
-0.5984,-1.5303,-0.4297
-0.7355,-1.4307,-0.494
-0.8456,-1.2443,-0.54
-0.8794,-1.0337,-0.6194
-0.8316,-0.82,-0.6951
-0.7537,-0.6364,-0.6766
-0.6821,-0.4665,-0.5872
-0.6106,-0.373,-0.4399
-0.602,-0.2992,-0.3002
-0.6382,-0.2119,-0.191
-0.6571,-0.164,-0.1381
-0.724,-0.1313,-0.1062
-0.7601,-0.1462,-0.066
-0.7157,-0.2068,-0.0697
-0.64,-0.284,-0.1087
-0.5068,-0.418,-0.2269
-0.3338,-0.6162,-0.4102
-0.175,-0.9119,-0.5437
-0.0923,-1.2212,-0.6377
-0.0689,-1.4455,-0.7672
-0.066,-1.5534,-0.9091
-0.1345,-1.5591,-1.0256
-0.1953,-1.5422,-1.1179
-0.2642,-1.5322,-1.1948
-0.3221,-1.5461,-1.241
-0.3858,-1.5575,-1.2378
-0.5162,-1.5164,-1.144
-0.6474,-1.4593,-1.0159
-0.785,-1.3679,-0.8541
-0.8933,-1.2288,-0.7285
-0.9917,-1.0784,-0.5659
-1.105,-0.9222,-0.4369
-1.19,-0.8186,-0.344
-1.2199,-0.7112,-0.3167
-1.1824,-0.6986,-0.3562
-1.1469,-0.699,-0.4395
-1.0895,-0.7022,-0.5539
-1.0001,-0.7265,-0.6602
-0.8825,-0.7,-0.7346
-0.7453,-0.618,-0.8078
-0.6254,-0.5069,-0.9155
-0.5167,-0.424,-0.981
-0.4477,-0.3773,-0.9954
-0.4203,-0.303,-0.962
-0.404,-0.1206,-0.9365
-0.5021,0.2153,-0.9595
-0.66,0.5921,-0.9756
-0.7965,0.9712,-0.9533
-0.8303,1.2973,-0.8987
-0.896,1.4983,-0.8479
-0.9419,1.5943,-0.7905
-0.9369,1.5289,-0.7245
-0.9156,1.3558,-0.4918
-0.8537,1.2969,-0.0475
-0.8333,1.4533,0.4064
-0.7656,2.0384,0.736
-0.6165,2.9057,0.5736
-0.5664,3.5748,0.0995
-0.3226,3.9765,-0.0529
-0.1093,4.0317,0.0593
-0.2985,3.4974,0.3616
-0.6796,2.4964,0.9963
-0.9614,1.5216,1.7348
-1.0144,0.885,1.996
-0.8845,0.4147,1.7171
-0.7025,0.1079,1.1453
-0.5108,-0.0472,0.5073
-0.3531,-0.0604,-0.0271
-0.184,-0.0694,-0.3021
-0.0447,-0.1368,-0.3172
-0.0315,-0.2465,-0.0778
-0.0812,-0.352,0.3108
-0.114,-0.4139,0.6869
-0.0589,-0.47,1.0661
0.0866,-0.5723,1.3824
0.3376,-0.6381,1.6265
0.5274,-0.6425,1.7505
0.6376,-0.5956,1.7631
0.6519,-0.5145,1.6381
0.5702,-0.3769,1.4726
0.448,-0.1843,1.2476
0.3001,-0.0266,0.9708
0.1304,0.1089,0.7197
0.0008,0.1333,0.5018
-0.147,0.0847,0.3562
-0.2596,-0.0849,0.2928
-0.3,-0.2993,0.2885
-0.2198,-0.5827,0.3012
-0.0901,-0.8876,0.2788
0.0354,-1.1663,0.1953
0.18,-1.4286,0.1111
0.3532,-1.6126,-0.0026
0.5038,-1.7399,-0.1289
0.5822,-1.8105,-0.2708
0.5355,-1.8021,-0.3721
0.4008,-1.7358,-0.465
0.1993,-1.6613,-0.5318
0.0131,-1.5496,-0.5462
-0.1521,-1.4512,-0.4907
-0.247,-1.3521,-0.3956
-0.2556,-1.2765,-0.31
-0.2013,-1.2704,-0.2376
-0.1218,-1.2482,-0.1609
0.01,-1.2268,-0.0939
0.121,-1.2396,-0.0965
0.1762,-1.2864,-0.1199
0.2334,-1.3452,-0.11
0.23,-1.3843,-0.1157
0.2202,-1.4034,-0.1235
0.1893,-1.3857,-0.1522
0.171,-1.3123,-0.1465
0.2184,-1.2146,-0.125
0.2364,-1.105,-0.0726
0.256,-0.9671,-0.0006
0.2848,-0.8415,0.0552
0.2746,-0.7642,0.0993
0.2711,-0.7038,0.1312
0.2769,-0.6555,0.1508
0.2492,-0.6577,0.1628
0.1803,-0.636,0.1718
0.1227,-0.6505,0.2072
0.0858,-0.6845,0.2548
0.057,-0.6977,0.3037
0.0197,-0.7499,0.2968
0.1357,-0.8481,0.0888
0.2922,-0.8504,-0.1491
0.2875,-0.7973,-0.2882
0.2697,-0.7147,-0.4152
0.2605,-0.617,-0.4992
0.2291,-0.5163,-0.5542
0.1968,-0.4107,-0.505
0.1465,-0.2935,-0.4027
0.1187,-0.2011,-0.2891
0.1132,-0.0981,-0.1652
0.1178,-0.0494,-0.0754
0.0993,0.0093,-0.0483
0.0935,0.0448,-0.0502
0.0477,0.0596,-0.106
0.0076,0.0301,-0.2043
-0.039,0.0214,-0.2836
-0.0494,0.0075,-0.4264
-0.0859,0.0199,-0.5782
-0.0937,0.0111,-0.7332
0.0205,-0.102,-0.8185
0.181,-0.2857,-0.8549
0.225,-0.2764,-0.8187
0.5481,-0.5109,-0.7111
1.2586,-0.9113,-0.3455
1.489,-0.799,-0.1095
1.3132,-0.4023,-0.0881
0.109,0.0736,-1.0489
0.0948,0.2481,-1.3723
0.2191,0.1742,-1.3868
0.1765,-0.014,-1.7111
0.3355,-0.0137,-1.3294
0.5194,0.0566,-0.7652
0.4179,0.1728,-0.4195
0.3033,0.2157,-0.0799
0.2853,0.3977,-0.0107
0.3972,0.6794,-0.1985
0.4361,0.8842,-0.091
0.6406,0.9806,-0.0221
0.862,0.9474,0.3282
0.9585,0.6393,0.4823
0.7959,0.2539,0.3525
0.7509,-0.1351,0.2862
0.6022,-0.3061,0.5034
0.2829,-0.2253,0.45
-0.1002,-0.107,0.1407
-0.12,-0.0806,0.0107
-0.0873,-0.1511,0.2098
-0.3148,-0.3892,0.2364
-0.676,-0.5486,-0.1816
-0.9045,-0.5247,-0.672
-0.9838,-0.5204,-0.763
-1.0844,-0.4675,-0.3701
-0.8713,-0.3457,0.1343
-0.6284,-0.2397,0.3975
-0.4912,-0.2287,0.4721
-0.4642,-0.301,0.5215
-0.3256,-0.4115,0.5653
-0.2248,-0.4317,0.6599
-0.1337,-0.4301,0.9344
-0.0711,-0.3957,1.1871
-0.0797,-0.384,1.2961
-0.1133,-0.4044,1.2827
0.0694,-0.4215,1.3935
-0.1617,-0.4633,1.2419
-0.274,-0.5536,1.194
-0.167,-0.6185,1.2863
-0.2115,-0.6842,1.2383
-0.2283,-0.7453,0.9892
-0.3523,-0.7962,0.8152
-0.5343,-0.8188,0.5083
-0.5802,-0.7311,0.3134
-0.7178,-0.6212,0.2062
-0.758,-0.5085,0.2826
-0.8202,-0.4672,0.2795
-0.8812,-0.4446,0.3067
-1.0062,-0.3925,0.3281
-0.9691,-0.313,0.2062
-0.8452,-0.2611,0.1083
-0.7209,-0.2778,0.1597
-0.6034,-0.3038,0.3446
-0.4826,-0.3175,0.2459
-0.373,-0.3191,0.274
-0.3062,-0.2805,0.4347
-0.2705,-0.2284,0.5372
-0.249,-0.2058,0.4999
-0.2417,-0.2053,0.4853
-0.2318,-0.1811,0.3993
-0.2553,-0.2023,0.3132
-0.3197,-0.2568,0.229
-0.2981,-0.3083,0.0527
-0.4448,-0.3353,0.1221
-0.4335,-0.3399,-0.0544
-0.444,-0.32,-0.0117
-0.3826,-0.3093,0.0664
-0.3206,-0.2957,-0.0697
-0.2918,-0.2891,-0.0077
-0.2628,-0.2562,0.0594
-0.2412,-0.2053,0.3226
