ax (m/s^2),ay (m/s^2),az (m/s^2)
-0.1072,-1.2291,-0.1759
-0.0739,-1.0328,-0.0344
-0.0477,-0.8764,0.2294
-0.1235,-0.8127,0.4338
-0.2177,-0.7916,0.6513
-0.3544,-0.7871,0.8274
-0.3463,-0.7896,0.9004
-0.3839,-0.8543,0.9207
-0.4666,-0.9383,0.9508
-0.5365,-0.9841,0.9168
-0.6272,-0.9364,0.8417
-0.6761,-0.8548,0.7027
-0.6348,-0.7866,0.5776
-0.6904,-0.5936,0.5807
-0.527,-0.3915,0.6093
-0.4539,-0.2575,0.668
-0.4246,-0.1994,0.6649
-0.4662,-0.1858,0.5185
-0.4114,-0.3073,0.2554
-0.3151,-0.5077,-0.0026
-0.2252,-0.6883,-0.1886
-0.1461,-0.7769,-0.2464
-0.0177,-0.7641,-0.1992
0.0953,-0.6884,-0.1609
0.2533,-0.6436,-0.1666
0.3858,-0.6418,-0.1965
0.4684,-0.6402,-0.2018
0.3174,-0.5605,-0.1615
-0.0364,-0.5107,-0.0762
-0.4197,-0.4413,0.0225
-0.7453,-0.3669,-0.0371
-0.9178,-0.3441,-0.2881
-0.8885,-0.384,-0.6356
-0.7905,-0.4475,-0.9025
-0.6708,-0.5172,-1.0791
-0.5914,-0.5901,-1.1242
-0.5599,-0.6183,-1.0257
-0.4909,-0.6595,-0.9341
-0.4855,-0.6711,-0.7996
-0.538,-0.5751,-0.5016
-0.4966,-0.535,-0.3011
-0.5174,-0.5796,-0.2435
-0.5049,-0.6915,-0.4028
-0.5021,-0.7888,-0.6112
-0.4557,-0.842,-0.7437
-0.4495,-0.8249,-0.767
-0.4501,-0.7903,-0.6755
-0.5089,-0.7364,-0.5227
-0.4629,-0.7999,-0.4275
-0.4147,-0.9306,-0.4541
-0.3799,-1.0853,-0.5982
-0.3624,-1.2612,-0.7911
-0.4048,-1.341,-0.9733
-0.5775,-1.3176,-1.044
-0.8367,-1.196,-1.0455
-1.045,-1.0247,-0.9024
-1.0589,-0.8969,-0.818
-1.108,-0.8413,-0.8744
-1.0747,-0.8001,-1.0122
-0.8854,-0.7181,-1.2032
-0.7334,-0.5164,-1.3246
-0.6357,-0.3171,-1.2547
-0.5393,-0.1178,-1.1368
-0.4817,-0.0645,-0.9756
-0.4093,-0.1074,-0.8488
-0.4342,-0.1965,-0.7457
-0.4143,-0.2771,-0.7466
-0.529,-0.2029,-0.9212
-0.6251,-0.0361,-1.1915
-0.8226,0.2887,-1.4569
-1.0053,0.7126,-1.5815
-1.0613,1.1622,-1.3887
-0.9879,1.6257,-0.8935
-0.996,2.1797,-0.345
-1.0716,2.6422,0.1997
-1.0041,3.2377,0.4939
-0.9113,4.0659,0.322
-0.8288,4.9953,-0.1314
-0.6504,5.5574,-0.4526
-0.5096,5.161,-0.1412
-0.3269,3.9562,1.117
-0.2115,2.5686,2.4343
0.1369,1.4084,2.8523
0.2519,0.7912,2.4132
0.0364,0.4327,1.5165
-0.2323,0.3075,0.562
-0.5068,0.3263,-0.1455
-0.7807,0.4202,-0.442
-0.9677,0.483,-0.3319
-0.9587,0.3416,-0.1481
-0.779,-0.0233,-0.05
-0.4745,-0.4562,0.0194
-0.1488,-0.9067,0.1416
0.1616,-1.3058,0.4016
0.3977,-1.5584,0.7052
0.6205,-1.6817,1.004
0.8957,-1.6908,1.1439
1.0772,-1.5548,1.2318
1.2024,-1.274,1.189
1.2771,-0.9702,1.034
1.1581,-0.6574,0.8471
1.0557,-0.3156,0.6406
0.938,-0.1026,0.4371
0.7225,0.018,0.2624
0.5546,0.0745,0.1651
0.4732,0.0188,0.1342
0.3276,-0.1326,0.1084
0.0957,-0.2962,0.0981
-0.0522,-0.4842,0.0729
-0.106,-0.6367,-0.0176
-0.103,-0.8112,-0.1138
-0.1194,-0.9334,-0.1894
-0.1312,-1.0821,-0.1971
-0.0879,-1.1737,-0.1227
-0.0512,-1.294,-0.0313
-0.1164,-1.3856,-0.0238
-0.1836,-1.4244,-0.0429
-0.2555,-1.4319,-0.1127
-0.2168,-1.4057,-0.2574
-0.1587,-1.3288,-0.4632
-0.1634,-1.1461,-0.6224
-0.1691,-0.9364,-0.7327
-0.09,-0.7332,-0.8283
-0.0073,-0.553,-0.8156
0.0432,-0.4108,-0.6937
0.1362,-0.3739,-0.5237
0.2702,-0.4525,-0.2987
0.3839,-0.4943,-0.0819
0.4563,-0.5162,0.0297
0.3865,-0.4991,0.0476
0.2869,-0.5621,-0.0342
0.1783,-0.5946,-0.1789
0.048,-0.6153,-0.2466
0.0203,-0.6763,-0.3054
-0.025,-0.7987,-0.3784
-0.0762,-0.8816,-0.3926
-0.0543,-0.9844,-0.4015
-0.0543,-1.0402,-0.3907
-0.0254,-1.0997,-0.352
0.0161,-1.0675,-0.3321
0.0565,-0.9897,-0.3084
0.1159,-0.9287,-0.3039
0.0911,-0.842,-0.2531
0.005,-0.6747,-0.1422
0.0657,-0.4918,-0.1146
0.1202,-0.3555,-0.1968
0.1759,-0.2751,-0.3077
0.3081,-0.3249,-0.4481
0.3613,-0.421,-0.5653
0.3932,-0.5275,-0.6331
0.4329,-0.6277,-0.6467
0.5701,-0.7672,-0.6806
0.6304,-0.8501,-0.8163
0.6253,-0.8045,-0.9559
0.6208,-0.6782,-1.0657
0.5989,-0.5763,-1.1721
0.5944,-0.4339,-1.2494
0.5592,-0.2937,-1.3489
0.5342,-0.1409,-1.3662
0.5024,-0.0188,-1.3588
0.435,0.1662,-1.3338
0.3379,0.3612,-1.2354
0.2763,0.5756,-1.1616
0.181,0.8691,-1.0422
0.0883,1.1266,-0.9226
0.0368,1.3722,-0.7554
0.0218,1.6305,-0.5905
0.1679,1.8261,-0.4147
0.3119,2.1173,-0.2455
0.3655,2.7362,-0.1443
0.3942,3.4934,-0.0643
0.3219,4.1133,0.1846
0.2352,4.3898,0.6802
0.241,4.2806,1.2727
0.4041,3.7902,1.9041
0.453,3.2041,2.4474
0.3826,2.7186,2.7404
0.168,2.2072,2.8057
-0.0889,1.7644,2.6863
-0.3295,1.4512,2.3051
-0.6319,1.1204,1.7789
-0.9702,0.6486,1.2796
-1.2628,-0.0134,0.7827
-1.3038,-0.7665,0.3397
-1.0293,-1.4659,0.0065
-0.819,-2.0655,-0.2361
-0.7392,-2.5128,-0.2609
-0.5279,-2.6772,-0.0194
-0.2725,-2.5023,0.3435
-0.0757,-2.1713,0.7314
-0.0385,-1.7288,1.0698
0.0029,-1.2691,1.2637
0.0618,-0.7807,1.3673
0.0946,-0.3331,1.2898
0.0754,-0.0529,1.0376
-0.053,0.1442,0.7334
-0.2457,0.2542,0.4376
-0.4576,0.3017,0.2339
-0.7032,0.225,0.1064
-0.9005,0.0533,0.0009
-0.948,-0.2396,-0.069
-0.9307,-0.5843,-0.1323
-0.8837,-0.9761,-0.1788
-0.7724,-1.3435,-0.2488
-0.6413,-1.6268,-0.277
-0.5309,-1.7924,-0.2779
-0.4985,-1.8476,-0.2588
-0.5089,-1.7684,-0.1571
-0.5902,-1.6484,-0.044
-0.5421,-1.4708,-0.0243
-0.3837,-1.2552,-0.0587
-0.2547,-0.99,-0.0645
-0.1721,-0.7588,-0.1473
-0.0753,-0.6093,-0.3055
-0.086,-0.5651,-0.4521
-0.07,-0.544,-0.5797
-0.0604,-0.6056,-0.6535
-0.124,-0.6826,-0.689
-0.1434,-0.749,-0.5991
-0.0919,-0.8575,-0.4906
-0.1032,-1.0135,-0.4148
-0.1246,-1.1576,-0.3098
-0.1048,-1.3594,-0.2111
-0.089,-1.5354,-0.1464
-0.1589,-1.6183,-0.188
-0.2969,-1.6798,-0.3413
-0.5653,-1.6813,-0.4902
-0.8009,-1.6198,-0.6602
-0.9158,-1.5791,-0.8044
-0.9872,-1.5205,-0.9232
-1.0243,-1.4489,-1.0601
-1.0366,-1.3715,-1.1333
-0.9587,-1.2741,-1.123
-0.9367,-1.2096,-1.0455
-0.9272,-1.0848,-0.9503
-0.8845,-0.9429,-0.8658
-0.7965,-0.7959,-0.777
-0.7758,-0.5582,-0.6925
-0.7008,-0.3427,-0.5959
-0.6619,-0.1595,-0.6008
-0.6541,0.0029,-0.615
-0.6841,0.0823,-0.7177
-0.7157,0.1437,-0.8428
-0.7441,0.2354,-0.9701
-0.8847,0.341,-1.0694
-0.9435,0.4224,-1.1368
-1.0209,0.5373,-1.1894
-1.0451,0.6589,-1.1257
-0.9805,0.7654,-1.1047
-0.937,0.8736,-1.1027
-0.9427,0.9888,-1.0018
-0.9627,0.9832,-0.8014
-0.9343,0.9037,-0.5185
-0.7915,0.983,-0.1786
-0.7247,1.5123,0.0346
-0.8007,2.3847,-0.0569
-0.897,3.2788,-0.3191
-0.8998,3.807,-0.4551
-0.7858,3.897,-0.1336
-0.5883,3.6601,0.7554
-0.3639,3.1811,1.6885
-0.0961,2.5891,2.2357
0.0628,2.1212,2.4458
0.1054,1.8627,2.291
0.1373,1.8147,1.8995
0.1567,1.8318,1.5039
0.1694,1.804,1.2287
0.093,1.7501,1.0894
-0.127,1.5237,1.0131
-0.3175,1.048,1.0074
-0.3256,0.3736,0.9329
-0.0774,-0.4441,0.7835
0.1104,-1.165,0.6051
0.3132,-1.6669,0.5238
0.7243,-1.8757,0.5205
0.9853,-1.8542,0.5491
1.1369,-1.6894,0.6213
1.0995,-1.3841,0.6667
0.9483,-1.0223,0.7148
0.7754,-0.7162,0.5927
0.6397,-0.4679,0.4046
0.5214,-0.1911,0.2365
0.5015,0.0017,0.0743
0.5084,0.1029,0.0486
0.507,0.0596,0.0137
0.5172,-0.0684,0.0246
0.4511,-0.3022,0.0325
0.374,-0.5815,-0.0386
0.3031,-0.8794,-0.1403
0.2273,-1.1023,-0.2546
0.2121,-1.291,-0.3834
0.1979,-1.4458,-0.4971
0.1626,-1.5241,-0.5875
0.1174,-1.4756,-0.6513
0.1168,-1.3821,-0.6758
0.2009,-1.2507,-0.6968
0.2207,-1.2629,-0.723
0.0577,-1.3125,-0.7131
-0.2391,-1.3683,-0.6437
-0.5988,-1.4446,-0.3659
-0.917,-1.4021,0.1676
-1.161,-1.3197,0.5621
-1.0331,-1.2627,0.5172
-0.7255,-1.1767,0.1731
-0.2867,-1.1269,-0.3092
0.0695,-1.073,-0.5841
0.2392,-1.0008,-0.6412
0.4008,-0.9629,-0.5956
0.4459,-1.0237,-0.4909
0.4551,-1.0798,-0.3715
0.5322,-1.0926,-0.3365
0.6297,-1.1145,-0.3896
0.7198,-1.1239,-0.4399
0.7327,-1.0109,-0.4271
0.7379,-0.9097,-0.3481
0.7167,-0.7705,-0.2979
0.648,-0.6412,-0.2832
0.4308,-0.5027,-0.3065
0.1837,-0.3094,-0.3267
0.0228,-0.0928,-0.3668
-0.1107,0.0686,-0.4705
-0.1165,0.1725,-0.6361
-0.0345,0.1882,-0.8238
0.0446,0.0915,-0.837
0.2001,-0.1559,-0.7977
0.3208,-0.461,-0.7654
0.4318,-0.7546,-0.7443
0.45,-1.0082,-0.7676
0.3514,-1.1358,-0.8276
0.2894,-1.19,-0.8932
0.2209,-1.1755,-1.0223
0.1571,-1.0776,-1.1725
0.0666,-0.9416,-1.2727
0.0735,-0.8201,-1.3633
0.0913,-0.6725,-1.4009
0.1051,-0.451,-1.3849
0.0906,-0.2636,-1.3961
0.0648,-0.0693,-1.4661
0.0278,0.1343,-1.4974
-0.0369,0.3738,-1.5215
-0.0836,0.6158,-1.4935
-0.0352,0.8557,-1.3211
0.1159,1.0965,-1.0629
0.2517,1.3219,-0.6613
0.3786,1.5828,-0.2705
0.5475,1.9723,0.0961
0.7182,2.5042,0.355
0.7576,3.0219,0.586
0.66,3.4504,0.7364
0.5386,3.7296,0.8598
0.4456,3.8546,0.9699
0.3742,3.7035,0.9725
0.3359,3.3834,0.9621
0.4367,2.913,1.0693
0.5329,2.5413,1.2321
0.5819,2.2303,1.325
0.5173,1.9325,1.3107
0.3718,1.6125,1.2836
0.182,1.2254,1.2283
-0.0753,0.781,1.1967
-0.3223,0.2056,1.1182
-0.4711,-0.4907,1.0269
-0.5909,-1.1568,0.9649
-0.6159,-1.7949,0.9097
-0.5295,-2.3595,0.8298
-0.3764,-2.7146,0.759
-0.374,-2.707,0.6646
-0.4805,-2.3517,0.6922
-0.5539,-1.8741,0.7481
-0.6437,-1.293,0.8037
-0.7235,-0.6986,0.819
-0.7753,-0.2627,0.8294
-0.8603,0.0503,0.8719
-0.897,0.3119,0.8636
-0.7968,0.424,0.7951
-0.7707,0.4417,0.6971
-0.9112,0.4417,0.6293
-0.8583,0.3168,0.4464
-0.7245,0.1231,0.2433
-0.6496,-0.1,0.1452
-0.6546,-0.2893,0.0798
-0.6309,-0.5072,-0.0026
-0.6014,-0.7371,-0.0707
-0.5512,-0.9741,-0.1747
-0.5037,-1.1777,-0.2667
-0.4491,-1.2663,-0.3711
-0.4497,-1.2088,-0.4854
-0.4408,-1.0746,-0.5307
-0.4062,-0.9347,-0.5091
-0.3623,-0.8246,-0.4344
