ax (m/s^2),ay (m/s^2),az (m/s^2)
-0.6351,-1.7856,-0.6643
-0.3863,-2.1254,-0.9135
-0.2267,-2.5072,-1.1429
-0.1278,-2.837,-1.3246
-0.1874,-3.0402,-1.4688
-0.3127,-3.1168,-1.5852
-0.4813,-3.0211,-1.7009
-0.6165,-2.7579,-1.7515
-0.7991,-2.3967,-1.8065
-0.9303,-2.0217,-1.7938
-0.9827,-1.6408,-1.6838
-0.9499,-1.319,-1.5113
-0.8409,-1.0574,-1.2962
-0.7769,-0.7824,-1.0822
-0.7616,-0.4447,-0.9085
-0.8498,-0.0969,-0.7363
-1.0079,0.2558,-0.6035
-1.1184,0.4962,-0.4648
-1.1836,0.6319,-0.4236
-1.186,0.6969,-0.4761
-1.0531,0.7613,-0.5513
-0.8707,0.8735,-0.6433
-0.729,1.1177,-0.7622
-0.623,1.4341,-0.8577
-0.5391,1.8013,-0.9398
-0.4417,2.1148,-1.0221
-0.4327,2.2267,-1.0716
-0.452,2.1354,-0.9004
-0.4823,2.0957,-0.4256
-0.6386,2.2987,0.1789
-0.7382,2.8759,0.8173
-0.6435,3.5708,1.0348
-0.5905,3.9318,0.9352
-0.8109,3.8456,0.9648
-1.161,3.1659,1.3479
-1.3109,2.2154,2.0435
-1.2835,1.2755,2.7053
-1.2261,0.5287,2.9652
-1.3349,-0.0244,2.8056
-1.3343,-0.456,2.257
-1.0736,-0.7206,1.4804
-0.6233,-0.8705,0.697
-0.1953,-0.9177,0.0755
0.1301,-0.8749,-0.3746
0.2682,-0.7124,-0.5834
0.2603,-0.5088,-0.6642
0.0212,-0.3721,-0.5446
-0.286,-0.263,-0.2705
-0.5315,-0.2386,0.0973
-0.7022,-0.2729,0.4844
-0.7722,-0.3374,0.8374
-0.7268,-0.3857,1.0611
-0.6287,-0.3797,1.0981
-0.5312,-0.2661,1.0046
-0.5289,-0.0866,0.7813
-0.4352,0.0764,0.5047
-0.2275,0.1501,0.242
0.0459,0.1454,-0.0065
0.2958,0.0701,-0.1463
0.5544,-0.0393,-0.1951
0.784,-0.1877,-0.1842
0.8245,-0.3323,-0.1178
0.7682,-0.4426,-0.0667
0.625,-0.4903,-0.0275
0.4746,-0.5305,-0.0505
0.3589,-0.5723,-0.1336
0.179,-0.6367,-0.1892
0.2038,-0.7141,-0.2889
0.1101,-0.795,-0.2051
0.001,-0.9275,-0.1696
-0.0339,-1.0447,-0.1414
-0.0398,-1.1976,-0.11
-0.0439,-1.3226,-0.0502
-0.144,-1.3579,-0.0234
-0.1643,-1.4422,-0.0731
-0.2261,-1.5206,-0.1734
-0.25,-1.6646,-0.3249
-0.2962,-1.8137,-0.4642
-0.2876,-1.9868,-0.6351
-0.2099,-2.143,-0.7809
-0.1908,-2.2173,-0.9259
-0.1429,-2.2329,-1.0784
-0.0946,-2.1653,-1.2516
0.0256,-2.0454,-1.3455
0.2182,-1.8565,-1.3265
0.3949,-1.6565,-1.2564
0.525,-1.4264,-1.1254
0.6275,-1.1718,-0.9225
0.6905,-0.9297,-0.7007
0.678,-0.7444,-0.453
0.6475,-0.6217,-0.2444
0.5865,-0.483,-0.1436
0.5285,-0.3451,-0.1554
0.5576,-0.2605,-0.2298
0.6116,-0.1909,-0.3309
0.691,-0.0905,-0.4879
0.7486,-0.0146,-0.6746
0.7632,0.0463,-0.8043
0.711,0.0225,-0.963
0.548,0.0151,-1.0979
0.2956,-0.0067,-1.178
0.1492,-0.0251,-1.3086
0.1301,0.0497,-1.5083
0.2186,0.145,-1.8231
0.3554,0.2527,-2.1509
0.531,0.3762,-2.4208
0.7071,0.5855,-2.5421
0.8209,0.8436,-2.4826
0.891,1.0792,-2.2448
0.9702,1.1435,-1.6916
1.1318,1.0574,-0.9294
1.0323,1.4986,-0.1241
0.7294,2.6458,0.6593
0.4995,3.9669,1.1744
0.3674,5.0084,1.459
0.0155,5.6123,1.4954
-0.5405,5.7087,1.6286
-0.9976,5.0367,1.9859
-1.1056,3.6869,2.4452
-0.871,2.2942,2.8573
-0.4189,1.0712,3.0837
0.1221,0.057,2.8969
0.5696,-0.756,2.4214
0.816,-1.3749,1.7909
0.8819,-1.8206,1.0524
0.8066,-2.0822,0.4186
0.6262,-2.1858,-0.0581
0.4144,-2.1051,-0.3389
0.2167,-1.759,-0.3963
0.0148,-1.2518,-0.2491
-0.1683,-0.7671,0.0966
-0.296,-0.4174,0.6268
-0.4197,-0.1864,1.2892
-0.4651,-0.0316,1.9673
-0.5526,0.0759,2.5289
-0.6367,0.1436,2.9536
-0.7377,0.2031,3.1172
-0.8787,0.2232,2.9167
-1.0149,0.155,2.5197
-1.0941,-0.0117,1.9567
-1.1056,-0.2078,1.3145
-1.0165,-0.3786,0.6395
-0.8991,-0.5418,0.0338
-0.7729,-0.6887,-0.4796
-0.5927,-0.8734,-0.9151
-0.4855,-1.0494,-1.2585
-0.4601,-1.2116,-1.4343
-0.6272,-1.3201,-1.4119
-0.9195,-1.4071,-1.2151
-1.1771,-1.44,-0.9465
-1.4069,-1.4705,-0.6368
-1.4573,-1.49,-0.3508
-1.398,-1.5251,-0.1236
-1.2674,-1.5451,0.0358
-1.1195,-1.5499,0.1034
-1.0275,-1.5752,0.0979
-0.9021,-1.6257,0.04
-0.7473,-1.6841,-0.0804
-0.6707,-1.7811,-0.2359
-0.6082,-1.8609,-0.4252
-0.5601,-1.9423,-0.6182
-0.5415,-2.0579,-0.7858
-0.4953,-2.1256,-0.9201
-0.4891,-2.1137,-1.0296
-0.5327,-2.0388,-1.05
-0.5712,-1.8457,-1.0124
-0.5952,-1.6242,-0.9249
-0.6185,-1.3454,-0.8037
-0.6335,-1.0197,-0.5898
-0.6737,-0.7224,-0.3001
-0.778,-0.44,0.0509
-0.9054,-0.2741,0.3483
-1.0295,-0.1131,0.6055
-1.1992,0.0092,0.7802
-1.1383,-0.0412,0.8555
-1.0308,-0.1245,0.825
-0.9513,-0.2365,0.737
-0.907,-0.3737,0.5967
-0.8579,-0.5237,0.4034
-0.7202,-0.6596,0.1603
-0.5794,-0.7614,-0.1295
-0.4347,-0.8093,-0.4197
-0.3333,-0.8147,-0.654
-0.2435,-0.8084,-0.8046
-0.1623,-0.7616,-0.8742
-0.14,-0.664,-0.832
-0.2011,-0.4989,-0.6744
-0.2839,-0.2713,-0.4193
-0.3916,-0.0301,-0.1553
-0.4886,0.2,0.0669
-0.546,0.3655,0.2103
-0.5802,0.4664,0.2729
-0.5546,0.4763,0.2383
-0.6339,0.453,0.1128
-0.9567,0.1956,-0.3899
-0.672,-0.5606,-1.4945
-1.0752,-0.0025,-1.1799
-1.6483,0.2239,-0.3645
-1.4779,0.1345,-0.0468
-1.2737,0.1066,0.262
-1.1232,0.125,0.5683
-0.8328,0.021,0.4007
-0.4691,-0.2088,-0.1031
-0.2875,-0.4046,-0.6909
-0.5754,-0.5093,-0.8785
-1.0095,-0.6037,-0.6469
-1.2515,-0.4802,-1.029
-1.1058,-0.2927,-1.8236
-0.8991,0.0769,-2.616
-0.9879,0.4449,-2.628
-0.949,0.482,-1.6522
-1.1207,0.6063,-1.3571
-1.1512,0.8996,-0.7599
-1.2231,0.8034,0.5518
-0.4978,0.7464,0.8731
0.2495,0.6493,0.8825
-0.0311,0.6678,1.395
-0.1656,0.5678,1.8805
0.0431,0.3752,2.0388
0.1508,0.2868,1.8488
0.1242,0.2924,1.3568
-0.2172,0.3142,0.7919
-0.3235,0.2164,0.4852
-0.1374,-0.0681,0.2958
-0.0146,-0.4244,0.2598
-0.0983,-0.7586,0.0787
-0.2996,-1.0141,-0.3415
-0.3228,-1.1787,-0.6737
-0.3182,-1.1813,-0.4418
-0.3427,-1.0851,-0.0146
-0.2476,-0.9699,0.2336
-0.0491,-0.8344,0.5568
0.1936,-0.718,0.9785
0.2761,-0.5807,1.278
0.3682,-0.4275,1.4388
0.4073,-0.3708,1.4077
0.41,-0.3401,1.2448
0.3324,-0.3199,0.9646
0.2816,-0.333,0.6121
0.2744,-0.4451,0.5392
0.2576,-0.3313,-0.3526
0.2475,-0.3077,-0.4419
0.1792,-0.3826,-0.0257
0.3344,-0.4587,0.2015
0.4654,-0.5155,0.4522
0.5456,-0.5514,0.7137
0.5411,-0.5476,0.9226
0.5327,-0.4927,1.0126
0.5227,-0.4942,1.0003
0.5162,-0.4635,0.9118
0.3301,-0.6044,1.0708
0.1953,-0.6977,0.7303
0.4551,-0.6259,0.4855
-0.0282,-0.6899,0.3876
0.0078,-0.7597,0.1076
0.0487,-0.7184,0.2443
0.1313,-0.6574,0.3509
0.2349,-0.6422,0.6257
0.2637,-0.647,0.8878
0.2751,-0.5882,0.8788
0.1824,-0.5466,0.7799
0.1936,-0.4458,0.701
0.1786,-0.3603,0.859
0.0124,-0.3142,0.9906
0.1362,-0.3405,0.8218
0.1356,-0.3594,0.5113
0.0746,-0.4304,0.3336
-0.0014,-0.536,0.2083
0.001,-0.5968,0.0173
0.0101,-0.5963,0.0194
-0.0149,-0.6043,0.1799
0.0003,-0.576,0.3085
0.061,-0.5386,0.4666
0.0958,-0.4519,0.675
0.1334,-0.3927,0.7469
0.1791,-0.3298,0.6508
0.1636,-0.2772,0.6113
0.1517,-0.249,0.4817
0.1023,-0.2568,0.3234
0.0488,-0.2577,0.3401
0.0144,-0.256,0.2919
-0.0662,-0.2181,0.2552
-0.0013,-0.1825,0.3167
0.0009,-0.1426,0.5012
0.0821,-0.1605,0.4782
0.0244,-0.1714,0.4079
0.0359,-0.1828,0.4055
0.0258,-0.2255,0.3773
-0.0251,-0.2322,0.234
-0.0112,-0.2626,0.1644
-0.031,-0.2473,0.1927
-0.0315,-0.2582,0.2349
-0.0124,-0.2808,0.1782
-0.0433,-0.3128,0.2049
-0.0284,-0.3162,0.3109
-0.0682,-0.3339,0.2587
-0.0669,-0.3442,0.2012
-0.0676,-0.361,-0.016
-0.1519,-0.3745,-0.0675
-0.1382,-0.3797,-0.1502
-0.1757,-0.353,-0.0837
-0.1301,-0.326,0.1979
-0.0464,-0.273,0.3439
0.0592,-0.2067,0.571
0.0556,-0.1174,0.5393
0.0435,-0.0861,0.3716
