ax (m/s^2),ay (m/s^2),az (m/s^2)
-0.113,-0.8234,-0.3507
-0.0907,-0.7958,-0.2903
0.0184,-0.8323,-0.3486
0.1433,-0.9664,-0.4392
0.2439,-1.0951,-0.5457
0.2237,-1.2089,-0.6108
0.2086,-1.3436,-0.6297
0.0913,-1.3511,-0.5423
-0.0336,-1.361,-0.4655
-0.1879,-1.3875,-0.3537
-0.1957,-1.4067,-0.3412
-0.1051,-1.3845,-0.4392
-0.1691,-1.4136,-0.6107
-0.2051,-1.4128,-0.6548
-0.2471,-1.3104,-0.5943
-0.3029,-1.1669,-0.5446
-0.2966,-0.978,-0.49
-0.4161,-0.7681,-0.4122
-0.5406,-0.5733,-0.3995
-0.5848,-0.4819,-0.4988
-0.5896,-0.4505,-0.6274
-0.5352,-0.4644,-0.7408
-0.5481,-0.4851,-0.8446
-0.5849,-0.4812,-0.8604
-0.5637,-0.4838,-0.8791
-0.5802,-0.3925,-0.8451
-0.5863,-0.2531,-0.7667
-0.577,-0.0898,-0.7168
-0.5921,-0.013,-0.7066
-0.5858,0.0944,-0.6469
-0.5622,0.1439,-0.6183
-0.5353,0.1234,-0.65
-0.5094,0.1313,-0.7663
-0.5517,0.2157,-0.8935
-0.5974,0.3336,-0.994
-0.6158,0.4969,-1.0749
-0.6359,0.6482,-1.1604
-0.6126,0.7112,-1.2154
-0.4496,0.6818,-1.0605
-0.3188,0.6848,-0.6127
-0.1666,0.7417,-0.1926
-0.0855,0.8479,-0.0445
-0.08,1.1929,-0.2627
-0.2002,1.6116,-0.6519
-0.3202,2.0106,-0.9621
-0.4215,2.3916,-0.9955
-0.7068,2.7014,-0.6433
-0.7722,2.6326,0.1976
-0.7061,2.1306,1.2813
-0.5461,1.469,2.2047
-0.0616,0.9705,2.5027
0.3846,0.6823,2.2138
0.5407,0.7575,1.6543
0.4762,1.1547,1.1441
0.2534,1.6497,0.841
-0.0023,2.1031,0.7198
-0.3858,2.3584,0.7712
-0.7814,2.4288,0.8331
-1.0625,2.285,0.7635
-1.1237,1.9509,0.6608
-1.0696,1.3888,0.5118
-0.9448,0.7308,0.3987
-0.6322,0.03,0.3187
-0.2269,-0.6059,0.3679
0.2083,-1.0358,0.4795
0.5981,-1.2096,0.5896
0.8613,-1.0847,0.7713
1.0332,-0.8745,0.9082
1.0864,-0.6558,0.9312
1.1303,-0.4214,0.8494
1.0869,-0.3288,0.7028
0.9333,-0.2892,0.4997
0.8139,-0.252,0.3396
0.7253,-0.2599,0.2308
0.6921,-0.3175,0.2306
0.7609,-0.4921,0.3082
0.746,-0.6881,0.4335
0.6867,-0.863,0.5462
0.6195,-1.0126,0.5949
0.5371,-1.1154,0.532
0.4272,-1.1423,0.3757
0.3348,-1.1288,0.1795
0.2789,-1.0982,-0.0459
0.2358,-1.0504,-0.232
0.1552,-0.9997,-0.3718
0.0388,-0.9939,-0.4799
-0.2206,-0.9567,-0.4545
-0.4305,-0.8836,-0.3694
-0.4881,-0.9564,-0.4234
-0.5899,-1.079,-0.5675
-0.6442,-1.1765,-0.7099
-0.566,-1.251,-0.8307
-0.3752,-1.331,-0.9688
-0.1518,-1.3591,-1.0183
-0.0137,-1.2595,-0.8216
0.0763,-1.107,-0.4217
0.2807,-1.0123,-0.0777
0.4004,-0.9831,0.1635
0.4104,-0.9742,0.3272
0.4088,-0.9881,0.3564
0.4536,-1.0149,0.1902
0.508,-1.025,-0.1097
0.5589,-1.0368,-0.4907
0.6271,-1.0213,-0.6928
0.6463,-0.962,-0.725
0.5539,-0.8475,-0.6456
0.3779,-0.7691,-0.563
0.2228,-0.8062,-0.5533
0.1485,-0.8152,-0.5586
0.078,-0.7913,-0.5573
-0.0091,-0.7414,-0.5742
-0.0615,-0.6699,-0.6365
-0.1226,-0.5574,-0.6396
0.1735,-0.5403,-0.6893
0.4164,-0.6044,-0.6804
0.7003,-0.6566,-0.6191
0.9729,-0.7407,-0.4534
0.8741,-0.6971,-0.2531
0.5315,-0.5351,-0.1302
0.2168,-0.3215,-0.1809
0.1217,-0.0891,-0.4647
0.0698,0.084,-0.8333
0.1982,0.1432,-1.1614
0.3918,0.0624,-1.4238
0.5656,-0.0196,-1.5152
0.6441,-0.0839,-1.4684
0.7161,-0.0903,-1.2961
0.7482,-0.0657,-1.1116
0.7527,-0.0946,-0.9198
0.6618,-0.0193,-0.7888
0.5444,0.136,-0.7326
0.5055,0.2494,-0.7756
0.5629,0.3118,-0.8996
0.5755,0.3879,-1.0409
0.5504,0.4685,-1.1355
0.53,0.5562,-1.182
0.5431,0.5915,-1.1408
0.5971,0.5344,-1.0066
0.7236,0.471,-0.7321
0.8607,0.4828,-0.3602
0.9793,0.5216,0.0187
0.9976,0.5972,0.2703
0.9311,0.8556,0.3874
0.8222,1.2223,0.4742
0.6466,1.5486,0.4862
0.4097,1.6809,0.4649
0.2498,1.6814,0.4223
0.1708,1.6412,0.3583
0.0105,1.7228,0.4023
-0.0632,1.7827,0.4802
0.0078,1.8592,0.4936
0.1108,2.0675,0.5807
0.2329,2.3765,0.6525
0.3227,2.6713,0.7836
0.3419,2.8992,0.9746
0.3077,3.0214,1.2458
0.3755,2.8459,1.5873
0.5035,2.3601,1.8837
0.5229,1.6927,1.9789
0.4491,0.9992,1.9762
0.2897,0.3035,1.9499
0.0234,-0.3581,1.8008
-0.187,-0.9394,1.4983
-0.3048,-1.4563,1.092
-0.3913,-1.8621,0.623
-0.3974,-2.1201,0.2241
-0.43,-2.2272,-0.0016
-0.4246,-2.1976,-0.0571
-0.5042,-2.0195,0.0099
-0.666,-1.6598,0.201
-0.8554,-1.2291,0.4035
-1.0191,-0.8095,0.6174
-0.9464,-0.5526,0.7638
-0.8933,-0.3966,0.8358
-0.9128,-0.2538,0.8738
-0.8751,-0.1891,0.9053
-0.6786,-0.1713,0.8128
-0.5714,-0.2338,0.644
-0.5802,-0.3046,0.5247
-0.5874,-0.4431,0.3507
-0.4024,-0.675,0.0883
-0.2418,-0.8466,-0.1921
-0.1894,-0.9098,-0.3742
-0.0927,-0.9987,-0.4673
0.0142,-1.0371,-0.4799
0.0631,-1.0587,-0.3627
0.1498,-1.1047,-0.2395
0.2341,-1.2369,-0.2185
0.216,-1.3523,-0.224
0.1509,-1.4817,-0.3021
0.1495,-1.6202,-0.4464
0.1548,-1.7176,-0.628
-0.007,-1.6305,-0.6925
-0.1793,-1.4524,-0.6661
-0.2451,-1.3531,-0.7146
-0.2436,-1.2699,-0.7605
-0.2226,-1.1501,-0.7688
-0.3025,-1.0078,-0.7088
-0.3546,-0.9056,-0.6945
-0.4159,-0.76,-0.5617
-0.3501,-0.6435,-0.3517
-0.1904,-0.6185,-0.2115
-0.1595,-0.6133,-0.1145
-0.0697,-0.7065,-0.136
0.0205,-0.7638,-0.249
0.0379,-0.7726,-0.3683
-0.0513,-0.7498,-0.4607
-0.1445,-0.6572,-0.4897
-0.2591,-0.5264,-0.4011
-0.2899,-0.4556,-0.4023
-0.2868,-0.4258,-0.4308
-0.4208,-0.3797,-0.429
-0.6433,-0.3461,-0.4353
-0.7397,-0.3703,-0.465
-0.7118,-0.4641,-0.5185
-0.657,-0.5963,-0.5582
-0.5937,-0.8169,-0.6011
-0.5767,-0.999,-0.6641
-0.5621,-1.1641,-0.733
-0.6775,-1.2262,-0.7785
-0.7489,-1.1806,-0.8125
-0.7526,-1.1012,-0.9342
-0.7652,-0.9591,-1.0919
-0.7222,-0.7949,-1.1566
-0.6761,-0.6113,-1.1345
-0.6727,-0.4326,-0.9711
-0.6694,-0.2784,-0.83
-0.6444,-0.1488,-0.8018
-0.5036,-0.0389,-0.8198
-0.4284,0.0898,-0.8362
-0.3729,0.1892,-0.7932
-0.2527,0.2355,-0.7385
-0.1843,0.2407,-0.7298
-0.1891,0.2382,-0.7545
-0.2411,0.2829,-0.7881
-0.4342,0.3533,-0.8741
-0.6157,0.4285,-0.9695
-0.6992,0.4567,-1.0304
-0.7536,0.5274,-0.9714
-0.7523,0.6313,-0.8422
-0.6925,0.8405,-0.5879
-0.5979,1.2289,-0.3223
-0.4935,1.8409,-0.1492
-0.3821,2.4603,-0.1198
-0.2982,2.9784,-0.0467
-0.3224,3.3181,0.28
-0.3842,3.3433,0.6288
-0.4185,2.9586,0.9625
-0.3272,2.3455,1.3236
-0.2175,1.8316,1.5589
-0.3467,1.5893,1.5126
-0.4629,1.4851,1.2086
-0.5638,1.5273,0.8226
-0.7075,1.6183,0.4549
-0.9102,1.6673,0.2584
-1.1905,1.633,0.263
-1.4087,1.4646,0.3991
-1.3903,1.0709,0.5049
-1.1845,0.5236,0.6458
-0.8283,-0.0984,0.7645
-0.4131,-0.8141,0.844
-0.118,-1.3745,0.9297
0.1668,-1.746,1.0117
0.3952,-1.95,1.0007
0.5621,-1.936,0.8961
0.7947,-1.8021,0.7286
1.0098,-1.5748,0.5659
1.1839,-1.2589,0.4558
1.2016,-0.8855,0.4223
1.0926,-0.5288,0.432
0.9586,-0.2464,0.4297
0.8781,-0.067,0.3915
0.7526,-0.0218,0.3466
0.5502,-0.0296,0.3511
0.3234,-0.0239,0.4542
0.3029,-0.196,0.4833
0.2769,-0.39,0.3796
0.2483,-0.5289,0.2304
0.181,-0.5957,0.1188
0.1276,-0.6385,0.0236
0.0646,-0.6667,-0.108
-0.0489,-0.7017,-0.2675
-0.1967,-0.7432,-0.3647
-0.3602,-0.7887,-0.3954
-0.4677,-0.8812,-0.4602
-0.4585,-1.0159,-0.5403
-0.3992,-1.157,-0.6091
-0.3926,-1.1897,-0.6034
-0.326,-1.1667,-0.5712
-0.211,-1.1262,-0.5867
0.0111,-1.1116,-0.5994
0.2457,-1.0824,-0.5098
0.4014,-1.0224,-0.3231
0.412,-0.8819,-0.0687
0.4558,-0.7662,0.0696
0.5162,-0.6801,0.1034
0.5841,-0.6522,0.1134
0.5301,-0.6342,0.0364
0.3461,-0.6308,-0.0638
0.1919,-0.6345,-0.1566
0.1394,-0.6526,-0.2108
0.1869,-0.7736,-0.2866
0.2425,-0.9472,-0.3579
0.23,-1.1134,-0.3798
0.1539,-1.2292,-0.3568
0.1771,-1.3782,-0.3372
0.1754,-1.4432,-0.3835
0.2255,-1.4646,-0.4867
0.2206,-1.435,-0.6575
0.2467,-1.2681,-0.7405
0.1854,-1.043,-0.7425
0.1241,-0.7408,-0.7177
0.1143,-0.4093,-0.6655
0.1219,-0.0487,-0.6163
0.2547,0.1229,-0.5554
0.397,0.1674,-0.4338
0.5795,0.0769,-0.1868
0.8279,-0.0731,0.0948
0.9484,-0.18,0.3146
0.9976,-0.1554,0.3509
1.0355,-0.1355,0.1837
1.1195,-0.1557,0.0125
1.0454,-0.1626,-0.2078
0.8549,-0.1605,-0.4312
0.65,-0.1704,-0.5916
0.5574,-0.2112,-0.774
0.4573,-0.2635,-0.9963
0.3784,-0.3103,-1.1992
0.302,-0.3394,-1.3499
0.2403,-0.3316,-1.514
0.1696,-0.277,-1.6012
0.1644,-0.2094,-1.5631
0.1939,-0.0954,-1.471
0.2125,0.096,-1.3743
0.2245,0.3239,-1.2655
0.1333,0.55,-1.1781
0.0774,0.7195,-1.012
0.1428,0.8421,-0.7608
0.2055,0.9637,-0.4784
0.2893,1.0583,-0.1873
0.3677,1.2644,0.0799
0.5917,1.689,0.2494
0.6515,2.2715,0.3291
0.5743,2.9659,0.3275
0.4312,3.5714,0.2319
0.0951,3.7647,0.2672
-0.2251,3.6509,0.4657
-0.2754,3.3422,0.6485
-0.1879,2.9199,0.8417
-0.0135,2.4798,1.11
0.3234,2.0505,1.4587
0.5211,1.6391,1.7058
0.7018,1.2815,1.8395
0.8099,0.9969,1.8882
0.7128,0.6778,1.8304
0.4895,0.2931,1.6512
0.2171,-0.085,1.4025
-0.0728,-0.4463,1.0774
-0.2178,-0.8019,0.6897
-0.2247,-1.1511,0.3395
-0.1443,-1.4716,0.0968
0.0085,-1.7493,0.0095
0.0195,-1.8936,0.1206
-0.068,-1.9249,0.4286
-0.2334,-1.8513,0.7382
-0.3096,-1.7308,0.9508
-0.3834,-1.523,0.9811
-0.4322,-1.3091,0.8744
-0.467,-1.0238,0.7371
-0.4992,-0.7005,0.6151
-0.6307,-0.3725,0.4837
-0.7162,-0.1331,0.4074
-0.6784,-0.0372,0.3375
-0.5535,-0.1302,0.3195
-0.3776,-0.3236,0.3299
-0.3579,-0.4839,0.4326
-0.4155,-0.6212,0.5335
-0.5772,-0.7309,0.6145
-0.6253,-0.8536,0.5579
-0.595,-0.9607,0.4258
-0.5892,-1.0684,0.2773
-0.5021,-1.2363,0.0366
-0.4481,-1.349,-0.3096
-0.3404,-1.3653,-0.5879
-0.2461,-1.3041,-0.7827
-0.3972,-1.1079,-0.8512
-0.5032,-0.7984,-0.6443
-0.4547,-0.5673,-0.4681
-0.4101,-0.4721,-0.3442
-0.3671,-0.4243,-0.2626
-0.422,-0.4337,-0.213
-0.5225,-0.4698,-0.1697
-0.6674,-0.4325,-0.1194
-0.7156,-0.4249,-0.0922
-0.7144,-0.4521,-0.073
-0.6339,-0.5162,-0.0604
-0.4291,-0.6717,-0.1323
-0.3169,-0.7745,-0.1823
-0.2737,-0.8604,-0.2088
-0.1726,-0.9218,-0.3329
-0.0825,-0.9059,-0.4955
0.0348,-0.9539,-0.4975
0.1344,-1.0133,-0.4653
0.1828,-1.1895,-0.4851
0.2385,-1.3722,-0.5215
0.2058,-1.4681,-0.4804
-0.0213,-1.5136,-0.3723
-0.2742,-1.4661,-0.2966
-0.5642,-1.3567,-0.2672
-0.6689,-1.2739,-0.3951
-0.7154,-1.1647,-0.6002
-0.7737,-1.0312,-0.7567
-0.8657,-0.8612,-0.8991
-0.9227,-0.7239,-0.9304
-0.926,-0.6096,-0.9827
-0.897,-0.5517,-0.9701
-0.8135,-0.5074,-0.9108
-0.7661,-0.4221,-0.8218
-0.6916,-0.3106,-0.6749
-0.563,-0.2235,-0.5911
-0.5908,-0.0821,-0.5118
-0.6145,-0.0036,-0.5041
-0.6841,0.0096,-0.5256
-0.718,-0.0086,-0.5218
-0.8074,-0.058,-0.5415
-0.8687,-0.1029,-0.5939
-0.801,-0.1312,-0.7127
-0.7429,-0.1118,-0.85
-0.7018,-0.0589,-1.0062
-0.6347,0.0302,-1.1873
-0.5709,0.1748,-1.2981
-0.5666,0.3293,-1.228
-0.4903,0.4839,-1.1203
-0.3607,0.5527,-0.9899
-0.2052,0.5985,-0.7213
-0.0292,0.6266,-0.3543
0.0858,0.7081,0.0364
0.0725,0.9791,0.4308
-0.0264,1.4879,0.6407
-0.1243,2.1789,0.5299
-0.2652,2.9489,0.2615
-0.4951,3.6496,0.1244
-0.6805,4.0375,0.2582
-0.6544,3.808,0.8056
-0.537,3.0644,1.7967
-0.3702,2.1446,2.6785
-0.3285,1.5327,2.9459
-0.4796,1.1986,2.5743
-0.6955,1.0022,1.7661
-0.8963,0.9573,0.9058
-1.0623,0.9833,0.1913
-1.2267,0.9942,-0.2076
-1.3316,0.8793,-0.2483
-1.2725,0.5756,-0.0747
-1.0536,0.0684,0.0847
-0.6588,-0.5491,0.1822
-0.2586,-1.1114,0.234
0.1097,-1.5656,0.3014
0.4397,-1.8304,0.4037
0.6856,-1.9035,0.5295
0.7603,-1.8236,0.5864
0.8375,-1.5933,0.6759
0.8107,-1.3203,0.6207
0.7981,-0.9735,0.5715
0.6056,-0.6721,0.3475
0.5036,-0.1285,0.1536
0.7503,0.1209,0.1192
0.6733,0.2244,0.0774
0.4828,0.2105,0.0937
0.289,0.1075,0.2342
0.2874,-0.1255,0.3272
0.3752,-0.4047,0.2671
0.4608,-0.5984,0.1756
0.4564,-0.6898,0.1435
0.4508,-0.7435,0.0777
0.4423,-0.6973,0.0037
0.3824,-0.6538,-0.0883
0.2658,-0.6727,-0.1348
0.1801,-0.6746,-0.2276
0.0526,-0.7191,-0.3389
-0.0956,-0.7703,-0.4496
-0.1722,-0.797,-0.4971
-0.2206,-0.8279,-0.489
-0.1857,-0.9037,-0.4881
-0.0625,-0.9906,-0.4799
0.0682,-1.0315,-0.409
0.2084,-1.0241,-0.2798
0.2884,-1.0356,-0.1393
0.2693,-1.0614,-0.0108
0.3234,-1.1377,0.1042
0.3865,-1.2381,0.105
0.3655,-1.3554,0.0536
0.3084,-1.3794,0.029
0.2898,-1.3581,-0.0261
0.2981,-1.356,-0.1077
0.2179,-1.2771,-0.233
0.1374,-1.1978,-0.3354
0.0538,-1.0869,-0.413
-0.0333,-0.949,-0.4545
-0.0062,-0.8485,-0.5344
-0.0131,-0.6898,-0.5545
0.0397,-0.5116,-0.5041
0.039,-0.3405,-0.3627
0.0616,-0.2967,-0.2291
0.1444,-0.3878,-0.1815
0.2432,-0.4489,-0.2454
0.294,-0.4966,-0.3542
0.326,-0.5071,-0.4191
0.2698,-0.521,-0.5774
0.1972,-0.5041,-0.8376
0.1561,-0.5113,-1.0576
0.0591,-0.535,-1.1539
0.0564,-0.4988,-1.0689
0.2009,-0.5031,-1.0278
0.2243,-0.512,-1.009
0.2584,-0.5016,-0.9908
0.2671,-0.4411,-0.9267
0.3149,-0.4051,-0.8443
0.3157,-0.3292,-0.8167
0.2882,-0.2299,-0.8899
0.2252,-0.1262,-1.0553
0.088,0.0158,-1.2329
0.0178,0.0817,-1.3782
0.0265,0.1338,-1.4631
0.052,0.189,-1.4885
0.2097,0.2596,-1.5174
0.3028,0.3531,-1.3904
0.4698,0.4242,-1.1037
0.6675,0.5333,-0.7423
1.0119,0.5464,-0.3623
1.3271,0.5398,0.052
1.4236,0.802,0.5603
1.2493,1.3912,1.0725
0.9111,2.1505,1.473
0.4287,2.7922,1.5264
0.0816,3.1757,1.2064
-0.045,3.2356,0.618
-0.0146,3.0401,0.0627
0.1259,2.7786,-0.1178
0.2654,2.6683,0.0569
0.3322,2.6777,0.3772
0.1987,2.6604,0.9377
0.1182,2.4942,1.5208
0.1197,2.2223,1.9421
0.0448,1.902,2.1926
-0.0805,1.6024,2.29
-0.2885,1.2297,2.2479
-0.4722,0.7474,2.1135
-0.6587,0.1368,1.8478
-0.8172,-0.551,1.3856
-0.9121,-1.1115,0.7735
-1.011,-1.4262,0.2861
-0.9686,-1.6095,-0.0333
-0.9072,-1.7232,-0.256
-0.7526,-1.8266,-0.3665
-0.499,-1.8408,-0.2903
-0.2245,-1.6947,-0.061
0.0597,-1.4083,0.2961
0.1837,-1.0313,0.6856
0.1732,-0.6537,1.122
0.196,-0.4014,1.4514
0.1669,-0.2678,1.4857
0.0018,-0.1185,1.3466
-0.2617,0.0157,1.1645
-0.4854,0.0616,0.8263
-0.6959,-0.0203,0.4193
-0.8526,-0.2622,-0.0125
-0.8733,-0.6104,-0.3889
-0.7953,-0.9686,-0.6159
-0.8631,-1.239,-0.6255
-0.9069,-1.3841,-0.4294
-0.7071,-1.5888,-0.3036
-0.5545,-1.7694,-0.2621
-0.4604,-1.7848,-0.1775
-0.3648,-1.7143,-0.0799
-0.3303,-1.5653,-0.0477
-0.411,-1.3115,-0.0253
-0.5271,-1.0369,-0.0484
-0.7039,-0.7962,-0.1057
-0.7912,-0.6203,-0.2319
-0.7746,-0.5205,-0.3476
-0.6483,-0.5156,-0.4445
-0.5309,-0.5744,-0.463
-0.504,-0.6228,-0.4458
-0.6819,-0.5083,-0.2491
-0.853,-0.4065,0.0122
-0.9457,-0.3633,0.1115
-0.904,-0.4381,0.0101
-0.7861,-0.5539,-0.2196
-0.8074,-0.5788,-0.3606
-0.9034,-0.4627,-0.2159
-0.8292,-0.4451,-0.115
-0.8022,-0.4495,-0.1898
-0.7284,-0.4754,-0.372
-0.6549,-0.5513,-0.5453
-0.6091,-0.5668,-0.627
-0.5799,-0.6079,-0.6127
-0.6383,-0.5891,-0.465
-0.6437,-0.6183,-0.2973
-0.6085,-0.7439,-0.2262
-0.5229,-0.9392,-0.2739
-0.3791,-1.1775,-0.4033
-0.1692,-1.4153,-0.5466
-0.101,-1.6284,-0.6522
-0.0831,-1.7616,-0.6435
-0.0624,-1.8963,-0.6741
-0.0439,-1.9582,-0.7442
-0.0151,-1.9449,-0.8464
0.046,-1.8852,-0.9306
0.0632,-1.7814,-0.9771
-0.0287,-1.5356,-0.9209
-0.154,-1.1983,-0.9095
-0.3644,-0.7817,-0.9399
-0.6254,-0.3675,-0.906
-0.8345,-0.0421,-0.8934
-1.0305,0.2449,-0.9144
-1.1154,0.5007,-0.9406
-1.1702,0.7183,-0.9387
-1.1876,0.9284,-0.8428
-1.1575,1.0659,-0.6632
-1.1198,1.0873,-0.5249
-1.0684,1.0688,-0.4794
-0.9807,1.0486,-0.4854
-0.9083,1.106,-0.6104
-0.8702,1.127,-0.7457
-0.8165,1.1822,-0.79
-0.7595,1.2771,-0.6758
-0.6657,1.3354,-0.51
-0.5324,1.4248,-0.4956
-0.4911,1.7058,-0.6237
-0.5088,2.221,-0.655
-0.5942,2.7538,-0.5932
-0.7653,3.1267,-0.399
-0.7786,3.0648,-0.0829
-0.7563,2.7731,0.6428
-0.7137,2.3651,1.5431
-0.6369,1.9089,2.2611
-0.6444,1.6409,2.5251
-0.6356,1.4444,2.3121
-0.7458,1.3227,1.8364
-0.8905,1.1981,1.2787
-1.0458,0.9971,0.8139
-1.1073,0.6529,0.4765
-1.0216,0.154,0.2108
-0.7269,-0.3845,0.0039
-0.3744,-0.8353,-0.1188
