ax (m/s^2),ay (m/s^2),az (m/s^2)
0.0334,-0.0957,-0.534
-0.0121,-0.2552,-0.5677
-0.0733,-0.4153,-0.6266
-0.0902,-0.5902,-0.7211
-0.1441,-0.6861,-0.818
-0.1639,-0.7414,-0.9177
-0.1958,-0.7485,-0.9964
-0.1326,-0.7553,-1.0042
-0.0245,-0.783,-1.0205
0.1599,-0.8005,-1.0388
0.3784,-0.8627,-1.031
0.5463,-0.9482,-1.0379
0.6283,-1.0861,-0.9944
0.6295,-1.2624,-0.9422
0.5858,-1.4683,-0.8364
0.5306,-1.6133,-0.7564
0.4588,-1.6693,-0.6982
0.3748,-1.6243,-0.7091
0.2803,-1.5041,-0.8027
0.201,-1.3578,-0.9721
0.1388,-1.2297,-1.142
0.122,-1.1242,-1.3038
0.0953,-0.9958,-1.4142
0.1041,-0.888,-1.4312
0.1457,-0.7775,-1.3913
0.2298,-0.6791,-1.3338
0.3781,-0.6027,-1.2341
0.5652,-0.5291,-1.1428
0.758,-0.5202,-1.056
0.9068,-0.5473,-0.9745
0.9416,-0.5622,-0.8984
0.8948,-0.5793,-0.8034
0.8206,-0.5991,-0.6949
0.7349,-0.6319,-0.5967
0.6879,-0.6309,-0.5609
0.6964,-0.5559,-0.5905
0.758,-0.4141,-0.6998
0.9236,-0.2603,-0.8676
1.1261,-0.1414,-1.0418
1.3319,-0.0702,-1.2486
1.4773,-0.0692,-1.5871
1.4938,0.012,-1.908
1.3883,0.2439,-1.969
1.0939,0.653,-1.7328
0.565,1.2673,-1.2585
0.0042,1.853,-0.4692
-0.3897,2.098,0.5483
-0.7304,2.1598,1.5117
-1.0928,2.2011,2.2987
-1.3086,2.2265,2.928
-1.2122,2.1918,3.4029
-0.7141,1.966,3.8213
0.0344,1.5776,4.0783
0.722,1.1246,4.0678
1.2593,0.5935,3.8193
1.5777,-0.0443,3.3175
1.5736,-0.6965,2.5974
1.2313,-1.2333,1.6606
0.6263,-1.4647,0.4821
-0.1565,-1.2983,-0.8629
-0.9746,-0.7307,-2.2211
-1.5824,0.0199,-3.3266
-1.844,0.7343,-3.9774
-1.9021,1.3017,-4.0122
-1.7436,1.5482,-3.3561
-1.3474,1.3512,-2.2162
-1.0094,0.9592,-0.895
-0.9084,0.6522,0.4234
-1.0944,0.5911,1.5496
-1.5749,0.8465,2.4205
-2.0046,1.2861,2.9438
-2.0858,1.7401,3.0472
-1.5843,2.0178,2.665
-0.7335,1.881,1.9595
0.2315,1.41,1.1303
0.9903,0.8002,0.2716
1.4334,0.2608,-0.5251
1.5821,-0.1141,-1.1773
1.5552,-0.3407,-1.6435
1.4114,-0.3732,-1.9927
1.1721,-0.2734,-2.1689
0.8012,-0.1394,-2.1384
0.2739,-0.0123,-1.8371
-0.3001,0.0569,-1.3909
-0.8064,0.0724,-0.8584
-1.2443,-0.0051,-0.3313
-1.5075,-0.1737,0.1047
-1.5728,-0.3644,0.3604
-1.416,-0.5222,0.3808
-1.1656,-0.6018,0.2853
-0.8554,-0.6099,0.1447
-0.518,-0.6279,-0.0543
-0.1778,-0.6723,-0.3103
0.0257,-0.7381,-0.5481
0.0319,-0.7893,-0.7663
-0.1598,-0.8088,-0.9348
-0.483,-0.7841,-1.0981
-0.8365,-0.7673,-1.1781
-1.112,-0.7318,-1.2018
-1.3425,-0.6531,-1.1577
-1.4263,-0.5288,-1.038
-1.3591,-0.4075,-0.8331
-1.1649,-0.2877,-0.5326
-0.9104,-0.2278,-0.167
-0.6256,-0.2458,0.1852
-0.3499,-0.3787,0.4762
-0.2272,-0.5794,0.6694
-0.1843,-0.8346,0.7667
-0.196,-1.0725,0.6747
-0.3483,-1.2303,0.4051
-0.5607,-1.2613,0.0106
-0.835,-1.2455,-0.4525
-1.0193,-1.2321,-0.9107
-1.0714,-1.2321,-1.3137
-0.9965,-1.2806,-1.6203
-0.8139,-1.3343,-1.7814
-0.5612,-1.4339,-1.8492
-0.3267,-1.496,-1.885
-0.1435,-1.5067,-1.8712
-0.1364,-1.3992,-1.8474
-0.3209,-1.1422,-1.8232
-0.6174,-0.7974,-1.8235
-0.9557,-0.3902,-1.8381
-1.2176,0.0155,-1.7751
-1.2932,0.3124,-1.6133
-1.1018,0.3707,-1.3323
-0.6592,0.2206,-0.9831
-0.1165,-0.0868,-0.5944
0.3666,-0.4669,-0.2205
0.6559,-0.7876,0.087
0.782,-0.9667,0.2257
0.738,-0.9669,0.2742
0.4475,-0.7568,0.1362
-0.1012,-0.3608,-0.1888
-0.7119,0.0461,-0.587
-1.1868,0.377,-0.9434
-1.4435,0.5368,-1.2472
-1.4944,0.5874,-1.3969
-1.2996,0.5399,-1.4411
-0.9202,0.4599,-1.4109
-0.5729,0.3893,-1.329
-0.3629,0.3204,-1.2553
-0.3806,0.2391,-1.2195
-0.5091,0.0726,-1.239
-0.6658,-0.1464,-1.2627
-0.668,-0.3328,-1.2065
-0.4228,-0.3757,-1.2043
-0.1014,-0.1354,-1.2158
0.1834,0.3413,-1.1875
0.4436,0.9614,-0.9397
0.7115,1.6236,-0.3932
0.9103,2.2757,0.3422
0.9544,2.7802,1.2837
0.6166,2.9387,2.4395
-0.2432,2.6973,3.6124
-1.1786,2.0703,4.4189
-1.7682,1.2721,4.7256
-1.8065,0.4168,4.6166
-1.2473,-0.374,4.1376
-0.3328,-0.8514,3.2449
0.6711,-0.962,2.0379
1.6598,-0.7265,0.7467
2.5194,-0.214,-0.4187
3.2276,0.4739,-1.3243
3.8317,1.21,-1.7996
4.3565,1.8091,-1.8488
4.5937,2.0365,-1.4031
4.0959,1.7841,-0.4628
2.8776,1.193,0.6428
1.4863,0.587,1.6088
0.1617,0.1348,2.3321
-0.9813,-0.1326,2.764
-1.8053,-0.2223,2.9041
-2.2492,-0.2239,2.6517
-2.2122,-0.2311,2.0298
-1.845,-0.2682,1.201
-1.3392,-0.357,0.3306
-0.7896,-0.568,-0.5441
-0.1727,-0.9008,-1.2908
0.4251,-1.2689,-1.8216
0.9858,-1.5887,-2.0885
1.5056,-1.7741,-2.1569
1.9538,-1.7133,-2.0551
2.2865,-1.4646,-1.6624
2.3692,-1.0631,-1.0673
2.1253,-0.6226,-0.3471
1.6397,-0.1739,0.4432
1.0615,0.2431,1.1789
0.5526,0.5021,1.7696
0.1224,0.6977,2.1276
-0.1629,0.8012,2.191
-0.2868,0.7963,1.9364
-0.1997,0.6174,1.3715
0.0043,0.3235,0.6709
0.1661,-0.0116,-0.0797
0.2318,-0.3987,-0.7795
0.2115,-0.8052,-1.3385
0.1101,-1.2096,-1.6739
0.033,-1.576,-1.8427
-0.0216,-1.8523,-1.9228
-0.0169,-1.9911,-1.9468
0.0408,-1.9402,-1.9331
0.141,-1.7072,-1.9003
0.2296,-1.3787,-1.855
0.259,-1.0125,-1.7222
0.2741,-0.6951,-1.5412
0.2816,-0.5011,-1.3368
0.271,-0.4021,-1.1318
0.3062,-0.365,-0.9678
0.372,-0.3681,-0.8394
0.4031,-0.3852,-0.7798
0.4202,-0.4088,-0.8279
0.4157,-0.4737,-0.9667
0.4056,-0.6105,-1.0978
0.3944,-0.8061,-1.2521
0.3587,-1.0055,-1.3656
0.2884,-1.092,-1.3935
0.2107,-1.0734,-1.3686
0.1986,-0.9672,-1.3991
0.3296,-0.7684,-1.4926
0.5171,-0.5026,-1.5995
0.7915,-0.2405,-1.6113
1.1589,-0.0986,-1.5553
1.4739,-0.1294,-1.3966
1.5944,-0.3069,-1.107
1.3868,-0.5797,-0.7303
1.0216,-0.8533,-0.4268
0.6214,-1.0712,-0.238
0.2835,-1.1788,-0.2582
0.1113,-1.1805,-0.4692
0.1302,-1.1066,-0.8239
0.3712,-0.9775,-1.2475
0.6444,-0.7997,-1.6021
0.922,-0.6607,-1.8533
1.0818,-0.6123,-1.9757
1.0877,-0.5963,-2.0123
0.8768,-0.505,-1.9154
0.5028,-0.1927,-1.5465
-0.0192,0.3854,-1.0512
-0.5442,1.1232,-0.5222
-0.8491,1.7158,0.1368
-0.8938,1.9683,0.9695
-0.9091,2.014,1.7579
-1.0428,2.0227,2.4011
-1.0782,1.9556,2.8704
-0.7913,1.7188,3.252
-0.2221,1.3115,3.4374
0.3162,0.8435,3.3277
0.4747,0.5019,3.034
0.3241,0.3879,2.5848
0.117,0.3785,1.9268
-0.0521,0.4608,1.256
-0.2435,0.6721,0.6178
-0.4094,1.03,0.0659
-0.5612,1.4652,-0.2881
-0.7712,1.8718,-0.2934
-0.9801,2.1169,-0.0151
-1.1168,2.125,0.4514
-1.2065,1.8372,0.9413
-1.159,1.334,1.3694
-1.0226,0.7204,1.6656
-0.8885,0.1427,1.6855
-0.8656,-0.2257,1.3875
-0.8742,-0.3234,0.8652
-0.8789,-0.2638,0.1707
-0.7718,-0.0814,-0.5454
-0.5611,0.0786,-1.1477
-0.2491,0.1371,-1.5348
0.0288,0.0746,-1.6318
0.1192,-0.0093,-1.4433
-0.0092,-0.0891,-1.0156
-0.2884,-0.178,-0.399
-0.5258,-0.2605,0.1264
-0.7235,-0.3057,0.564
-0.9094,-0.3332,0.8847
-1.1049,-0.3121,1.0322
-1.2433,-0.276,1.0552
-1.2277,-0.2391,0.9345
-1.0801,-0.182,0.6617
-0.8287,-0.1114,0.2974
-0.5562,-0.0316,-0.0866
-0.3115,0.0151,-0.4977
-0.1293,0.0102,-0.8518
-0.0011,-0.0389,-1.107
0.0905,-0.1587,-1.2323
0.0304,-0.3038,-1.1928
-0.0794,-0.4176,-1.0654
-0.2187,-0.5052,-0.8842
-0.3912,-0.5649,-0.7144
-0.5833,-0.5466,-0.5669
-0.6999,-0.4841,-0.4575
-0.6928,-0.4471,-0.4028
-0.6451,-0.4045,-0.4532
-0.5948,-0.4493,-0.5209
-0.5706,-0.5525,-0.6093
-0.6301,-0.6969,-0.7411
-0.7069,-0.8702,-0.8718
-0.7776,-1.0339,-0.9703
-0.7731,-1.2119,-1.0221
-0.696,-1.3635,-1.0851
-0.5598,-1.4313,-1.1877
-0.3608,-1.4656,-1.3154
-0.1456,-1.4666,-1.3992
-0.0044,-1.4314,-1.4643
0.0512,-1.3739,-1.5389
0.0239,-1.3174,-1.5909
-0.1206,-1.2522,-1.578
-0.3904,-1.1565,-1.5123
-0.7007,-1.0375,-1.3838
-0.9736,-0.893,-1.2004
-1.1811,-0.7165,-0.9557
-1.2469,-0.4989,-0.7359
-1.1967,-0.2888,-0.5753
-0.9997,-0.1275,-0.4658
-0.718,-0.0585,-0.3952
-0.4718,-0.0462,-0.347
-0.2453,-0.0475,-0.3626
-0.1364,-0.1265,-0.4292
-0.0876,-0.2112,-0.5645
-0.1448,-0.2867,-0.7053
-0.2341,-0.343,-0.8792
-0.3921,-0.3626,-1.0544
-0.5578,-0.3835,-1.1259
-0.6451,-0.3844,-1.135
-0.5831,-0.4209,-1.139
-0.4362,-0.4702,-1.1808
-0.2993,-0.4826,-1.2513
-0.312,-0.3746,-1.3749
-0.4777,-0.1458,-1.5154
-0.7457,0.1792,-1.6538
-1.0211,0.6167,-1.7812
-1.1844,1.1185,-1.7947
-1.0418,1.5424,-1.7027
-0.5999,1.7304,-1.2914
-0.0266,1.7364,-0.3851
0.5462,1.6603,0.7535
1.0728,1.6134,1.8985
1.3757,1.5467,2.958
1.3222,1.4237,3.9872
0.9218,1.1618,4.7568
0.2335,0.835,5.112
-0.4582,0.4248,5.0303
-0.9046,0.0139,4.4239
-1.1233,-0.3879,3.5102
-0.9815,-0.6856,2.2382
-0.4641,-0.7119,0.745
0.3651,-0.3339,-0.8178
1.3966,0.4293,-2.0252
2.2901,1.4277,-2.7052
2.978,2.3734,-2.7472
3.5862,2.8786,-2.0736
3.8074,2.8346,-0.8465
3.3437,2.3289,0.5341
2.4382,1.4807,1.8276
1.4166,0.5895,2.8888
0.5046,-0.1452,3.6156
-0.2239,-0.5976,3.9278
-0.8001,-0.7386,3.6913
-1.1557,-0.6551,2.8922
-1.2978,-0.4899,1.69
-1.2835,-0.3522,0.3382
-1.2109,-0.2313,-1.0417
-1.0028,-0.1676,-2.2797
-0.6454,-0.1903,-3.1596
-0.0874,-0.2921,-3.559
0.5836,-0.4671,-3.3744
1.1043,-0.655,-2.7408
1.4761,-0.7964,-1.8253
1.721,-0.8628,-0.7609
1.8729,-0.8403,0.2729
1.9393,-0.7218,1.1553
1.8701,-0.5569,1.7674
1.6936,-0.3417,2.1493
1.2762,-0.1213,2.181
0.7089,0.0838,1.858
0.1933,0.201,1.2966
-0.1951,0.1677,0.605
-0.4373,0.024,-0.0943
-0.5449,-0.2166,-0.7072
-0.5654,-0.4935,-1.1405
-0.5126,-0.7801,-1.3996
-0.3906,-0.9907,-1.4547
-0.2417,-1.1454,-1.3664
-0.1373,-1.2092,-1.2111
-0.0581,-1.2119,-1.032
0.0083,-1.1348,-0.8947
0.0216,-1.0407,-0.8104
0.0039,-0.9678,-0.7984
-0.0156,-0.9108,-0.8242
0.0234,-0.8863,-0.8863
0.0732,-0.8577,-0.9692
0.0947,-0.8729,-1.018
0.0845,-0.9867,-1.0349
-0.0018,-1.223,-1.0048
-0.0767,-1.5198,-0.9416
-0.1627,-1.8243,-0.9071
-0.1841,-2.0934,-0.9083
-0.1128,-2.3145,-1.0085
0.0256,-2.3746,-1.236
0.1838,-2.2945,-1.4973
0.4179,-2.0664,-1.7469
0.7411,-1.7089,-1.9298
1.0997,-1.219,-2.0383
1.4803,-0.6997,-1.9821
1.7972,-0.2206,-1.7341
1.9325,0.0547,-1.313
1.8487,0.1221,-0.7115
1.5827,0.0323,-0.074
1.2004,-0.1519,0.4253
0.7888,-0.3329,0.6739
0.3789,-0.4561,0.6342
0.0446,-0.4852,0.3583
-0.1522,-0.4859,-0.0661
-0.1635,-0.4853,-0.6265
-0.0691,-0.4128,-1.2072
0.0271,-0.3037,-1.7629
0.0751,-0.1525,-2.1758
0.1068,-0.0561,-2.4235
0.186,-0.0418,-2.5389
0.2567,0.0062,-2.6715
0.2581,0.2437,-2.4583
0.2437,0.6921,-1.8691
0.1571,1.3316,-1.1812
0.0992,1.9381,-0.3849
0.2125,2.3419,0.6789
0.3563,2.5031,1.7903
0.3542,2.5857,2.7448
0.3011,2.6316,3.4909
0.4613,2.5167,4.0089
0.891,2.0143,4.3092
1.2437,1.3485,4.2602
1.0529,0.7288,3.8819
0.2591,0.2797,3.2667
-0.9165,0.184,2.4677
-1.9911,0.3275,1.5634
-2.6958,0.6579,0.585
-2.9707,1.1435,-0.2675
-2.8474,1.7348,-0.8581
-2.456,2.2349,-1.0347
-1.6337,2.2992,-0.7062
-0.4727,1.7519,0.0009
0.4487,1.0227,0.9019
0.7943,0.2454,1.6614
0.7703,-0.4638,2.1719
0.5966,-0.9687,2.3947
0.2455,-1.22,2.1048
-0.2671,-1.2102,1.3435
-0.911,-0.9384,0.2979
-1.4328,-0.4948,-0.7831
-1.6726,-0.0661,-1.6898
-1.528,0.1908,-2.2885
-1.1742,0.2345,-2.3817
-0.7427,0.1217,-2.0348
-0.4598,-0.1094,-1.3131
-0.3733,-0.3459,-0.4311
-0.4246,-0.5447,0.4463
-0.5726,-0.6427,1.1648
-0.7359,-0.6343,1.6565
-0.859,-0.5196,1.9081
-0.9233,-0.3202,1.8567
-0.9226,-0.0184,1.5507
-0.869,0.3097,1.0952
-0.7429,0.5406,0.6024
-0.6579,0.6418,0.1751
-0.6421,0.5179,-0.1379
-0.7779,0.2049,-0.3056
-0.9953,-0.1154,-0.3722
-1.1602,-0.395,-0.4162
-1.1902,-0.6219,-0.4921
-1.0858,-0.7747,-0.588
-0.838,-0.8794,-0.6963
-0.5735,-0.9701,-0.7947
-0.3885,-1.0825,-0.8423
-0.2536,-1.2192,-0.8435
-0.2097,-1.3759,-0.8066
-0.2113,-1.5362,-0.7592
-0.3577,-1.6118,-0.7531
-0.5734,-1.6119,-0.8319
-0.8592,-1.5839,-0.9749
-1.0939,-1.5081,-1.0994
-1.2411,-1.477,-1.185
-1.2897,-1.5243,-1.2436
-1.26,-1.6183,-1.309
-1.226,-1.6896,-1.3593
-1.1062,-1.7411,-1.3696
-0.9625,-1.7297,-1.4143
-0.8832,-1.6312,-1.4937
-0.8566,-1.4357,-1.4914
-0.8806,-1.1142,-1.4416
-0.8827,-0.8076,-1.3693
-0.8707,-0.4792,-1.2539
-0.8059,-0.2405,-1.0429
-0.6722,-0.1566,-0.7074
-0.5039,-0.2002,-0.3691
-0.4004,-0.2813,-0.0639
-0.3483,-0.3723,0.1943
-0.303,-0.4547,0.3285
-0.2342,-0.507,0.3179
-0.2042,-0.4593,0.1442
-0.324,-0.2984,-0.1855
-0.5541,-0.0516,-0.5028
-0.7818,0.1942,-0.7912
-0.8968,0.3842,-1.0259
-0.9894,0.4607,-1.2232
-1.0702,0.4835,-1.4073
-1.2044,0.4654,-1.5575
-1.3478,0.4033,-1.6222
-1.3463,0.3712,-1.6755
-1.1071,0.5145,-1.6049
-0.6333,0.7932,-1.3475
-0.0773,1.1452,-0.8537
0.4227,1.4526,-0.0954
0.8765,1.7063,0.8931
1.3116,1.967,2.0205
1.5269,2.2276,3.243
1.2503,2.4409,4.3807
0.2961,2.5004,5.1822
-0.886,2.2642,5.3235
-1.6919,1.6657,4.9068
-1.7389,0.8467,4.0076
-1.1955,0.0509,2.7571
-0.3572,-0.5088,1.2725
0.5485,-0.7373,-0.2854
1.343,-0.6151,-1.6981
2.0402,-0.2244,-2.6829
2.6916,0.3006,-3.0011
3.1749,0.9443,-2.7989
3.5018,1.4673,-2.026
3.4964,1.6461,-0.6944
2.8905,1.6377,0.8322
1.9404,1.4255,2.2792
0.9969,1.1062,3.3785
0.1835,0.8069,3.9279
-0.4685,0.547,4.0547
-0.8677,0.3058,3.6796
-0.9952,0.1164,2.8028
-0.9205,0.0168,1.6558
-0.8126,-0.0764,0.4111
-0.6692,-0.2182,-0.79
-0.4641,-0.4689,-1.7972
-0.1414,-0.757,-2.4195
0.2632,-1.0702,-2.6624
0.7088,-1.2835,-2.5387
1.0921,-1.4318,-2.0852
1.3983,-1.4735,-1.4685
1.6173,-1.4152,-0.7735
1.724,-1.2684,-0.0756
1.7038,-1.0227,0.5637
1.4664,-0.6843,1.1014
1.0307,-0.2753,1.4011
0.5471,0.1479,1.4605
0.1084,0.5288,1.3953
-0.2245,0.8042,1.235
-0.3777,0.9049,1.0076
-0.372,0.8167,0.695
-0.2439,0.5304,0.3839
-0.0876,0.1109,0.0487
0.0122,-0.3384,-0.2767
0.1334,-0.7739,-0.5535
0.2625,-1.1237,-0.8094
0.4049,-1.3203,-1.0265
0.5226,-1.3969,-1.1815
0.5692,-1.3631,-1.3033
0.5821,-1.2425,-1.3366
0.5559,-1.0905,-1.2783
0.4659,-0.9863,-1.1703
0.4031,-0.9542,-1.009
0.3583,-0.9899,-0.8436
0.3243,-1.065,-0.6826
0.342,-1.1368,-0.5895
0.4335,-1.177,-0.5852
0.5394,-1.1998,-0.6222
0.5883,-1.2503,-0.7183
0.5916,-1.3064,-0.7934
0.5623,-1.4536,-0.8535
0.521,-1.6292,-0.912
0.4984,-1.773,-0.9813
0.4652,-1.8492,-1.0442
0.428,-1.8198,-1.09
0.4556,-1.7185,-1.1586
0.5167,-1.5501,-1.219
0.5704,-1.3359,-1.3149
0.6617,-1.1474,-1.3538
0.7767,-1.001,-1.3636
0.7599,-0.9034,-1.3218
0.6327,-0.924,-1.1806
0.4667,-1.0179,-0.9262
0.3121,-1.0879,-0.6782
0.2171,-1.1371,-0.508
0.1851,-1.1139,-0.4367
0.1764,-1.0285,-0.4939
0.1963,-0.8882,-0.6236
0.2668,-0.7266,-0.8382
0.3826,-0.564,-1.0612
0.5093,-0.4635,-1.3388
0.5969,-0.3895,-1.6637
0.5017,-0.2638,-1.9168
0.279,0.0124,-1.7945
-0.0542,0.5019,-1.494
-0.4468,1.2211,-1.085
-0.5868,2.0154,-0.4768
-0.3026,2.6242,0.3582
0.2037,2.8969,1.4019
0.5667,2.846,2.3921
0.7452,2.4195,3.2268
0.887,1.6186,3.8026
0.9034,0.7356,3.9974
0.6526,0.0709,3.7432
0.0569,-0.2587,3.0896
-0.6003,-0.2871,2.2486
-0.9665,-0.1322,1.3786
-1.0953,0.1048,0.5032
-1.151,0.533,-0.3299
-1.272,1.1968,-0.9168
-1.4557,2.0746,-1.0964
-1.5695,2.9881,-0.866
-1.4687,3.6365,-0.2809
-1.1041,3.7108,0.6044
-0.5294,3.1603,1.705
0.004,2.1193,2.7024
0.3767,0.9193,3.361
0.6955,-0.1381,3.5911
0.8518,-0.9324,3.2872
0.697,-1.22,2.5717
0.2368,-1.0032,1.5407
-0.2046,-0.5525,0.3002
-0.4688,-0.0837,-0.9057
-0.5609,0.2778,-1.903
-0.5239,0.4368,-2.5559
-0.4346,0.3573,-2.7232
-0.4236,0.0718,-2.3258
-0.4839,-0.3181,-1.5652
-0.6073,-0.6628,-0.6641
-0.7461,-0.9277,0.2743
-0.8967,-0.9892,1.071
-1.0241,-0.829,1.6582
-1.0099,-0.4193,1.9857
-0.7854,0.0886,2.0351
-0.4216,0.6033,1.928
-0.0537,0.9521,1.6939
0.1633,1.0684,1.4266
0.0615,0.9552,1.1835
-0.3593,0.637,0.9731
-0.8312,0.1814,0.8214
-1.141,-0.2606,0.6112
-1.2536,-0.5784,0.3296
-1.2509,-0.8196,-0.0344
-1.1492,-0.9284,-0.4205
-0.9957,-0.9931,-0.7562
-0.8685,-1.0253,-1.0285
-0.738,-1.0678,-1.2048
-0.6677,-1.1448,-1.278
-0.6427,-1.1822,-1.1997
-0.7062,-1.2044,-1.0594
-0.7602,-1.2239,-0.8915
-0.8672,-1.2602,-0.7274
-0.9796,-1.3261,-0.5726
-1.0305,-1.4339,-0.4398
-1.0057,-1.6294,-0.3302
-0.9007,-1.8435,-0.3082
-0.818,-2.0469,-0.3772
-0.7986,-2.1841,-0.5796
-0.8885,-2.2136,-0.829
-1.0599,-2.1106,-1.1112
-1.2695,-1.9463,-1.3848
-1.3667,-1.6747,-1.6175
-1.4008,-1.3654,-1.7762
-1.3926,-1.064,-1.8273
-1.3147,-0.7991,-1.7854
-1.2597,-0.698,-1.6741
-1.29,-0.7081,-1.4205
-1.3827,-0.7892,-1.1213
-1.4359,-0.8795,-0.8078
-1.5011,-0.9267,-0.5956
-1.56,-0.8137,-0.4694
-1.5984,-0.5837,-0.4429
-1.5646,-0.1985,-0.5668
-1.4592,0.1916,-0.8028
-1.2396,0.5367,-1.0024
-0.9809,0.792,-1.1012
-0.7372,0.8713,-1.0135
-0.5052,0.8385,-0.6933
-0.2604,0.6416,-0.2736
-0.0012,0.3671,0.067
0.1866,0.105,0.2428
0.3085,-0.1237,0.235
0.3201,-0.2752,0.0605
0.225,-0.3765,-0.191
0.1491,-0.3971,-0.56
0.2033,-0.2655,-1.0429
0.4412,0.0988,-1.4394
0.7053,0.5961,-1.5581
0.9008,1.1528,-1.3775
0.9291,1.6276,-0.9105
0.8457,1.9022,-0.0957
0.7904,1.983,1.0857
0.6836,2.0202,2.408
0.4252,2.0027,3.6991
0.0741,1.7893,4.7219
-0.2572,1.4272,5.2894
-0.4331,1.0152,5.3376
-0.4649,0.6913,4.8308
-0.4227,0.4129,3.8465
-0.2847,0.0951,2.5984
-0.08,-0.1817,1.2075
0.2227,-0.3383,-0.2102
0.6381,-0.3483,-1.3939
1.106,-0.1578,-2.2579
1.5338,0.2617,-2.5838
1.9034,0.7224,-2.2686
2.3292,1.0547,-1.4761
2.6887,1.2177,-0.3634
2.7828,1.2253,0.7694
2.6517,1.0101,1.8664
2.2668,0.596,2.8372
1.7132,0.275,3.5471
1.0444,0.1649,3.7537
0.3595,0.2506,3.3275
-0.3167,0.3766,2.4705
-0.8531,0.4214,1.3906
-1.1582,0.4309,0.2705
-1.2325,0.3183,-0.7459
-1.0867,0.1231,-1.5297
-0.7692,-0.1548,-1.9947
-0.3504,-0.5079,-2.0766
0.0473,-0.8569,-1.7674
0.3448,-1.1261,-1.2421
0.5865,-1.2764,-0.6389
0.8288,-1.3498,-0.0969
1.0442,-1.2952,0.3446
1.1282,-1.154,0.6228
1.0703,-0.9192,0.7624
0.8643,-0.6527,0.778
