ax (m/s^2),ay (m/s^2),az (m/s^2)
0.4659,-0.3159,-1.3806
0.2624,0.0646,-1.7702
0.3058,0.2703,-1.5965
0.4598,0.2403,-1.0378
0.3995,0.1966,-0.4515
0.1062,0.16,0.0691
-0.3765,0.1446,0.4932
-0.7921,0.1026,0.7428
-1.0396,0.0219,0.8013
-1.1588,0.0081,0.7307
-1.1864,0.0516,0.5924
-1.1079,0.1167,0.431
-0.9417,0.1602,0.3568
-0.7489,0.1031,0.3074
-0.5981,0.0268,0.1867
-0.5271,-0.1118,-0.011
-0.5285,-0.2572,-0.2031
-0.5624,-0.3758,-0.3264
-0.6203,-0.4554,-0.3842
-0.6244,-0.5533,-0.3571
-0.5348,-0.6123,-0.2511
-0.3846,-0.5538,-0.1259
-0.1973,-0.431,-0.0148
-0.0439,-0.2467,0.0774
0.0407,-0.128,0.0963
0.0405,-0.0964,0.0605
-0.0808,-0.1804,0.0136
-0.3003,-0.346,-0.0508
-0.4755,-0.5451,-0.151
-0.5369,-0.7583,-0.2763
-0.5611,-0.9496,-0.4031
-0.5623,-1.1262,-0.4812
-0.5477,-1.2523,-0.5175
-0.539,-1.3542,-0.5567
-0.5266,-1.3962,-0.608
-0.52,-1.4166,-0.6641
-0.5122,-1.4107,-0.6816
-0.4891,-1.3521,-0.6753
-0.4985,-1.3125,-0.6807
-0.4971,-1.3066,-0.6691
-0.5209,-1.3269,-0.6716
-0.5245,-1.3977,-0.6304
-0.5251,-1.4589,-0.6411
-0.5564,-1.4461,-0.7464
-0.6283,-1.393,-0.9072
-0.6833,-1.3044,-1.0781
-0.7165,-1.2015,-1.1881
-0.6726,-1.1035,-1.2236
-0.6162,-0.9955,-1.2004
-0.5718,-0.8917,-1.1746
-0.5497,-0.6986,-1.099
-0.4763,-0.4927,-1.0093
-0.3588,-0.3244,-0.912
-0.1678,-0.2299,-0.8107
0.0385,-0.188,-0.7157
0.2309,-0.2016,-0.6327
0.3663,-0.2519,-0.5128
0.4226,-0.3056,-0.4537
0.3991,-0.3989,-0.5197
0.2682,-0.4549,-0.6926
0.0558,-0.4663,-0.8997
-0.2159,-0.4611,-1.0567
-0.4658,-0.4243,-1.1396
-0.5878,-0.4369,-1.1333
-0.6598,-0.4892,-1.0829
-0.673,-0.5723,-1.0097
-0.642,-0.6775,-1.0246
-0.5857,-0.7434,-1.1079
-0.6204,-0.713,-1.1888
-0.8276,-0.5454,-1.2649
-1.136,-0.3455,-1.3261
-1.4719,-0.2445,-1.3745
-1.7731,-0.3279,-1.389
-1.937,-0.5186,-1.2489
-1.8997,-0.7041,-1.0858
-1.6691,-0.7838,-0.9357
-1.2323,-0.6737,-0.8933
-0.731,-0.3514,-0.8788
-0.2945,0.2793,-0.7036
0.0033,1.1827,-0.2368
0.1796,2.2737,0.4537
0.2361,3.1751,1.1469
0.0717,3.514,1.8594
-0.2229,3.21,2.5982
-0.3889,2.5691,3.1357
-0.2313,1.8975,3.1672
-0.0438,1.2967,2.5969
-0.0904,0.7947,1.7519
-0.1427,0.2759,0.9404
-0.062,-0.0284,0.3227
0.2577,-0.038,-0.1698
0.7042,0.2761,-0.5318
1.1654,0.7702,-0.6036
1.6627,1.2545,-0.435
2.0282,1.5439,-0.233
2.1616,1.4963,0.1409
1.9523,1.0585,0.515
1.5335,0.3308,0.6943
1.1335,-0.4404,0.7502
0.8508,-0.9006,0.7183
0.6099,-0.7907,0.5737
0.455,-0.23,0.326
0.403,0.5376,0.1825
0.3308,1.2681,0.1773
0.23,1.8223,0.3395
0.117,2.0971,0.6198
0.06,2.0798,0.9079
0.0665,1.8512,1.1613
0.1234,1.5021,1.2347
0.2658,1.1091,1.1489
0.4618,0.7109,0.9232
0.6865,0.3174,0.6186
0.8859,-0.0252,0.2745
1.0847,-0.3429,-0.0188
1.2454,-0.614,-0.2342
1.3186,-0.8241,-0.3717
1.247,-0.9591,-0.3919
1.0653,-0.9832,-0.3692
0.8347,-0.9901,-0.2629
0.6306,-0.9634,-0.1928
0.4592,-0.8649,-0.1138
0.4041,-0.7429,-0.0513
0.3723,-0.5877,-0.0387
0.3832,-0.4736,-0.0693
0.4355,-0.391,-0.1098
0.4438,-0.3448,-0.148
0.3675,-0.3542,-0.2129
0.2737,-0.4072,-0.3186
0.1762,-0.5158,-0.4244
0.1128,-0.6153,-0.5184
0.0638,-0.7342,-0.6685
0.0766,-0.8172,-0.7848
0.101,-0.888,-0.895
0.1083,-0.9823,-0.94
0.1489,-1.0188,-0.9653
0.2638,-1.0573,-0.9873
0.35,-1.1052,-0.9719
0.3925,-1.1531,-0.9399
0.3547,-1.2704,-0.8519
0.2383,-1.4717,-0.755
0.0718,-1.7333,-0.6793
-0.0755,-2.0502,-0.6398
-0.1602,-2.2499,-0.6423
-0.0876,-2.162,-0.7129
0.2834,-1.7574,-0.9382
0.7061,-1.1362,-1.1316
0.9944,-0.4564,-1.2094
1.2325,0.1068,-1.1006
1.4253,0.4449,-0.8755
1.4263,0.5305,-0.608
1.167,0.3412,-0.3581
0.6659,-0.0016,-0.2309
0.1668,-0.3899,-0.3
-0.1255,-0.6961,-0.5466
-0.2035,-0.8644,-0.9296
-0.0994,-0.8792,-1.3651
0.0782,-0.7782,-1.697
0.3358,-0.659,-1.875
0.6265,-0.512,-1.8927
0.8672,-0.4189,-1.7583
1.0435,-0.3968,-1.5421
1.102,-0.446,-1.3215
1.0706,-0.5643,-1.1193
0.9513,-0.728,-0.9366
0.7941,-0.8776,-0.7908
0.5748,-0.9989,-0.7001
0.3074,-1.0874,-0.6686
0.0707,-1.1145,-0.6398
-0.155,-1.0016,-0.6914
-0.3032,-0.8301,-0.8539
-0.3292,-0.6263,-1.0608
-0.2354,-0.476,-1.3041
-0.0239,-0.4384,-1.5264
0.2679,-0.5372,-1.6456
0.5473,-0.7313,-1.6423
0.7593,-0.9796,-1.4776
0.877,-1.1527,-1.2573
0.8545,-1.1552,-1.1572
0.8361,-0.9299,-1.0419
0.6978,-0.4556,-0.9127
0.384,0.2655,-0.8747
0.1548,1.1255,-0.595
0.1831,2.0069,-0.1278
0.3863,2.6941,0.4152
0.4362,3.1749,1.0086
0.2395,3.3244,1.684
-0.0796,3.0628,2.2973
-0.2949,2.3009,2.5866
-0.3148,1.2542,2.4687
-0.4313,0.2922,2.0548
-0.6704,-0.4424,1.4958
-0.94,-0.9364,0.8457
-1.0984,-1.2052,0.2376
-1.2078,-1.1739,-0.2897
-1.2709,-0.7751,-0.5109
-1.3015,0.0196,-0.4698
-1.2132,1.1135,-0.1647
-0.8543,2.3113,0.4915
-0.2247,3.1464,1.3
0.5721,3.3104,2.0009
1.0334,2.8698,2.2882
0.8315,2.0474,2.1603
0.0772,1.1487,1.7418
-0.7283,0.5823,1.1637
-1.2891,0.3927,0.3609
-1.6425,0.5141,-0.4504
-1.9143,0.777,-0.9761
-1.9594,1.0379,-1.1142
-1.6146,1.0878,-0.9251
-0.9875,0.9042,-0.5189
-0.3079,0.6276,-0.0614
0.2395,0.341,0.1975
0.5437,0.085,0.2652
0.5841,-0.1568,0.1608
0.4904,-0.3697,-0.0014
0.2841,-0.5891,-0.1785
-0.0139,-0.7431,-0.2996
-0.4195,-0.81,-0.2898
-0.7644,-0.778,-0.128
-0.9488,-0.6788,0.086
-0.9702,-0.5676,0.2897
-0.9577,-0.4758,0.3792
-1.0054,-0.3558,0.3525
-1.0419,-0.272,0.2665
-1.0346,-0.2314,0.1895
-0.9749,-0.2053,0.1788
-0.8729,-0.1986,0.1773
-0.7195,-0.2067,0.1888
-0.6006,-0.2442,0.207
-0.4671,-0.2921,0.2016
-0.366,-0.3769,0.1414
-0.3605,-0.4768,-0.025
-0.4476,-0.565,-0.2449
-0.6131,-0.6029,-0.4605
-0.8752,-0.5996,-0.549
-1.0005,-0.615,-0.5248
-0.9604,-0.6685,-0.456
-0.8265,-0.7388,-0.4248
-0.627,-0.8,-0.4657
-0.4023,-0.8233,-0.542
-0.2279,-0.8376,-0.6779
-0.1321,-0.8498,-0.8365
-0.1629,-0.8451,-0.9855
-0.2587,-0.7996,-1.0902
-0.3478,-0.7777,-1.1531
-0.4377,-0.7557,-1.1996
-0.4705,-0.7458,-1.159
-0.4704,-0.7698,-1.0737
-0.4518,-0.8418,-1.028
-0.47,-0.8946,-1.0133
-0.4898,-0.9208,-1.0333
-0.5164,-0.9178,-1.0963
-0.5094,-0.8756,-1.1914
-0.4665,-0.792,-1.2637
-0.3967,-0.7315,-1.3367
-0.3011,-0.7089,-1.3403
-0.2386,-0.7289,-1.2402
-0.2683,-0.7774,-1.067
-0.3254,-0.8378,-0.8755
-0.3621,-0.9269,-0.7264
-0.3433,-1.0404,-0.6497
-0.2936,-1.1447,-0.6882
-0.2517,-1.23,-0.8065
-0.2871,-1.2484,-0.9168
-0.3736,-1.1638,-0.9721
-0.5157,-1.0454,-0.9801
-0.6002,-0.9245,-0.9264
-0.696,-0.8418,-0.8224
-0.784,-0.7667,-0.7602
-0.8447,-0.7543,-0.7049
-0.8776,-0.7622,-0.6689
-0.8614,-0.8027,-0.6431
-0.858,-0.8665,-0.6527
-0.8607,-0.9226,-0.733
-0.8702,-0.9586,-0.9109
-0.9709,-1.0078,-1.145
-1.1298,-1.0933,-1.3834
-1.3417,-1.1879,-1.5701
-1.489,-1.2527,-1.6257
-1.4078,-1.2701,-1.6162
-1.0786,-1.0844,-1.4552
-0.4385,-0.6093,-1.208
0.1807,0.0376,-0.919
0.5832,0.8104,-0.3392
0.895,1.6457,0.5055
1.1323,2.6302,1.4727
1.1558,3.4867,2.3367
0.6814,3.7783,2.893
-0.2787,3.2972,3.1627
-0.8711,2.4587,3.0929
-0.7508,1.7025,2.5644
-0.2055,1.1952,1.7295
0.3818,0.9526,0.7449
0.96,0.9396,-0.0275
1.5148,1.1492,-0.4495
1.9853,1.5616,-0.4365
2.2439,2.0445,-0.0884
2.1349,2.3816,0.4311
1.5821,2.3735,0.9271
0.8582,2.0607,1.1329
0.3925,1.4794,0.9604
0.2172,0.7855,0.6627
0.1789,0.1523,0.2042
0.2332,-0.3263,-0.3889
0.4033,-0.523,-0.8667
0.6236,-0.4234,-1.1951
0.8403,-0.1856,-1.3064
0.9834,0.0586,-1.2612
0.9312,0.2756,-0.9667
0.6591,0.3763,-0.4432
0.3565,0.4081,0.0832
0.1228,0.4019,0.443
0.0035,0.348,0.5416
0.0164,0.2198,0.5109
0.0863,0.0557,0.4701
0.1393,-0.0846,0.4118
0.2232,-0.2321,0.3165
0.3303,-0.3172,0.2027
0.4333,-0.3518,0.0962
0.5214,-0.3645,0.0443
0.6711,-0.3431,0.0085
0.8571,-0.3931,0.0031
1.074,-0.4451,-0.0227
1.2141,-0.4993,-0.0306
1.2267,-0.5534,-0.0395
1.1106,-0.5888,0.0241
0.8519,-0.5388,0.1381
0.4904,-0.4611,0.2033
0.1035,-0.3773,0.2039
-0.2392,-0.3184,0.1257
-0.5258,-0.2987,-0.0339
-0.6886,-0.2817,-0.2665
-0.7289,-0.284,-0.4801
-0.5745,-0.2908,-0.6193
-0.3433,-0.3642,-0.6853
-0.0597,-0.4707,-0.6885
0.1653,-0.5913,-0.626
0.3597,-0.7215,-0.5429
0.5046,-0.7824,-0.5443
0.5714,-0.7739,-0.53
0.6293,-0.7965,-0.5
0.7238,-0.8048,-0.4463
0.7351,-0.8301,-0.3829
0.7087,-0.8343,-0.2943
0.6413,-0.8535,-0.2419
0.5441,-0.8708,-0.2518
0.4451,-0.903,-0.3333
0.2933,-0.895,-0.4557
0.1359,-0.9017,-0.5956
-0.0226,-0.9156,-0.6961
-0.1195,-0.9295,-0.7364
-0.1423,-0.9341,-0.7231
-0.1261,-0.9246,-0.6844
-0.0588,-0.8821,-0.6606
0.0069,-0.8471,-0.6662
0.1545,-0.8938,-0.7138
0.3026,-1.0171,-0.7828
0.454,-1.1499,-0.8329
0.5851,-1.2683,-0.8592
0.6695,-1.3462,-0.8249
0.6563,-1.3789,-0.7914
0.5853,-1.3547,-0.7891
0.491,-1.283,-0.7843
0.4495,-1.1518,-0.8085
0.4677,-1.0208,-0.8696
0.5024,-0.9664,-0.9371
0.5421,-0.9982,-1.0018
0.6113,-1.0755,-1.0593
0.7275,-1.1695,-1.0785
0.8482,-1.2226,-1.0667
0.8875,-1.2664,-1.0135
0.8184,-1.294,-0.9475
0.7506,-1.2727,-0.8874
0.7476,-1.1979,-0.8454
0.8238,-1.0553,-0.9193
0.9968,-0.9402,-1.157
1.2225,-0.9376,-1.401
1.4532,-1.0916,-1.5456
1.5594,-1.3173,-1.6541
1.3392,-1.3676,-1.7544
0.8385,-1.0366,-1.7575
0.2455,-0.2008,-1.546
-0.0862,0.8035,-1.0923
-0.1663,1.6787,-0.3705
-0.2868,2.4526,0.5844
-0.5476,3.2705,1.7507
-0.6294,3.9928,2.7118
-0.2168,4.2547,3.2251
0.5212,3.754,3.4416
1.0455,2.7519,3.3877
0.936,1.7521,2.8921
0.5387,0.8327,2.2229
0.0117,0.1297,1.3326
-0.6535,-0.1303,0.3259
-1.3212,0.0631,-0.565
-1.7965,0.5953,-1.1203
-2.0911,1.3843,-1.2108
-2.1284,2.223,-0.8314
-1.7643,2.794,-0.1719
-0.9482,2.7987,0.5395
-0.2769,2.3008,1.0061
0.0206,1.5326,1.2042
0.0131,0.6603,1.1446
0.0554,-0.09,0.8034
0.0534,-0.4848,0.1656
-0.1376,-0.351,-0.5386
-0.3858,0.1612,-1.0451
-0.4608,0.7188,-1.2094
-0.3995,1.1224,-0.9956
-0.3243,1.3495,-0.4969
-0.381,1.4182,0.0737
-0.569,1.3158,0.5099
-0.7263,1.0999,0.7253
-0.8846,0.7132,0.7152
-1.0097,0.2522,0.5669
-1.0792,-0.1965,0.3635
-1.073,-0.5416,0.1342
-0.9803,-0.7278,-0.0282
-0.7726,-0.8534,-0.1157
-0.5523,-0.8778,-0.1605
-0.3827,-0.8444,-0.1665
-0.291,-0.7557,-0.2022
-0.3939,-0.5974,-0.2121
-0.5673,-0.415,-0.2035
-0.7497,-0.2971,-0.2073
-0.8316,-0.2507,-0.1757
-0.7992,-0.2951,-0.1512
-0.7272,-0.3636,-0.1158
-0.6375,-0.4418,-0.1215
-0.5656,-0.5061,-0.1411
-0.4652,-0.5348,-0.201
-0.3618,-0.4802,-0.2801
-0.334,-0.4186,-0.3645
-0.3774,-0.3885,-0.433
-0.4732,-0.4112,-0.4504
-0.5936,-0.4554,-0.4577
-0.7153,-0.5212,-0.4215
-0.7695,-0.5655,-0.4086
-0.7586,-0.6387,-0.4161
-0.7371,-0.6859,-0.4552
-0.6949,-0.7742,-0.5207
-0.6768,-0.863,-0.56
-0.6826,-0.9594,-0.5875
-0.7195,-1.0466,-0.6038
-0.8167,-1.1243,-0.6505
-0.9097,-1.1829,-0.7451
-0.9752,-1.1911,-0.8353
-1.0015,-1.1801,-0.9233
-0.9742,-1.1593,-0.9829
-0.9149,-1.1599,-0.9882
-0.8691,-1.1916,-0.9149
-0.8202,-1.2615,-0.8243
-0.7322,-1.3652,-0.7663
-0.6073,-1.5097,-0.7648
-0.5316,-1.6401,-0.8049
-0.462,-1.7421,-0.8626
-0.4082,-1.7412,-1.0033
-0.3753,-1.5989,-1.1569
-0.3756,-1.3528,-1.299
-0.3595,-1.0505,-1.3308
-0.3144,-0.7899,-1.253
-0.2129,-0.6407,-1.048
-0.089,-0.6346,-0.7088
0.0229,-0.7604,-0.4165
0.1071,-0.9589,-0.2452
0.1399,-1.1706,-0.2079
0.1545,-1.2832,-0.2679
0.0593,-1.2201,-0.4345
-0.1614,-0.895,-0.7206
-0.4345,-0.3979,-0.9975
-0.6896,0.0611,-1.122
-0.8362,0.3293,-1.0484
-0.939,0.3471,-0.8437
-0.9209,0.1112,-0.6373
-0.8817,-0.2186,-0.4926
-0.8165,-0.5883,-0.4465
-0.8254,-0.9004,-0.5464
-0.9427,-1.0042,-0.75
-1.1332,-0.959,-1.1003
-1.3251,-0.8115,-1.5403
-1.4743,-0.6391,-1.7726
-1.4028,-0.4289,-1.752
-1.0806,-0.195,-1.5524
-0.5904,0.0575,-1.1089
-0.2096,0.3283,-0.5369
0.0241,0.5522,0.139
0.3114,0.8171,0.9457
0.5976,1.3252,1.7133
0.7053,2.1087,2.2849
0.4934,2.8961,2.5702
-0.0011,3.3328,2.8366
-0.7268,3.22,3.0331
-1.294,2.6182,2.8583
-1.3802,1.7703,2.4928
-1.0017,0.8242,1.9495
-0.2353,0.2222,1.1715
0.8508,0.1691,0.2626
1.8623,0.6053,-0.3834
2.5888,1.2287,-0.63
3.0488,1.7872,-0.5094
3.1019,2.0597,-0.1765
2.6616,1.9424,0.4434
1.8378,1.59,1.0034
1.0293,1.2323,1.1659
0.4941,0.8621,0.9818
0.2159,0.6236,0.6264
0.0259,0.5386,0.232
-0.1506,0.531,-0.0917
-0.2328,0.5505,-0.3631
-0.2448,0.5757,-0.4989
-0.2299,0.6519,-0.4645
-0.2205,0.7647,-0.3255
-0.2573,0.902,-0.1348
-0.2276,0.9512,0.0954
0.0302,0.819,0.2396
0.4476,0.5697,0.2818
0.893,0.1891,0.2114
1.2663,-0.2295,0.0792
1.513,-0.6072,-0.0664
1.571,-0.8959,-0.2271
1.4223,-1.048,-0.3409
1.1573,-1.0873,-0.4027
0.8438,-1.0042,-0.4569
0.5443,-0.8585,-0.4776
0.367,-0.6745,-0.4698
0.2698,-0.4975,-0.4032
0.2761,-0.2751,-0.2842
0.427,-0.0241,-0.1174
0.5727,0.1597,-0.0253
0.6278,0.269,0.0164
0.5449,0.2726,-0.0351
0.3913,0.1823,-0.0903
0.2557,0.017,-0.1418
0.1771,-0.2518,-0.2045
0.1436,-0.5545,-0.2608
0.1197,-0.8216,-0.324
0.0686,-1.0168,-0.4574
0.0327,-1.0849,-0.6283
0.0515,-1.0568,-0.7702
0.0789,-0.9756,-0.8547
0.1502,-0.8795,-0.8765
0.3014,-0.8237,-0.8109
0.4926,-0.7703,-0.719
0.6937,-0.7218,-0.6258
0.8237,-0.6641,-0.569
0.8445,-0.5996,-0.522
0.7732,-0.5452,-0.499
0.6409,-0.5128,-0.5121
0.5195,-0.4881,-0.5471
0.402,-0.5284,-0.5922
0.315,-0.5907,-0.6667
0.1792,-0.67,-0.7497
0.0441,-0.7446,-0.8445
-0.0188,-0.7831,-0.9498
-0.0575,-0.8212,-1.081
0.0138,-0.8468,-1.1597
0.1113,-0.8622,-1.2106
0.2613,-0.8602,-1.2072
0.3875,-0.8433,-1.1366
0.4805,-0.831,-1.0144
0.5305,-0.8284,-0.8458
0.5465,-0.8286,-0.6843
0.5285,-0.8772,-0.5459
0.4474,-0.948,-0.4542
0.3535,-1.0362,-0.4692
0.2062,-1.132,-0.546
0.0606,-1.2377,-0.6643
-0.0306,-1.3363,-0.8324
-0.0288,-1.4178,-0.9729
0.0473,-1.4248,-1.1058
0.1351,-1.3714,-1.2123
0.2177,-1.3224,-1.3084
0.3616,-1.3234,-1.346
0.531,-1.2978,-1.3103
0.7407,-1.2553,-1.2561
0.9338,-1.1864,-1.1633
1.0558,-1.1514,-1.0502
1.1042,-1.1002,-0.9006
1.0694,-1.1051,-0.8346
0.9801,-1.1089,-0.8152
0.8858,-1.1596,-0.8703
0.791,-1.1948,-1.0001
0.6864,-1.2456,-1.2246
0.5962,-1.3113,-1.4647
0.5349,-1.3914,-1.6708
0.5065,-1.5425,-1.7343
0.4707,-1.7066,-1.6445
0.4015,-1.598,-1.6316
0.3515,-1.121,-1.4813
0.3701,-0.2325,-1.1441
0.5274,0.7338,-0.5847
0.726,1.4368,0.2448
0.7094,1.8539,1.1917
0.3529,2.2208,2.2406
-0.1307,2.6325,3.0396
-0.4903,2.976,3.2485
-0.7519,3.0579,2.9316
-0.8948,2.7208,2.5655
-0.9416,2.0113,2.0617
-0.8633,1.0888,1.353
-0.927,0.2756,0.5064
-1.1634,-0.1253,-0.3033
-1.3139,-0.0581,-0.8188
-1.2782,0.3215,-1.0057
-1.1663,0.8714,-0.7796
-1.1553,1.4942,-0.1712
-1.0696,1.9511,0.6558
-0.7904,2.0661,1.3308
-0.5875,1.8914,1.6644
-0.6423,1.6528,1.6706
-0.8297,1.4944,1.3424
-0.8354,1.4401,0.9234
-0.6733,1.5594,0.5121
-0.5212,1.8883,0.209
-0.4793,2.2307,0.131
-0.407,2.344,0.3636
-0.2374,2.1511,0.7274
-0.1453,1.8546,0.9561
-0.1946,1.5023,0.9098
-0.3326,1.1782,0.6107
-0.5383,0.9187,0.1894
-0.7091,0.6812,-0.2574
-0.8306,0.4589,-0.5531
-0.8569,0.2376,-0.6252
-0.7874,0.039,-0.5264
-0.7611,-0.1228,-0.2937
-0.7765,-0.2957,-0.0183
-0.7554,-0.449,0.2593
-0.7176,-0.583,0.4456
-0.6511,-0.6524,0.4896
-0.594,-0.6548,0.3984
-0.5625,-0.6333,0.2674
-0.5398,-0.559,0.1385
-0.586,-0.4868,0.1146
-0.5776,-0.3955,0.1651
-0.5105,-0.3066,0.2434
-0.4379,-0.2205,0.3105
-0.3743,-0.1397,0.3027
-0.3125,-0.074,0.2754
-0.2304,-0.1,0.1973
-0.1921,-0.2056,0.1081
-0.1853,-0.4026,-0.0022
-0.2529,-0.6406,-0.1082
-0.3396,-0.8836,-0.2517
-0.4383,-1.105,-0.374
-0.5204,-1.2687,-0.4735
-0.5528,-1.3027,-0.5798
-0.5711,-1.2596,-0.6743
-0.5033,-1.1585,-0.7209
-0.4109,-1.0833,-0.71
-0.344,-1.0389,-0.6383
-0.3052,-0.9945,-0.488
-0.3336,-0.9693,-0.3413
-0.4303,-0.9974,-0.2731
-0.4929,-1.0237,-0.259
-0.5241,-1.1103,-0.3117
